date,The Home Depot
2017-05-22,16.64
2017-05-23,17.6
2017-05-24,17.28
2017-05-25,16.0
2017-05-26,20.48
2017-05-27,23.36
2017-05-28,24.64
2017-05-29,32.0
2017-05-30,19.52
2017-05-31,16.32
2017-06-01,25.28
2017-06-02,21.76
2017-06-03,29.12
2017-06-04,32.0
2017-06-05,23.68
2017-06-06,23.36
2017-06-07,24.0
2017-06-08,22.400000000000002
2017-06-09,27.84
2017-06-10,25.92
2017-06-11,30.080000000000002
2017-06-12,24.96
2017-06-13,24.96
2017-06-14,22.400000000000002
2017-06-15,23.68
2017-06-16,22.080000000000002
2017-06-17,26.240000000000002
2017-06-18,29.44
2017-06-19,22.72
2017-06-20,21.76
2017-06-21,23.04
2017-06-22,24.64
2017-06-23,23.68
2017-06-24,27.2
2017-06-25,27.52
2017-06-26,24.0
2017-06-27,21.12
2017-06-28,25.28
2017-06-29,23.04
2017-06-30,23.68
2017-07-01,22.01
2017-07-02,24.8
2017-07-03,27.28
2017-07-04,31.0
2017-07-05,18.29
2017-07-06,20.77
2017-07-07,20.15
2017-07-08,22.94
2017-07-09,24.18
2017-07-10,21.08
2017-07-11,16.74
2017-07-12,17.36
2017-07-13,20.46
2017-07-14,16.74
2017-07-15,21.39
2017-07-16,22.01
2017-07-17,19.22
2017-07-18,19.22
2017-07-19,17.669999999999998
2017-07-20,17.05
2017-07-21,18.6
2017-07-22,21.39
2017-07-23,17.98
2017-07-24,18.91
2017-07-25,16.43
2017-07-26,19.84
2017-07-27,20.46
2017-07-28,19.22
2017-07-29,18.6
2017-07-30,18.91
2017-07-31,22.94
2017-08-01,20.7
2017-08-02,21.599999999999998
2017-08-03,20.7
2017-08-04,19.8
2017-08-05,23.4
2017-08-06,28.5
2017-08-07,22.2
2017-08-08,20.7
2017-08-09,20.099999999999998
2017-08-10,20.7
2017-08-11,22.5
2017-08-12,21.9
2017-08-13,24.599999999999998
2017-08-14,22.5
2017-08-15,20.7
2017-08-16,21.0
2017-08-17,24.0
2017-08-18,27.9
2017-08-19,26.7
2017-08-20,30.0
2017-08-21,29.4
2017-08-22,19.8
2017-08-23,21.3
2017-08-24,21.9
2017-08-25,20.099999999999998
2017-08-26,23.7
2017-08-27,22.8
2017-08-28,22.5
2017-08-29,18.9
2017-08-30,21.0
2017-08-31,19.8
2017-09-01,21.840000000000003
2017-09-02,22.680000000000003
2017-09-03,24.080000000000002
2017-09-04,28.000000000000004
2017-09-05,21.560000000000002
2017-09-06,19.880000000000003
2017-09-07,20.160000000000004
2017-09-08,21.28
2017-09-09,22.96
2017-09-10,19.880000000000003
2017-09-11,19.32
2017-09-12,21.28
2017-09-13,20.44
2017-09-14,19.32
2017-09-15,19.880000000000003
2017-09-16,22.96
2017-09-17,24.92
2017-09-18,20.44
2017-09-19,18.200000000000003
2017-09-20,18.76
2017-09-21,17.360000000000003
2017-09-22,18.76
2017-09-23,19.32
2017-09-24,21.560000000000002
2017-09-25,20.160000000000004
2017-09-26,17.92
2017-09-27,19.32
2017-09-28,17.64
2017-09-29,17.64
2017-09-30,22.680000000000003
2017-10-01,24.840000000000003
2017-10-02,20.790000000000003
2017-10-03,21.060000000000002
2017-10-04,23.76
2017-10-05,21.87
2017-10-06,19.17
2017-10-07,23.220000000000002
2017-10-08,25.380000000000003
2017-10-09,25.650000000000002
2017-10-10,21.330000000000002
2017-10-11,18.09
2017-10-12,18.09
2017-10-13,22.41
2017-10-14,23.220000000000002
2017-10-15,25.650000000000002
2017-10-16,22.41
2017-10-17,23.76
2017-10-18,22.14
2017-10-19,21.330000000000002
2017-10-20,19.98
2017-10-21,23.490000000000002
2017-10-22,27.0
2017-10-23,22.41
2017-10-24,23.220000000000002
2017-10-25,21.87
2017-10-26,23.220000000000002
2017-10-27,21.060000000000002
2017-10-28,21.060000000000002
2017-10-29,25.92
2017-10-30,22.68
2017-10-31,20.520000000000003
2017-11-01,15.510000000000002
2017-11-02,15.84
2017-11-03,15.180000000000001
2017-11-04,15.510000000000002
2017-11-05,18.150000000000002
2017-11-06,15.84
2017-11-07,14.850000000000001
2017-11-08,14.850000000000001
2017-11-09,14.190000000000001
2017-11-10,14.520000000000001
2017-11-11,19.14
2017-11-12,18.48
2017-11-13,16.17
2017-11-14,15.84
2017-11-15,14.190000000000001
2017-11-16,14.850000000000001
2017-11-17,15.180000000000001
2017-11-18,19.8
2017-11-19,20.130000000000003
2017-11-20,18.48
2017-11-21,17.490000000000002
2017-11-22,17.16
2017-11-23,27.720000000000002
2017-11-24,33.0
2017-11-25,24.09
2017-11-26,19.8
2017-11-27,19.14
2017-11-28,15.84
2017-11-29,16.17
2017-11-30,16.17
2017-12-01,21.840000000000003
2017-12-02,26.880000000000003
2017-12-03,26.6
2017-12-04,22.680000000000003
2017-12-05,22.680000000000003
2017-12-06,23.520000000000003
2017-12-07,18.200000000000003
2017-12-08,20.720000000000002
2017-12-09,26.320000000000004
2017-12-10,28.000000000000004
2017-12-11,19.040000000000003
2017-12-12,21.840000000000003
2017-12-13,20.160000000000004
2017-12-14,22.12
2017-12-15,21.000000000000004
2017-12-16,22.400000000000002
2017-12-17,24.64
2017-12-18,19.880000000000003
2017-12-19,20.720000000000002
2017-12-20,21.000000000000004
2017-12-21,19.880000000000003
2017-12-22,20.44
2017-12-23,23.240000000000002
2017-12-24,22.400000000000002
2017-12-25,20.160000000000004
2017-12-26,23.520000000000003
2017-12-27,21.840000000000003
2017-12-28,24.360000000000003
2017-12-29,21.560000000000002
2017-12-30,24.64
2017-12-31,24.080000000000002
2018-01-01,27.0
2018-01-02,23.220000000000002
2018-01-03,18.900000000000002
2018-01-04,17.82
2018-01-05,20.520000000000003
2018-01-06,24.03
2018-01-07,24.03
2018-01-08,19.44
2018-01-09,19.71
2018-01-10,18.36
2018-01-11,20.520000000000003
2018-01-12,18.09
2018-01-13,20.25
2018-01-14,26.73
2018-01-15,22.14
2018-01-16,18.36
2018-01-17,18.630000000000003
2018-01-18,20.790000000000003
2018-01-19,20.790000000000003
2018-01-20,19.44
2018-01-21,18.630000000000003
2018-01-22,18.900000000000002
2018-01-23,17.28
2018-01-24,17.82
2018-01-25,19.17
2018-01-26,19.17
2018-01-27,21.6
2018-01-28,22.14
2018-01-29,19.44
2018-01-30,19.17
2018-01-31,19.98
2018-02-01,20.75
2018-02-02,22.75
2018-02-03,23.5
2018-02-04,24.5
2018-02-05,19.5
2018-02-06,20.25
2018-02-07,17.75
2018-02-08,19.75
2018-02-09,18.25
2018-02-10,21.5
2018-02-11,22.0
2018-02-12,19.5
2018-02-13,18.25
2018-02-14,17.5
2018-02-15,18.75
2018-02-16,18.0
2018-02-17,21.25
2018-02-18,25.0
2018-02-19,23.75
2018-02-20,24.5
2018-02-21,21.0
2018-02-22,20.25
2018-02-23,18.5
2018-02-24,21.25
2018-02-25,23.5
2018-02-26,23.75
2018-02-27,18.0
2018-02-28,18.0
2018-03-01,17.92
2018-03-02,17.92
2018-03-03,25.480000000000004
2018-03-04,26.6
2018-03-05,21.28
2018-03-06,19.040000000000003
2018-03-07,20.720000000000002
2018-03-08,21.560000000000002
2018-03-09,21.840000000000003
2018-03-10,22.400000000000002
2018-03-11,24.92
2018-03-12,23.520000000000003
2018-03-13,20.160000000000004
2018-03-14,19.040000000000003
2018-03-15,18.76
2018-03-16,17.360000000000003
2018-03-17,23.520000000000003
2018-03-18,24.360000000000003
2018-03-19,22.12
2018-03-20,19.6
2018-03-21,20.44
2018-03-22,19.6
2018-03-23,19.6
2018-03-24,25.76
2018-03-25,22.96
2018-03-26,19.6
2018-03-27,23.8
2018-03-28,20.44
2018-03-29,21.840000000000003
2018-03-30,19.6
2018-03-31,28.000000000000004
2018-04-01,29.14
2018-04-02,20.77
2018-04-03,22.01
2018-04-04,19.22
2018-04-05,23.56
2018-04-06,21.7
2018-04-07,27.28
2018-04-08,24.18
2018-04-09,20.46
2018-04-10,19.22
2018-04-11,22.32
2018-04-12,24.18
2018-04-13,20.77
2018-04-14,24.18
2018-04-15,23.25
2018-04-16,20.77
2018-04-17,21.08
2018-04-18,22.32
2018-04-19,19.53
2018-04-20,21.08
2018-04-21,25.73
2018-04-22,31.0
2018-04-23,22.94
2018-04-24,23.25
2018-04-25,24.49
2018-04-26,19.53
2018-04-27,19.84
2018-04-28,26.35
2018-04-29,25.419999999999998
2018-04-30,23.25
2018-05-01,20.060000000000002
2018-05-02,17.0
2018-05-03,17.68
2018-05-04,17.68
2018-05-05,23.46
2018-05-06,21.080000000000002
2018-05-07,17.34
2018-05-08,18.02
2018-05-09,17.68
2018-05-10,19.380000000000003
2018-05-11,17.68
2018-05-12,22.1
2018-05-13,21.080000000000002
2018-05-14,18.700000000000003
2018-05-15,18.360000000000003
2018-05-16,16.66
2018-05-17,19.040000000000003
2018-05-18,17.68
2018-05-19,21.42
2018-05-20,22.78
2018-05-21,20.060000000000002
2018-05-22,19.040000000000003
2018-05-23,18.02
2018-05-24,21.080000000000002
2018-05-25,19.380000000000003
2018-05-26,25.840000000000003
2018-05-27,27.200000000000003
2018-05-28,34.0
2018-05-29,19.720000000000002
2018-05-30,18.700000000000003
2018-05-31,19.720000000000002
2018-06-01,24.09
2018-06-02,26.73
2018-06-03,27.060000000000002
2018-06-04,26.07
2018-06-05,23.43
2018-06-06,24.75
2018-06-07,20.790000000000003
2018-06-08,24.42
2018-06-09,29.700000000000003
2018-06-10,29.37
2018-06-11,24.42
2018-06-12,23.43
2018-06-13,24.75
2018-06-14,22.77
2018-06-15,26.07
2018-06-16,26.73
2018-06-17,25.080000000000002
2018-06-18,26.07
2018-06-19,25.080000000000002
2018-06-20,26.07
2018-06-21,23.1
2018-06-22,21.45
2018-06-23,23.43
2018-06-24,28.05
2018-06-25,24.09
2018-06-26,22.11
2018-06-27,22.11
2018-06-28,24.09
2018-06-29,22.44
2018-06-30,33.0
2018-07-01,21.78
2018-07-02,22.77
2018-07-03,22.44
2018-07-04,33.0
2018-07-05,23.1
2018-07-06,22.44
2018-07-07,23.43
2018-07-08,23.43
2018-07-09,20.46
2018-07-10,20.790000000000003
2018-07-11,18.150000000000002
2018-07-12,20.46
2018-07-13,17.16
2018-07-14,23.76
2018-07-15,18.810000000000002
2018-07-16,18.810000000000002
2018-07-17,18.810000000000002
2018-07-18,20.790000000000003
2018-07-19,17.490000000000002
2018-07-20,16.830000000000002
2018-07-21,19.470000000000002
2018-07-22,25.740000000000002
2018-07-23,20.130000000000003
2018-07-24,18.150000000000002
2018-07-25,20.46
2018-07-26,17.82
2018-07-27,19.8
2018-07-28,18.48
2018-07-29,21.45
2018-07-30,16.830000000000002
2018-07-31,19.14
2018-08-01,22.8
2018-08-02,27.0
2018-08-03,24.599999999999998
2018-08-04,30.0
2018-08-05,30.0
2018-08-06,24.3
2018-08-07,23.7
2018-08-08,26.099999999999998
2018-08-09,26.099999999999998
2018-08-10,21.599999999999998
2018-08-11,25.5
2018-08-12,27.3
2018-08-13,27.0
2018-08-14,24.9
2018-08-15,25.5
2018-08-16,25.2
2018-08-17,26.099999999999998
2018-08-18,27.3
2018-08-19,29.4
2018-08-20,22.5
2018-08-21,21.599999999999998
2018-08-22,25.5
2018-08-23,20.7
2018-08-24,24.3
2018-08-25,27.3
2018-08-26,29.099999999999998
2018-08-27,27.9
2018-08-28,25.2
2018-08-29,25.8
2018-08-30,23.099999999999998
2018-08-31,25.2
2018-09-01,20.720000000000002
2018-09-02,26.040000000000003
2018-09-03,28.000000000000004
2018-09-04,18.76
2018-09-05,18.76
2018-09-06,18.200000000000003
2018-09-07,16.8
2018-09-08,19.6
2018-09-09,17.360000000000003
2018-09-10,20.44
2018-09-11,18.76
2018-09-12,19.880000000000003
2018-09-13,18.76
2018-09-14,16.8
2018-09-15,20.44
2018-09-16,18.48
2018-09-17,20.160000000000004
2018-09-18,17.080000000000002
2018-09-19,18.200000000000003
2018-09-20,15.120000000000001
2018-09-21,16.240000000000002
2018-09-22,18.200000000000003
2018-09-23,17.360000000000003
2018-09-24,17.64
2018-09-25,20.44
2018-09-26,18.200000000000003
2018-09-27,17.080000000000002
2018-09-28,15.96
2018-09-29,18.76
2018-09-30,21.000000000000004
2018-10-01,20.8
2018-10-02,21.84
2018-10-03,20.02
2018-10-04,18.72
2018-10-05,20.54
2018-10-06,24.96
2018-10-07,24.44
2018-10-08,21.84
2018-10-09,20.54
2018-10-10,23.14
2018-10-11,19.76
2018-10-12,23.14
2018-10-13,23.92
2018-10-14,26.0
2018-10-15,24.18
2018-10-16,20.8
2018-10-17,19.76
2018-10-18,19.5
2018-10-19,18.98
2018-10-20,21.580000000000002
2018-10-21,21.32
2018-10-22,21.32
2018-10-23,19.5
2018-10-24,19.240000000000002
2018-10-25,21.580000000000002
2018-10-26,22.880000000000003
2018-10-27,23.92
2018-10-28,22.880000000000003
2018-10-29,20.54
2018-10-30,17.68
2018-10-31,19.240000000000002
2018-11-01,14.04
2018-11-02,16.56
2018-11-03,18.0
2018-11-04,20.16
2018-11-05,16.919999999999998
2018-11-06,14.04
2018-11-07,14.76
2018-11-08,14.399999999999999
2018-11-09,15.12
2018-11-10,19.08
2018-11-11,20.16
2018-11-12,18.72
2018-11-13,16.2
2018-11-14,16.56
2018-11-15,15.479999999999999
2018-11-16,16.919999999999998
2018-11-17,21.599999999999998
2018-11-18,20.88
2018-11-19,20.52
2018-11-20,18.72
2018-11-21,21.599999999999998
2018-11-22,33.839999999999996
2018-11-23,36.0
2018-11-24,25.919999999999998
2018-11-25,25.56
2018-11-26,20.88
2018-11-27,19.8
2018-11-28,18.72
2018-11-29,15.84
2018-11-30,16.2
2018-12-01,30.0
2018-12-02,27.0
2018-12-03,22.2
2018-12-04,24.3
2018-12-05,22.2
2018-12-06,21.9
2018-12-07,19.8
2018-12-08,24.9
2018-12-09,24.3
2018-12-10,22.2
2018-12-11,22.8
2018-12-12,24.3
2018-12-13,19.2
2018-12-14,20.4
2018-12-15,26.4
2018-12-16,18.0
2018-12-17,19.5
2018-12-18,21.599999999999998
2018-12-19,20.099999999999998
2018-12-20,22.8
2018-12-21,19.8
2018-12-22,26.7
2018-12-23,28.2
2018-12-24,26.4
2018-12-25,26.7
2018-12-26,25.8
2018-12-27,24.9
2018-12-28,21.9
2018-12-29,26.4
2018-12-30,22.5
2018-12-31,20.7
2019-01-01,28.000000000000004
2019-01-02,19.32
2019-01-03,18.76
2019-01-04,18.76
2019-01-05,22.680000000000003
2019-01-06,20.44
2019-01-07,17.64
2019-01-08,15.680000000000001
2019-01-09,14.840000000000002
2019-01-10,15.680000000000001
2019-01-11,15.680000000000001
2019-01-12,19.040000000000003
2019-01-13,18.48
2019-01-14,19.32
2019-01-15,15.96
2019-01-16,15.680000000000001
2019-01-17,16.240000000000002
2019-01-18,15.400000000000002
2019-01-19,16.8
2019-01-20,18.200000000000003
2019-01-21,19.32
2019-01-22,17.080000000000002
2019-01-23,15.400000000000002
2019-01-24,15.400000000000002
2019-01-25,15.96
2019-01-26,19.6
2019-01-27,18.48
2019-01-28,15.96
2019-01-29,15.400000000000002
2019-01-30,16.8
2019-01-31,16.240000000000002
2019-02-01,18.9
2019-02-02,20.7
2019-02-03,22.2
2019-02-04,18.599999999999998
2019-02-05,19.5
2019-02-06,20.4
2019-02-07,19.8
2019-02-08,21.9
2019-02-09,29.099999999999998
2019-02-10,20.7
2019-02-11,24.0
2019-02-12,21.9
2019-02-13,24.599999999999998
2019-02-14,21.9
2019-02-15,22.8
2019-02-16,30.0
2019-02-17,27.0
2019-02-18,26.4
2019-02-19,23.4
2019-02-20,21.3
2019-02-21,22.5
2019-02-22,21.3
2019-02-23,26.7
2019-02-24,26.099999999999998
2019-02-25,22.8
2019-02-26,24.0
2019-02-27,21.0
2019-02-28,22.2
2019-03-01,19.169999999999998
2019-03-02,22.72
2019-03-03,21.299999999999997
2019-03-04,20.59
2019-03-05,24.14
2019-03-06,26.27
2019-03-07,29.82
2019-03-08,38.339999999999996
2019-03-09,56.8
2019-03-10,58.22
2019-03-11,44.73
2019-03-12,39.05
2019-03-13,42.599999999999994
2019-03-14,45.44
2019-03-15,42.599999999999994
2019-03-16,59.64
2019-03-17,64.61
2019-03-18,46.15
2019-03-19,47.57
2019-03-20,39.76
2019-03-21,40.47
2019-03-22,44.73
2019-03-23,65.32
2019-03-24,68.86999999999999
2019-03-25,50.41
2019-03-26,50.41
2019-03-27,48.989999999999995
2019-03-28,45.44
2019-03-29,51.83
2019-03-30,71.0
2019-03-31,68.16
2019-04-01,43.12
2019-04-02,41.16
2019-04-03,41.16
2019-04-04,44.1
2019-04-05,47.04
2019-04-06,71.53999999999999
2019-04-07,73.5
2019-04-08,43.12
2019-04-09,43.12
2019-04-10,45.08
2019-04-11,44.1
2019-04-12,44.1
2019-04-13,64.67999999999999
2019-04-14,71.53999999999999
2019-04-15,49.0
2019-04-16,49.98
2019-04-17,49.98
2019-04-18,46.06
2019-04-19,53.9
2019-04-20,67.62
2019-04-21,98.0
2019-04-22,49.0
2019-04-23,45.08
2019-04-24,46.06
2019-04-25,47.04
2019-04-26,47.04
2019-04-27,66.64
2019-04-28,70.56
2019-04-29,47.04
2019-04-30,41.16
2019-05-01,33.0
2019-05-02,33.0
2019-05-03,37.0
2019-05-04,50.0
2019-05-05,52.0
2019-05-06,40.0
2019-05-07,35.0
2019-05-08,35.0
2019-05-09,36.0
2019-05-10,37.0
2019-05-11,52.0
2019-05-12,49.0
2019-05-13,34.0
2019-05-14,37.0
2019-05-15,38.0
2019-05-16,36.0
2019-05-17,38.0
2019-05-18,56.0
2019-05-19,60.0
2019-05-20,42.0
2019-05-21,41.0
2019-05-22,39.0
2019-05-23,42.0
2019-05-24,43.0
2019-05-25,66.0
2019-05-26,78.0
2019-05-27,100.0
2019-05-28,44.0
2019-05-29,36.0
2019-05-30,38.0
2019-05-31,36.0
2019-06-01,84.55
2019-06-02,89.3
2019-06-03,59.849999999999994
2019-06-04,58.9
2019-06-05,54.15
2019-06-06,56.05
2019-06-07,56.05
2019-06-08,78.85
2019-06-09,83.6
2019-06-10,56.05
2019-06-11,57.0
2019-06-12,57.0
2019-06-13,56.05
2019-06-14,57.949999999999996
2019-06-15,82.64999999999999
2019-06-16,72.2
2019-06-17,59.849999999999994
2019-06-18,53.199999999999996
2019-06-19,54.15
2019-06-20,51.3
2019-06-21,53.199999999999996
2019-06-22,75.05
2019-06-23,78.85
2019-06-24,53.199999999999996
2019-06-25,60.8
2019-06-26,61.75
2019-06-27,59.849999999999994
2019-06-28,61.75
2019-06-29,86.45
2019-06-30,95.0
2019-07-01,52.080000000000005
2019-07-02,47.43
2019-07-03,52.080000000000005
2019-07-04,93.0
2019-07-05,49.29
2019-07-06,53.010000000000005
2019-07-07,53.940000000000005
2019-07-08,41.85
2019-07-09,41.85
2019-07-10,43.71
2019-07-11,41.85
2019-07-12,43.71
2019-07-13,54.870000000000005
2019-07-14,59.52
2019-07-15,44.64
2019-07-16,39.06
2019-07-17,40.92
2019-07-18,36.27
2019-07-19,39.99
2019-07-20,50.220000000000006
2019-07-21,53.940000000000005
2019-07-22,39.99
2019-07-23,40.92
2019-07-24,38.13
2019-07-25,38.13
2019-07-26,44.64
2019-07-27,49.29
2019-07-28,51.150000000000006
2019-07-29,39.99
2019-07-30,38.13
2019-07-31,34.410000000000004
2019-08-01,54.019999999999996
2019-08-02,52.54
2019-08-03,68.08
2019-08-04,71.03999999999999
2019-08-05,49.58
2019-08-06,31.08
2019-08-07,31.08
2019-08-08,31.08
2019-08-09,31.82
2019-08-10,33.3
2019-08-11,34.04
2019-08-12,29.6
2019-08-13,47.36
2019-08-14,51.8
2019-08-15,48.1
2019-08-16,52.54
2019-08-17,68.08
2019-08-18,74.0
2019-08-19,53.28
2019-08-20,50.32
2019-08-21,51.06
2019-08-22,51.8
2019-08-23,50.32
2019-08-24,65.12
2019-08-25,66.6
2019-08-26,54.019999999999996
2019-08-27,52.54
2019-08-28,51.8
2019-08-29,54.019999999999996
2019-08-30,57.72
2019-08-31,72.52
2019-09-01,63.99
2019-09-02,79.0
2019-09-03,45.82
2019-09-04,40.29
2019-09-05,42.660000000000004
2019-09-06,43.45
2019-09-07,53.72
2019-09-08,56.88
2019-09-09,41.870000000000005
2019-09-10,39.5
2019-09-11,38.71
2019-09-12,41.08
2019-09-13,39.5
2019-09-14,54.510000000000005
2019-09-15,56.09
2019-09-16,43.45
2019-09-17,39.5
2019-09-18,35.550000000000004
2019-09-19,40.29
2019-09-20,41.08
2019-09-21,53.72
2019-09-22,54.510000000000005
2019-09-23,38.71
2019-09-24,37.92
2019-09-25,41.870000000000005
2019-09-26,39.5
2019-09-27,37.92
2019-09-28,51.35
2019-09-29,55.300000000000004
2019-09-30,41.870000000000005
2019-10-01,48.839999999999996
2019-10-02,53.28
2019-10-03,47.36
2019-10-04,50.32
2019-10-05,64.38
2019-10-06,70.3
2019-10-07,51.8
2019-10-08,51.8
2019-10-09,51.06
2019-10-10,48.839999999999996
2019-10-11,51.8
2019-10-12,65.12
2019-10-13,74.0
2019-10-14,58.46
2019-10-15,51.8
2019-10-16,50.32
2019-10-17,48.839999999999996
2019-10-18,53.28
2019-10-19,71.03999999999999
2019-10-20,64.38
2019-10-21,54.019999999999996
2019-10-22,53.28
2019-10-23,48.839999999999996
2019-10-24,51.8
2019-10-25,54.019999999999996
2019-10-26,74.0
2019-10-27,72.52
2019-10-28,57.72
2019-10-29,53.28
2019-10-30,50.32
2019-10-31,47.36
2019-11-01,34.4
2019-11-02,51.6
2019-11-03,49.019999999999996
2019-11-04,35.26
2019-11-05,33.54
2019-11-06,35.26
2019-11-07,35.26
2019-11-08,37.839999999999996
2019-11-09,55.04
2019-11-10,54.18
2019-11-11,39.56
2019-11-12,32.68
2019-11-13,33.54
2019-11-14,33.54
2019-11-15,33.54
2019-11-16,42.14
2019-11-17,48.16
2019-11-18,35.26
2019-11-19,38.7
2019-11-20,36.12
2019-11-21,36.98
2019-11-22,36.12
2019-11-23,47.3
2019-11-24,49.88
2019-11-25,39.56
2019-11-26,38.7
2019-11-27,45.58
2019-11-28,86.0
2019-11-29,76.53999999999999
2019-11-30,61.92
2019-12-01,77.0
2019-12-02,59.29
2019-12-03,50.82
2019-12-04,53.9
2019-12-05,46.2
2019-12-06,50.82
2019-12-07,68.53
2019-12-08,60.06
2019-12-09,46.2
2019-12-10,47.74
2019-12-11,43.120000000000005
2019-12-12,40.81
2019-12-13,46.2
2019-12-14,56.21
2019-12-15,63.910000000000004
2019-12-16,49.28
2019-12-17,43.89
2019-12-18,42.35
2019-12-19,42.35
2019-12-20,50.050000000000004
2019-12-21,55.44
2019-12-22,56.21
2019-12-23,50.050000000000004
2019-12-24,67.76
2019-12-25,56.21
2019-12-26,58.52
2019-12-27,48.51
2019-12-28,55.44
2019-12-29,60.06
2019-12-30,49.28
2019-12-31,57.75
2020-01-01,40.0
2020-01-02,20.0
2020-01-03,12.0
2020-01-04,14.4
2020-01-05,14.4
2020-01-06,11.600000000000001
2020-01-07,10.0
2020-01-08,8.8
2020-01-09,9.200000000000001
2020-01-10,10.0
2020-01-11,10.0
2020-01-12,12.0
2020-01-13,9.600000000000001
2020-01-14,9.600000000000001
2020-01-15,9.200000000000001
2020-01-16,10.0
2020-01-17,11.200000000000001
2020-01-18,11.600000000000001
2020-01-19,12.8
2020-01-20,11.200000000000001
2020-01-21,10.4
2020-01-22,10.0
2020-01-23,9.600000000000001
2020-01-24,10.4
2020-01-25,12.4
2020-01-26,11.600000000000001
2020-01-27,10.0
2020-01-28,10.0
2020-01-29,10.4
2020-01-30,10.8
2020-01-31,10.4
2020-02-01,27.729999999999997
2020-02-02,27.139999999999997
2020-02-03,20.65
2020-02-04,23.599999999999998
2020-02-05,23.599999999999998
2020-02-06,23.009999999999998
2020-02-07,23.599999999999998
2020-02-08,32.449999999999996
2020-02-09,28.32
2020-02-10,23.009999999999998
2020-02-11,24.779999999999998
2020-02-12,25.959999999999997
2020-02-13,26.549999999999997
2020-02-14,36.58
2020-02-15,50.15
2020-02-16,53.099999999999994
2020-02-17,50.739999999999995
2020-02-18,38.35
2020-02-19,37.169999999999995
2020-02-20,35.989999999999995
2020-02-21,39.53
2020-02-22,49.559999999999995
2020-02-23,55.459999999999994
2020-02-24,42.48
2020-02-25,39.53
2020-02-26,42.48
2020-02-27,44.25
2020-02-28,41.89
2020-02-29,59.0
2020-03-01,54.879999999999995
2020-03-02,44.1
2020-03-03,41.16
2020-03-04,37.24
2020-03-05,37.24
2020-03-06,40.18
2020-03-07,53.9
2020-03-08,59.78
2020-03-09,42.14
2020-03-10,41.16
2020-03-11,38.22
2020-03-12,43.12
2020-03-13,48.019999999999996
2020-03-14,68.6
2020-03-15,68.6
2020-03-16,49.98
2020-03-17,56.839999999999996
2020-03-18,57.82
2020-03-19,54.879999999999995
2020-03-20,71.53999999999999
2020-03-21,91.14
2020-03-22,91.14
2020-03-23,62.72
2020-03-24,61.74
2020-03-25,63.699999999999996
2020-03-26,63.699999999999996
2020-03-27,68.6
2020-03-28,93.1
2020-03-29,98.0
2020-03-30,49.0
2020-03-31,33.32
2020-04-01,45.26
2020-04-02,48.18
2020-04-03,49.64
2020-04-04,58.4
2020-04-05,62.78
2020-04-06,46.72
2020-04-07,45.26
2020-04-08,46.72
2020-04-09,44.53
2020-04-10,51.1
2020-04-11,61.32
2020-04-12,67.16
2020-04-13,45.26
2020-04-14,48.18
2020-04-15,49.64
2020-04-16,53.29
2020-04-17,49.64
2020-04-18,67.89
2020-04-19,73.0
2020-04-20,51.83
2020-04-21,47.449999999999996
2020-04-22,46.72
2020-04-23,48.18
2020-04-24,54.019999999999996
2020-04-25,69.35
2020-04-26,71.53999999999999
2020-04-27,59.86
2020-04-28,57.67
2020-04-29,54.019999999999996
2020-04-30,55.48
