date,Cisco
2017-06-02,48.8
2017-06-03,23.79
2017-06-04,18.3
2017-06-05,51.85
2017-06-06,52.46
2017-06-07,56.12
2017-06-08,54.29
2017-06-09,50.019999999999996
2017-06-10,17.08
2017-06-11,18.3
2017-06-12,54.29
2017-06-13,54.9
2017-06-14,50.629999999999995
2017-06-15,51.85
2017-06-16,48.19
2017-06-17,19.52
2017-06-18,18.91
2017-06-19,53.68
2017-06-20,61.0
2017-06-21,56.73
2017-06-22,52.46
2017-06-23,51.85
2017-06-24,22.57
2017-06-25,20.74
2017-06-26,60.39
2017-06-27,59.17
2017-06-28,59.78
2017-06-29,55.51
2017-06-30,44.53
2017-07-01,14.819999999999999
2017-07-02,19.38
2017-07-03,29.639999999999997
2017-07-04,18.24
2017-07-05,42.74999999999999
2017-07-06,47.879999999999995
2017-07-07,42.74999999999999
2017-07-08,20.52
2017-07-09,16.529999999999998
2017-07-10,43.31999999999999
2017-07-11,46.169999999999995
2017-07-12,47.309999999999995
2017-07-13,44.459999999999994
2017-07-14,42.74999999999999
2017-07-15,16.529999999999998
2017-07-16,15.389999999999999
2017-07-17,43.31999999999999
2017-07-18,47.879999999999995
2017-07-19,46.739999999999995
2017-07-20,48.449999999999996
2017-07-21,40.47
2017-07-22,18.24
2017-07-23,14.819999999999999
2017-07-24,45.029999999999994
2017-07-25,56.99999999999999
2017-07-26,49.589999999999996
2017-07-27,45.029999999999994
2017-07-28,41.04
2017-07-29,18.24
2017-07-30,15.389999999999999
2017-07-31,43.31999999999999
2017-08-01,51.24
2017-08-02,57.949999999999996
2017-08-03,54.29
2017-08-04,42.699999999999996
2017-08-05,20.13
2017-08-06,20.13
2017-08-07,46.97
2017-08-08,56.73
2017-08-09,56.12
2017-08-10,50.019999999999996
2017-08-11,46.36
2017-08-12,20.74
2017-08-13,20.13
2017-08-14,48.8
2017-08-15,56.12
2017-08-16,61.0
2017-08-17,54.29
2017-08-18,44.53
2017-08-19,17.69
2017-08-20,17.08
2017-08-21,42.699999999999996
2017-08-22,55.51
2017-08-23,54.9
2017-08-24,52.46
2017-08-25,47.58
2017-08-26,17.69
2017-08-27,15.86
2017-08-28,50.019999999999996
2017-08-29,57.949999999999996
2017-08-30,48.8
2017-08-31,50.019999999999996
2017-09-01,44.82
2017-09-02,20.520000000000003
2017-09-03,21.6
2017-09-04,19.44
2017-09-05,46.980000000000004
2017-09-06,46.980000000000004
2017-09-07,50.760000000000005
2017-09-08,44.28
2017-09-09,15.66
2017-09-10,16.740000000000002
2017-09-11,45.900000000000006
2017-09-12,49.68000000000001
2017-09-13,51.84
2017-09-14,54.0
2017-09-15,47.52
2017-09-16,19.98
2017-09-17,16.740000000000002
2017-09-18,48.6
2017-09-19,54.0
2017-09-20,52.38
2017-09-21,51.300000000000004
2017-09-22,45.36
2017-09-23,18.36
2017-09-24,18.36
2017-09-25,47.52
2017-09-26,50.760000000000005
2017-09-27,54.0
2017-09-28,51.84
2017-09-29,45.900000000000006
2017-09-30,19.44
2017-10-01,18.29
2017-10-02,42.48
2017-10-03,50.15
2017-10-04,52.51
2017-10-05,51.919999999999995
2017-10-06,44.25
2017-10-07,23.599999999999998
2017-10-08,19.47
2017-10-09,43.07
2017-10-10,51.919999999999995
2017-10-11,59.0
2017-10-12,55.459999999999994
2017-10-13,47.79
2017-10-14,17.11
2017-10-15,17.11
2017-10-16,47.79
2017-10-17,54.279999999999994
2017-10-18,57.23
2017-10-19,52.51
2017-10-20,46.019999999999996
2017-10-21,16.52
2017-10-22,18.29
2017-10-23,50.739999999999995
2017-10-24,56.64
2017-10-25,51.919999999999995
2017-10-26,53.099999999999994
2017-10-27,44.839999999999996
2017-10-28,19.47
2017-10-29,21.83
2017-10-30,42.48
2017-10-31,50.739999999999995
2017-11-01,51.300000000000004
2017-11-02,48.6
2017-11-03,45.900000000000006
2017-11-04,16.740000000000002
2017-11-05,17.28
2017-11-06,42.660000000000004
2017-11-07,50.760000000000005
2017-11-08,51.84
2017-11-09,50.760000000000005
2017-11-10,47.52
2017-11-11,21.6
2017-11-12,18.36
2017-11-13,45.36
2017-11-14,51.300000000000004
2017-11-15,49.68000000000001
2017-11-16,54.0
2017-11-17,44.28
2017-11-18,21.6
2017-11-19,14.580000000000002
2017-11-20,44.28
2017-11-21,45.36
2017-11-22,36.72
2017-11-23,16.200000000000003
2017-11-24,19.98
2017-11-25,13.5
2017-11-26,15.66
2017-11-27,36.18
2017-11-28,46.980000000000004
2017-11-29,45.900000000000006
2017-11-30,45.900000000000006
2017-12-01,41.28
2017-12-02,19.68
2017-12-03,15.84
2017-12-04,41.76
2017-12-05,46.559999999999995
2017-12-06,47.04
2017-12-07,46.559999999999995
2017-12-08,39.839999999999996
2017-12-09,19.68
2017-12-10,14.879999999999999
2017-12-11,43.68
2017-12-12,44.64
2017-12-13,48.0
2017-12-14,45.6
2017-12-15,37.44
2017-12-16,19.68
2017-12-17,14.399999999999999
2017-12-18,41.28
2017-12-19,44.16
2017-12-20,44.64
2017-12-21,42.239999999999995
2017-12-22,27.36
2017-12-23,12.959999999999999
2017-12-24,12.959999999999999
2017-12-25,12.959999999999999
2017-12-26,22.56
2017-12-27,28.799999999999997
2017-12-28,30.72
2017-12-29,25.439999999999998
2017-12-30,15.84
2017-12-31,12.0
2018-01-01,14.850000000000001
2018-01-02,36.300000000000004
2018-01-03,48.400000000000006
2018-01-04,47.300000000000004
2018-01-05,45.1
2018-01-06,19.25
2018-01-07,18.700000000000003
2018-01-08,42.900000000000006
2018-01-09,48.400000000000006
2018-01-10,51.150000000000006
2018-01-11,51.150000000000006
2018-01-12,49.50000000000001
2018-01-13,19.25
2018-01-14,16.5
2018-01-15,30.250000000000004
2018-01-16,46.2
2018-01-17,49.50000000000001
2018-01-18,52.800000000000004
2018-01-19,45.650000000000006
2018-01-20,20.35
2018-01-21,19.25
2018-01-22,45.650000000000006
2018-01-23,51.7
2018-01-24,53.35
2018-01-25,51.150000000000006
2018-01-26,46.75000000000001
2018-01-27,20.900000000000002
2018-01-28,16.5
2018-01-29,45.1
2018-01-30,55.00000000000001
2018-01-31,53.35
2018-02-01,47.559999999999995
2018-02-02,41.18
2018-02-03,19.72
2018-02-04,17.4
2018-02-05,41.76
2018-02-06,48.72
2018-02-07,45.82
2018-02-08,49.3
2018-02-09,41.76
2018-02-10,19.139999999999997
2018-02-11,16.82
2018-02-12,43.5
2018-02-13,46.98
2018-02-14,51.04
2018-02-15,57.99999999999999
2018-02-16,43.5
2018-02-17,17.4
2018-02-18,15.659999999999998
2018-02-19,33.64
2018-02-20,43.5
2018-02-21,46.98
2018-02-22,46.98
2018-02-23,40.599999999999994
2018-02-24,19.139999999999997
2018-02-25,15.079999999999998
2018-02-26,46.98
2018-02-27,47.559999999999995
2018-02-28,48.72
2018-03-01,50.96000000000001
2018-03-02,43.68000000000001
2018-03-03,23.520000000000003
2018-03-04,21.840000000000003
2018-03-05,45.36000000000001
2018-03-06,53.2
2018-03-07,56.00000000000001
2018-03-08,48.160000000000004
2018-03-09,47.6
2018-03-10,19.040000000000003
2018-03-11,16.240000000000002
2018-03-12,44.24
2018-03-13,48.160000000000004
2018-03-14,45.36000000000001
2018-03-15,48.160000000000004
2018-03-16,43.120000000000005
2018-03-17,19.6
2018-03-18,15.120000000000001
2018-03-19,44.800000000000004
2018-03-20,45.36000000000001
2018-03-21,51.52
2018-03-22,45.92
2018-03-23,43.68000000000001
2018-03-24,16.8
2018-03-25,14.560000000000002
2018-03-26,48.160000000000004
2018-03-27,53.2
2018-03-28,50.96000000000001
2018-03-29,45.92
2018-03-30,35.28
2018-03-31,20.720000000000002
2018-04-01,15.120000000000001
2018-04-02,47.6
2018-04-03,47.040000000000006
2018-04-04,53.760000000000005
2018-04-05,55.440000000000005
2018-04-06,45.92
2018-04-07,16.240000000000002
2018-04-08,16.240000000000002
2018-04-09,48.720000000000006
2018-04-10,50.96000000000001
2018-04-11,48.160000000000004
2018-04-12,56.00000000000001
2018-04-13,42.56
2018-04-14,17.360000000000003
2018-04-15,20.720000000000002
2018-04-16,45.36000000000001
2018-04-17,55.440000000000005
2018-04-18,53.760000000000005
2018-04-19,54.88
2018-04-20,47.040000000000006
2018-04-21,18.48
2018-04-22,17.92
2018-04-23,50.400000000000006
2018-04-24,56.00000000000001
2018-04-25,50.96000000000001
2018-04-26,49.28
2018-04-27,42.56
2018-04-28,18.48
2018-04-29,16.240000000000002
2018-04-30,45.36000000000001
2018-05-01,54.15
2018-05-02,52.44
2018-05-03,54.72
2018-05-04,49.589999999999996
2018-05-05,23.369999999999997
2018-05-06,17.099999999999998
2018-05-07,49.589999999999996
2018-05-08,54.72
2018-05-09,50.16
2018-05-10,54.15
2018-05-11,43.88999999999999
2018-05-12,18.81
2018-05-13,17.099999999999998
2018-05-14,49.019999999999996
2018-05-15,56.99999999999999
2018-05-16,53.58
2018-05-17,55.28999999999999
2018-05-18,46.169999999999995
2018-05-19,17.099999999999998
2018-05-20,23.939999999999998
2018-05-21,50.16
2018-05-22,53.01
2018-05-23,56.42999999999999
2018-05-24,53.58
2018-05-25,41.04
2018-05-26,23.939999999999998
2018-05-27,19.95
2018-05-28,20.52
2018-05-29,45.599999999999994
2018-05-30,56.42999999999999
2018-05-31,54.15
2018-06-01,43.68000000000001
2018-06-02,22.400000000000002
2018-06-03,18.48
2018-06-04,47.040000000000006
2018-06-05,48.720000000000006
2018-06-06,56.00000000000001
2018-06-07,48.160000000000004
2018-06-08,40.88
2018-06-09,19.040000000000003
2018-06-10,19.040000000000003
2018-06-11,49.84
2018-06-12,54.88
2018-06-13,52.080000000000005
2018-06-14,48.160000000000004
2018-06-15,43.120000000000005
2018-06-16,19.6
2018-06-17,14.560000000000002
2018-06-18,47.040000000000006
2018-06-19,49.84
2018-06-20,50.400000000000006
2018-06-21,50.96000000000001
2018-06-22,43.120000000000005
2018-06-23,16.240000000000002
2018-06-24,14.560000000000002
2018-06-25,46.480000000000004
2018-06-26,50.96000000000001
2018-06-27,51.52
2018-06-28,50.400000000000006
2018-06-29,45.36000000000001
2018-06-30,19.040000000000003
2018-07-01,16.96
2018-07-02,43.99
2018-07-03,47.17
2018-07-04,22.26
2018-07-05,41.870000000000005
2018-07-06,40.81
2018-07-07,14.84
2018-07-08,14.31
2018-07-09,46.64
2018-07-10,47.7
2018-07-11,48.230000000000004
2018-07-12,51.940000000000005
2018-07-13,47.7
2018-07-14,20.14
2018-07-15,17.490000000000002
2018-07-16,47.7
2018-07-17,49.29
2018-07-18,48.760000000000005
2018-07-19,53.0
2018-07-20,42.93
2018-07-21,15.9
2018-07-22,19.080000000000002
2018-07-23,50.88
2018-07-24,51.410000000000004
2018-07-25,51.940000000000005
2018-07-26,51.940000000000005
2018-07-27,44.52
2018-07-28,16.43
2018-07-29,17.490000000000002
2018-07-30,45.050000000000004
2018-07-31,47.7
2018-08-01,42.56
2018-08-02,46.480000000000004
2018-08-03,42.00000000000001
2018-08-04,14.000000000000002
2018-08-05,15.120000000000001
2018-08-06,47.040000000000006
2018-08-07,50.400000000000006
2018-08-08,45.92
2018-08-09,45.36000000000001
2018-08-10,38.080000000000005
2018-08-11,14.560000000000002
2018-08-12,15.680000000000001
2018-08-13,45.36000000000001
2018-08-14,48.160000000000004
2018-08-15,47.6
2018-08-16,56.00000000000001
2018-08-17,40.88
2018-08-18,17.92
2018-08-19,15.680000000000001
2018-08-20,47.6
2018-08-21,45.92
2018-08-22,47.040000000000006
2018-08-23,44.24
2018-08-24,38.080000000000005
2018-08-25,15.120000000000001
2018-08-26,14.560000000000002
2018-08-27,42.00000000000001
2018-08-28,46.480000000000004
2018-08-29,47.6
2018-08-30,44.24
2018-08-31,38.080000000000005
2018-09-01,15.3
2018-09-02,16.830000000000002
2018-09-03,16.32
2018-09-04,46.92
2018-09-05,44.37
2018-09-06,48.45
2018-09-07,42.84
2018-09-08,17.34
2018-09-09,18.36
2018-09-10,44.37
2018-09-11,46.410000000000004
2018-09-12,49.980000000000004
2018-09-13,43.35
2018-09-14,43.35
2018-09-15,16.32
2018-09-16,16.32
2018-09-17,44.88
2018-09-18,49.980000000000004
2018-09-19,49.47
2018-09-20,48.96
2018-09-21,43.86
2018-09-22,16.830000000000002
2018-09-23,16.32
2018-09-24,43.35
2018-09-25,46.92
2018-09-26,51.0
2018-09-27,49.980000000000004
2018-09-28,44.37
2018-09-29,14.790000000000001
2018-09-30,17.34
2018-10-01,44.2
2018-10-02,52.0
2018-10-03,45.760000000000005
2018-10-04,49.4
2018-10-05,41.08
2018-10-06,16.64
2018-10-07,15.600000000000001
2018-10-08,39.52
2018-10-09,46.28
2018-10-10,48.36
2018-10-11,47.84
2018-10-12,42.120000000000005
2018-10-13,19.76
2018-10-14,15.08
2018-10-15,46.28
2018-10-16,51.480000000000004
2018-10-17,50.96
2018-10-18,48.36
2018-10-19,43.68
2018-10-20,15.600000000000001
2018-10-21,16.64
2018-10-22,45.24
2018-10-23,52.0
2018-10-24,49.4
2018-10-25,47.32
2018-10-26,43.160000000000004
2018-10-27,16.64
2018-10-28,17.68
2018-10-29,39.52
2018-10-30,47.32
2018-10-31,48.36
2018-11-01,41.76
2018-11-02,42.239999999999995
2018-11-03,13.92
2018-11-04,15.84
2018-11-05,38.879999999999995
2018-11-06,40.8
2018-11-07,36.96
2018-11-08,44.16
2018-11-09,37.92
2018-11-10,18.24
2018-11-11,13.92
2018-11-12,33.6
2018-11-13,41.76
2018-11-14,44.16
2018-11-15,43.68
2018-11-16,35.519999999999996
2018-11-17,16.8
2018-11-18,14.399999999999999
2018-11-19,31.68
2018-11-20,37.92
2018-11-21,31.2
2018-11-22,11.52
2018-11-23,12.0
2018-11-24,10.559999999999999
2018-11-25,14.399999999999999
2018-11-26,33.12
2018-11-27,39.36
2018-11-28,48.0
2018-11-29,41.28
2018-11-30,36.48
2018-12-01,14.52
2018-12-02,11.88
2018-12-03,32.12
2018-12-04,34.76
2018-12-05,35.2
2018-12-06,35.2
2018-12-07,31.68
2018-12-08,12.32
2018-12-09,22.0
2018-12-10,31.68
2018-12-11,34.32
2018-12-12,34.32
2018-12-13,40.48
2018-12-14,31.68
2018-12-15,12.32
2018-12-16,11.0
2018-12-17,29.04
2018-12-18,33.0
2018-12-19,33.88
2018-12-20,44.0
2018-12-21,35.2
2018-12-22,10.12
2018-12-23,7.04
2018-12-24,12.76
2018-12-25,7.92
2018-12-26,19.36
2018-12-27,24.2
2018-12-28,28.16
2018-12-29,9.68
2018-12-30,10.12
2018-12-31,14.96
2019-01-01,9.72
2019-01-02,32.400000000000006
2019-01-03,40.5
2019-01-04,39.42
2019-01-05,18.900000000000002
2019-01-06,13.5
2019-01-07,31.860000000000003
2019-01-08,41.040000000000006
2019-01-09,42.660000000000004
2019-01-10,50.220000000000006
2019-01-11,32.940000000000005
2019-01-12,22.14
2019-01-13,13.5
2019-01-14,49.14
2019-01-15,42.660000000000004
2019-01-16,44.82
2019-01-17,54.0
2019-01-18,38.34
2019-01-19,19.44
2019-01-20,14.040000000000001
2019-01-21,33.480000000000004
2019-01-22,39.96
2019-01-23,42.660000000000004
2019-01-24,48.6
2019-01-25,36.18
2019-01-26,16.200000000000003
2019-01-27,17.82
2019-01-28,37.260000000000005
2019-01-29,45.36
2019-01-30,42.120000000000005
2019-01-31,50.220000000000006
2019-02-01,40.019999999999996
2019-02-02,13.34
2019-02-03,16.24
2019-02-04,31.319999999999997
2019-02-05,34.8
2019-02-06,36.54
2019-02-07,57.99999999999999
2019-02-08,33.64
2019-02-09,15.079999999999998
2019-02-10,20.299999999999997
2019-02-11,33.64
2019-02-12,36.54
2019-02-13,40.599999999999994
2019-02-14,46.98
2019-02-15,32.48
2019-02-16,13.34
2019-02-17,12.18
2019-02-18,27.259999999999998
2019-02-19,34.22
2019-02-20,35.379999999999995
2019-02-21,33.64
2019-02-22,32.48
2019-02-23,31.319999999999997
2019-02-24,12.18
2019-02-25,30.74
2019-02-26,36.54
2019-02-27,37.699999999999996
2019-02-28,37.699999999999996
2019-03-01,45.650000000000006
2019-03-02,18.700000000000003
2019-03-03,25.3
2019-03-04,36.300000000000004
2019-03-05,47.85
2019-03-06,44.0
2019-03-07,55.00000000000001
2019-03-08,36.85
2019-03-09,14.850000000000001
2019-03-10,13.750000000000002
2019-03-11,37.95
2019-03-12,47.300000000000004
2019-03-13,40.150000000000006
2019-03-14,44.0
2019-03-15,48.95
2019-03-16,14.850000000000001
2019-03-17,12.65
2019-03-18,35.2
2019-03-19,41.800000000000004
2019-03-20,40.150000000000006
2019-03-21,42.35
2019-03-22,35.2
2019-03-23,14.3
2019-03-24,13.200000000000001
2019-03-25,39.6
2019-03-26,39.6
2019-03-27,41.800000000000004
2019-03-28,45.1
2019-03-29,38.5
2019-03-30,18.700000000000003
2019-03-31,22.55
2019-04-01,45.1
2019-04-02,40.7
2019-04-03,50.6
2019-04-04,55.00000000000001
2019-04-05,39.050000000000004
2019-04-06,14.850000000000001
2019-04-07,15.400000000000002
2019-04-08,49.50000000000001
2019-04-09,41.25
2019-04-10,45.650000000000006
2019-04-11,48.95
2019-04-12,37.95
2019-04-13,14.850000000000001
2019-04-14,13.750000000000002
2019-04-15,37.400000000000006
2019-04-16,42.900000000000006
2019-04-17,44.0
2019-04-18,53.35
2019-04-19,31.900000000000002
2019-04-20,14.3
2019-04-21,13.200000000000001
2019-04-22,37.400000000000006
2019-04-23,43.45
2019-04-24,45.650000000000006
2019-04-25,50.6
2019-04-26,47.300000000000004
2019-04-27,13.200000000000001
2019-04-28,13.750000000000002
2019-04-29,51.150000000000006
2019-04-30,42.35
2019-05-01,38.88
2019-05-02,49.14
2019-05-03,36.72
2019-05-04,14.580000000000002
2019-05-05,15.120000000000001
2019-05-06,36.72
2019-05-07,38.34
2019-05-08,39.96
2019-05-09,49.68000000000001
2019-05-10,34.02
2019-05-11,14.040000000000001
2019-05-12,11.34
2019-05-13,37.260000000000005
2019-05-14,40.5
2019-05-15,45.36
2019-05-16,54.0
2019-05-17,36.18
2019-05-18,16.200000000000003
2019-05-19,12.420000000000002
2019-05-20,40.5
2019-05-21,42.120000000000005
2019-05-22,41.580000000000005
2019-05-23,42.120000000000005
2019-05-24,42.120000000000005
2019-05-25,12.96
2019-05-26,12.96
2019-05-27,14.040000000000001
2019-05-28,35.64
2019-05-29,39.42
2019-05-30,48.6
2019-05-31,38.34
2019-06-01,15.950000000000001
2019-06-02,13.750000000000002
2019-06-03,39.050000000000004
2019-06-04,54.45
2019-06-05,46.2
2019-06-06,48.95
2019-06-07,50.050000000000004
2019-06-08,15.400000000000002
2019-06-09,18.150000000000002
2019-06-10,47.300000000000004
2019-06-11,48.95
2019-06-12,50.050000000000004
2019-06-13,55.00000000000001
2019-06-14,47.85
2019-06-15,14.850000000000001
2019-06-16,18.700000000000003
2019-06-17,48.95
2019-06-18,50.050000000000004
2019-06-19,52.800000000000004
2019-06-20,45.1
2019-06-21,51.150000000000006
2019-06-22,15.400000000000002
2019-06-23,15.400000000000002
2019-06-24,41.25
2019-06-25,46.2
2019-06-26,42.900000000000006
2019-06-27,53.900000000000006
2019-06-28,40.7
2019-06-29,13.750000000000002
2019-06-30,14.3
2019-07-01,34.32
2019-07-02,36.92
2019-07-03,30.68
2019-07-04,23.400000000000002
2019-07-05,21.84
2019-07-06,9.88
2019-07-07,9.36
2019-07-08,35.36
2019-07-09,48.88
2019-07-10,40.56
2019-07-11,52.0
2019-07-12,33.800000000000004
2019-07-13,12.48
2019-07-14,11.440000000000001
2019-07-15,37.44
2019-07-16,45.760000000000005
2019-07-17,36.4
2019-07-18,45.24
2019-07-19,39.0
2019-07-20,13.0
2019-07-21,18.2
2019-07-22,32.24
2019-07-23,37.96
2019-07-24,35.88
2019-07-25,43.160000000000004
2019-07-26,30.68
2019-07-27,15.08
2019-07-28,10.92
2019-07-29,32.76
2019-07-30,38.480000000000004
2019-07-31,44.72
2019-08-01,49.14
2019-08-02,34.02
2019-08-03,15.120000000000001
2019-08-04,11.34
2019-08-05,37.800000000000004
2019-08-06,37.260000000000005
2019-08-07,41.040000000000006
2019-08-08,36.72
2019-08-09,54.0
2019-08-10,12.96
2019-08-11,12.96
2019-08-12,39.42
2019-08-13,44.82
2019-08-14,52.38
2019-08-15,50.760000000000005
2019-08-16,48.06
2019-08-17,16.200000000000003
2019-08-18,13.5
2019-08-19,48.6
2019-08-20,43.2
2019-08-21,43.74
2019-08-22,40.5
2019-08-23,51.84
2019-08-24,13.5
2019-08-25,15.120000000000001
2019-08-26,41.040000000000006
2019-08-27,39.96
2019-08-28,41.580000000000005
2019-08-29,43.2
2019-08-30,40.5
2019-08-31,24.840000000000003
2019-09-01,19.0
2019-09-02,12.5
2019-09-03,35.0
2019-09-04,39.0
2019-09-05,38.0
2019-09-06,43.0
2019-09-07,13.5
2019-09-08,12.5
2019-09-09,32.5
2019-09-10,37.5
2019-09-11,40.0
2019-09-12,40.5
2019-09-13,42.0
2019-09-14,14.0
2019-09-15,12.5
2019-09-16,40.5
2019-09-17,37.5
2019-09-18,50.0
2019-09-19,37.0
2019-09-20,42.0
2019-09-21,21.5
2019-09-22,13.0
2019-09-23,35.5
2019-09-24,38.0
2019-09-25,37.0
2019-09-26,36.5
2019-09-27,41.0
2019-09-28,14.0
2019-09-29,11.0
2019-09-30,34.0
2019-10-01,41.870000000000005
2019-10-02,43.46
2019-10-03,50.35
2019-10-04,39.22
2019-10-05,27.560000000000002
2019-10-06,14.31
2019-10-07,38.160000000000004
2019-10-08,41.870000000000005
2019-10-09,43.46
2019-10-10,53.0
2019-10-11,43.46
2019-10-12,15.370000000000001
2019-10-13,11.66
2019-10-14,34.45
2019-10-15,38.160000000000004
2019-10-16,42.93
2019-10-17,42.400000000000006
2019-10-18,46.64
2019-10-19,15.9
2019-10-20,13.780000000000001
2019-10-21,42.400000000000006
2019-10-22,40.28
2019-10-23,45.580000000000005
2019-10-24,41.870000000000005
2019-10-25,43.99
2019-10-26,19.080000000000002
2019-10-27,13.25
2019-10-28,36.57
2019-10-29,37.63
2019-10-30,42.400000000000006
2019-10-31,37.1
2019-11-01,42.769999999999996
2019-11-02,12.69
2019-11-03,12.219999999999999
2019-11-04,34.309999999999995
2019-11-05,47.0
2019-11-06,37.599999999999994
2019-11-07,38.07
2019-11-08,44.65
2019-11-09,14.1
2019-11-10,12.219999999999999
2019-11-11,27.729999999999997
2019-11-12,38.54
2019-11-13,42.3
2019-11-14,46.059999999999995
2019-11-15,43.71
2019-11-16,20.209999999999997
2019-11-17,12.219999999999999
2019-11-18,34.78
2019-11-19,41.83
2019-11-20,37.599999999999994
2019-11-21,38.07
2019-11-22,38.07
2019-11-23,21.619999999999997
2019-11-24,12.69
2019-11-25,34.78
2019-11-26,33.37
2019-11-27,30.08
2019-11-28,20.68
2019-11-29,13.629999999999999
2019-11-30,10.809999999999999
2019-12-01,11.34
2019-12-02,28.14
2019-12-03,29.4
2019-12-04,36.54
2019-12-05,33.6
2019-12-06,38.64
2019-12-07,17.22
2019-12-08,11.76
2019-12-09,28.56
2019-12-10,32.339999999999996
2019-12-11,42.0
2019-12-12,32.339999999999996
2019-12-13,33.6
2019-12-14,15.54
2019-12-15,10.92
2019-12-16,30.24
2019-12-17,32.76
2019-12-18,28.98
2019-12-19,31.919999999999998
2019-12-20,36.54
2019-12-21,10.92
2019-12-22,7.9799999999999995
2019-12-23,19.74
2019-12-24,13.86
2019-12-25,8.4
2019-12-26,17.22
2019-12-27,26.88
2019-12-28,8.4
2019-12-29,9.24
2019-12-30,17.64
2019-12-31,17.64
2020-01-01,9.12
2020-01-02,32.16
2020-01-03,27.84
2020-01-04,17.759999999999998
2020-01-05,12.959999999999999
2020-01-06,31.2
2020-01-07,36.48
2020-01-08,37.92
2020-01-09,38.879999999999995
2020-01-10,48.0
2020-01-11,11.52
2020-01-12,11.52
2020-01-13,29.279999999999998
2020-01-14,36.96
2020-01-15,42.239999999999995
2020-01-16,45.6
2020-01-17,32.64
2020-01-18,20.64
2020-01-19,10.559999999999999
2020-01-20,21.599999999999998
2020-01-21,35.519999999999996
2020-01-22,39.36
2020-01-23,37.44
2020-01-24,41.28
2020-01-25,15.84
2020-01-26,10.559999999999999
2020-01-27,31.2
2020-01-28,34.56
2020-01-29,37.44
2020-01-30,36.0
2020-01-31,39.839999999999996
2020-02-01,19.89
2020-02-02,13.26
2020-02-03,36.72
2020-02-04,43.35
2020-02-05,43.86
2020-02-06,42.33
2020-02-07,39.78
2020-02-08,33.15
2020-02-09,15.81
2020-02-10,40.29
2020-02-11,51.0
2020-02-12,49.47
2020-02-13,49.47
2020-02-14,39.27
2020-02-15,30.6
2020-02-16,13.77
2020-02-17,36.21
2020-02-18,41.82
2020-02-19,47.43
2020-02-20,45.9
2020-02-21,46.410000000000004
2020-02-22,20.91
2020-02-23,15.3
2020-02-24,41.31
2020-02-25,44.88
2020-02-26,46.92
2020-02-27,45.39
2020-02-28,42.33
2020-02-29,27.03
2020-03-01,14.000000000000002
2020-03-02,38.080000000000005
2020-03-03,40.88
2020-03-04,45.92
2020-03-05,42.00000000000001
2020-03-06,48.160000000000004
2020-03-07,16.240000000000002
2020-03-08,12.88
2020-03-09,39.760000000000005
2020-03-10,46.480000000000004
2020-03-11,42.00000000000001
2020-03-12,43.68000000000001
2020-03-13,51.52
2020-03-14,20.160000000000004
2020-03-15,16.8
2020-03-16,50.96000000000001
2020-03-17,56.00000000000001
2020-03-18,50.400000000000006
2020-03-19,46.480000000000004
2020-03-20,40.88
2020-03-21,28.000000000000004
2020-03-22,20.720000000000002
2020-03-23,47.040000000000006
2020-03-24,44.800000000000004
2020-03-25,43.68000000000001
2020-03-26,45.36000000000001
2020-03-27,41.440000000000005
2020-03-28,18.48
2020-03-29,15.120000000000001
2020-03-30,38.64
2020-03-31,39.760000000000005
2020-04-01,41.16
2020-04-02,49.0
2020-04-03,37.24
2020-04-04,27.439999999999998
2020-04-05,14.7
2020-04-06,37.73
2020-04-07,41.65
2020-04-08,43.12
2020-04-09,36.75
2020-04-10,37.73
2020-04-11,15.19
2020-04-12,15.68
2020-04-13,34.79
2020-04-14,37.24
2020-04-15,35.28
2020-04-16,36.26
2020-04-17,39.2
2020-04-18,15.19
2020-04-19,14.7
2020-04-20,35.28
2020-04-21,34.79
2020-04-22,35.28
2020-04-23,35.769999999999996
2020-04-24,35.769999999999996
2020-04-25,12.74
2020-04-26,13.23
2020-04-27,32.83
2020-04-28,33.32
2020-04-29,32.83
2020-04-30,31.849999999999998
