date,Comcast
2017-06-19,62.72
2017-06-20,59.52
2017-06-21,56.96
2017-06-22,56.96
2017-06-23,57.6
2017-06-24,55.68
2017-06-25,49.92
2017-06-26,64.0
2017-06-27,62.08
2017-06-28,60.160000000000004
2017-06-29,63.36
2017-06-30,61.44
2017-07-01,51.68000000000001
2017-07-02,46.24
2017-07-03,58.480000000000004
2017-07-04,44.88
2017-07-05,61.88
2017-07-06,59.84
2017-07-07,63.24
2017-07-08,56.440000000000005
2017-07-09,48.96
2017-07-10,59.84
2017-07-11,61.2
2017-07-12,61.88
2017-07-13,62.56
2017-07-14,61.2
2017-07-15,52.36000000000001
2017-07-16,53.720000000000006
2017-07-17,66.64
2017-07-18,59.84
2017-07-19,57.120000000000005
2017-07-20,57.120000000000005
2017-07-21,59.84
2017-07-22,56.440000000000005
2017-07-23,49.64
2017-07-24,64.60000000000001
2017-07-25,61.88
2017-07-26,58.480000000000004
2017-07-27,59.160000000000004
2017-07-28,60.52
2017-07-29,57.800000000000004
2017-07-30,51.68000000000001
2017-07-31,68.0
2017-08-01,65.55
2017-08-02,67.61999999999999
2017-08-03,64.17
2017-08-04,60.029999999999994
2017-08-05,53.81999999999999
2017-08-06,51.74999999999999
2017-08-07,58.65
2017-08-08,63.48
2017-08-09,62.099999999999994
2017-08-10,57.959999999999994
2017-08-11,64.86
2017-08-12,51.74999999999999
2017-08-13,50.37
2017-08-14,60.029999999999994
2017-08-15,64.86
2017-08-16,57.959999999999994
2017-08-17,58.65
2017-08-18,63.48
2017-08-19,55.88999999999999
2017-08-20,48.989999999999995
2017-08-21,55.199999999999996
2017-08-22,57.269999999999996
2017-08-23,58.65
2017-08-24,55.199999999999996
2017-08-25,63.48
2017-08-26,69.0
2017-08-27,61.41
2017-08-28,60.72
2017-08-29,57.269999999999996
2017-08-30,60.72
2017-08-31,62.78999999999999
2017-09-01,63.24
2017-09-02,63.92
2017-09-03,50.32
2017-09-04,48.28
2017-09-05,57.800000000000004
2017-09-06,54.400000000000006
2017-09-07,59.160000000000004
2017-09-08,53.720000000000006
2017-09-09,57.800000000000004
2017-09-10,57.120000000000005
2017-09-11,64.60000000000001
2017-09-12,66.64
2017-09-13,68.0
2017-09-14,61.2
2017-09-15,61.2
2017-09-16,67.32000000000001
2017-09-17,59.160000000000004
2017-09-18,59.84
2017-09-19,62.56
2017-09-20,56.440000000000005
2017-09-21,54.400000000000006
2017-09-22,55.760000000000005
2017-09-23,56.440000000000005
2017-09-24,53.720000000000006
2017-09-25,53.040000000000006
2017-09-26,53.720000000000006
2017-09-27,52.36000000000001
2017-09-28,51.68000000000001
2017-09-29,55.760000000000005
2017-09-30,57.120000000000005
2017-10-01,54.279999999999994
2017-10-02,53.69
2017-10-03,56.64
2017-10-04,53.099999999999994
2017-10-05,56.64
2017-10-06,56.64
2017-10-07,53.69
2017-10-08,53.69
2017-10-09,53.69
2017-10-10,54.279999999999994
2017-10-11,57.82
2017-10-12,55.459999999999994
2017-10-13,59.0
2017-10-14,53.69
2017-10-15,48.97
2017-10-16,52.51
2017-10-17,54.87
2017-10-18,53.69
2017-10-19,53.099999999999994
2017-10-20,53.69
2017-10-21,51.33
2017-10-22,44.839999999999996
2017-10-23,51.33
2017-10-24,51.33
2017-10-25,50.15
2017-10-26,54.279999999999994
2017-10-27,49.559999999999995
2017-10-28,50.15
2017-10-29,47.199999999999996
2017-10-30,57.23
2017-10-31,55.459999999999994
2017-11-01,39.6
2017-11-02,37.199999999999996
2017-11-03,37.199999999999996
2017-11-04,40.199999999999996
2017-11-05,34.8
2017-11-06,60.0
2017-11-07,41.4
2017-11-08,37.199999999999996
2017-11-09,37.199999999999996
2017-11-10,39.6
2017-11-11,41.4
2017-11-12,34.199999999999996
2017-11-13,34.8
2017-11-14,37.199999999999996
2017-11-15,36.6
2017-11-16,36.6
2017-11-17,38.4
2017-11-18,36.6
2017-11-19,34.199999999999996
2017-11-20,36.6
2017-11-21,37.8
2017-11-22,40.199999999999996
2017-11-23,30.0
2017-11-24,38.4
2017-11-25,37.8
2017-11-26,33.6
2017-11-27,37.199999999999996
2017-11-28,39.0
2017-11-29,38.4
2017-11-30,37.8
2017-12-01,56.42
2017-12-02,53.32
2017-12-03,44.02
2017-12-04,50.839999999999996
2017-12-05,51.46
2017-12-06,52.7
2017-12-07,46.5
2017-12-08,49.6
2017-12-09,53.94
2017-12-10,43.4
2017-12-11,47.12
2017-12-12,49.6
2017-12-13,47.74
2017-12-14,57.04
2017-12-15,59.519999999999996
2017-12-16,58.9
2017-12-17,51.46
2017-12-18,52.7
2017-12-19,48.36
2017-12-20,52.7
2017-12-21,58.9
2017-12-22,55.18
2017-12-23,48.36
2017-12-24,47.12
2017-12-25,39.06
2017-12-26,58.28
2017-12-27,57.66
2017-12-28,57.04
2017-12-29,62.0
2017-12-30,53.94
2017-12-31,42.78
2018-01-01,46.019999999999996
2018-01-02,59.0
2018-01-03,55.459999999999994
2018-01-04,56.64
2018-01-05,55.459999999999994
2018-01-06,54.279999999999994
2018-01-07,45.43
2018-01-08,50.15
2018-01-09,49.559999999999995
2018-01-10,49.559999999999995
2018-01-11,46.61
2018-01-12,50.15
2018-01-13,47.199999999999996
2018-01-14,46.61
2018-01-15,46.019999999999996
2018-01-16,45.43
2018-01-17,43.66
2018-01-18,47.79
2018-01-19,47.79
2018-01-20,47.79
2018-01-21,43.07
2018-01-22,46.019999999999996
2018-01-23,47.79
2018-01-24,46.61
2018-01-25,46.61
2018-01-26,47.199999999999996
2018-01-27,47.199999999999996
2018-01-28,41.3
2018-01-29,47.79
2018-01-30,50.15
2018-01-31,45.43
2018-02-01,50.050000000000004
2018-02-02,47.300000000000004
2018-02-03,51.150000000000006
2018-02-04,48.400000000000006
2018-02-05,47.300000000000004
2018-02-06,48.400000000000006
2018-02-07,43.45
2018-02-08,44.550000000000004
2018-02-09,48.400000000000006
2018-02-10,48.400000000000006
2018-02-11,41.25
2018-02-12,48.95
2018-02-13,43.45
2018-02-14,41.800000000000004
2018-02-15,44.0
2018-02-16,55.00000000000001
2018-02-17,45.650000000000006
2018-02-18,39.6
2018-02-19,47.85
2018-02-20,43.45
2018-02-21,42.900000000000006
2018-02-22,45.650000000000006
2018-02-23,45.650000000000006
2018-02-24,44.0
2018-02-25,43.45
2018-02-26,46.75000000000001
2018-02-27,47.85
2018-02-28,46.75000000000001
2018-03-01,48.95
2018-03-02,54.45
2018-03-03,55.00000000000001
2018-03-04,46.75000000000001
2018-03-05,46.75000000000001
2018-03-06,48.400000000000006
2018-03-07,47.85
2018-03-08,50.050000000000004
2018-03-09,51.150000000000006
2018-03-10,46.75000000000001
2018-03-11,42.35
2018-03-12,46.75000000000001
2018-03-13,48.95
2018-03-14,47.300000000000004
2018-03-15,51.150000000000006
2018-03-16,47.85
2018-03-17,45.650000000000006
2018-03-18,39.050000000000004
2018-03-19,46.75000000000001
2018-03-20,44.0
2018-03-21,45.1
2018-03-22,45.1
2018-03-23,42.35
2018-03-24,46.75000000000001
2018-03-25,39.050000000000004
2018-03-26,50.050000000000004
2018-03-27,51.150000000000006
2018-03-28,46.2
2018-03-29,47.85
2018-03-30,52.25000000000001
2018-03-31,45.650000000000006
2018-04-01,36.72
2018-04-02,54.0
2018-04-03,50.760000000000005
2018-04-04,52.38
2018-04-05,49.14
2018-04-06,46.440000000000005
2018-04-07,44.28
2018-04-08,39.96
2018-04-09,45.900000000000006
2018-04-10,46.440000000000005
2018-04-11,44.82
2018-04-12,44.82
2018-04-13,45.900000000000006
2018-04-14,42.660000000000004
2018-04-15,39.42
2018-04-16,44.82
2018-04-17,45.900000000000006
2018-04-18,44.28
2018-04-19,44.82
2018-04-20,43.2
2018-04-21,41.040000000000006
2018-04-22,36.72
2018-04-23,43.2
2018-04-24,44.82
2018-04-25,44.82
2018-04-26,43.74
2018-04-27,44.28
2018-04-28,40.5
2018-04-29,37.800000000000004
2018-04-30,46.440000000000005
2018-05-01,52.38
2018-05-02,47.52
2018-05-03,49.14
2018-05-04,52.38
2018-05-05,45.36
2018-05-06,39.96
2018-05-07,49.68000000000001
2018-05-08,49.68000000000001
2018-05-09,47.52
2018-05-10,49.14
2018-05-11,46.440000000000005
2018-05-12,45.36
2018-05-13,38.88
2018-05-14,48.6
2018-05-15,51.84
2018-05-16,51.84
2018-05-17,48.6
2018-05-18,48.06
2018-05-19,45.900000000000006
2018-05-20,42.660000000000004
2018-05-21,47.52
2018-05-22,48.6
2018-05-23,50.220000000000006
2018-05-24,50.220000000000006
2018-05-25,50.760000000000005
2018-05-26,47.52
2018-05-27,42.660000000000004
2018-05-28,44.28
2018-05-29,51.84
2018-05-30,54.0
2018-05-31,52.92
2018-06-01,20.1
2018-06-02,17.42
2018-06-03,16.75
2018-06-04,20.1
2018-06-05,18.09
2018-06-06,34.17
2018-06-07,26.130000000000003
2018-06-08,18.76
2018-06-09,17.42
2018-06-10,16.080000000000002
2018-06-11,19.43
2018-06-12,20.77
2018-06-13,22.110000000000003
2018-06-14,23.450000000000003
2018-06-15,21.44
2018-06-16,18.09
2018-06-17,14.74
2018-06-18,20.1
2018-06-19,18.76
2018-06-20,20.77
2018-06-21,18.76
2018-06-22,20.1
2018-06-23,18.09
2018-06-24,16.080000000000002
2018-06-25,20.1
2018-06-26,19.43
2018-06-27,19.43
2018-06-28,19.43
2018-06-29,67.0
2018-06-30,29.48
2018-07-01,54.6
2018-07-02,60.0
2018-07-03,55.199999999999996
2018-07-04,39.0
2018-07-05,52.199999999999996
2018-07-06,51.6
2018-07-07,44.4
2018-07-08,41.4
2018-07-09,52.199999999999996
2018-07-10,50.4
2018-07-11,48.6
2018-07-12,49.199999999999996
2018-07-13,51.0
2018-07-14,48.0
2018-07-15,40.8
2018-07-16,49.8
2018-07-17,54.6
2018-07-18,49.8
2018-07-19,54.0
2018-07-20,49.199999999999996
2018-07-21,49.8
2018-07-22,41.4
2018-07-23,57.0
2018-07-24,48.0
2018-07-25,49.8
2018-07-26,49.199999999999996
2018-07-27,49.8
2018-07-28,44.4
2018-07-29,40.199999999999996
2018-07-30,51.6
2018-07-31,55.199999999999996
2018-08-01,57.99999999999999
2018-08-02,54.519999999999996
2018-08-03,55.67999999999999
2018-08-04,46.98
2018-08-05,45.82
2018-08-06,56.839999999999996
2018-08-07,55.67999999999999
2018-08-08,55.67999999999999
2018-08-09,55.099999999999994
2018-08-10,54.519999999999996
2018-08-11,51.04
2018-08-12,42.919999999999995
2018-08-13,53.36
2018-08-14,54.519999999999996
2018-08-15,52.779999999999994
2018-08-16,52.199999999999996
2018-08-17,55.099999999999994
2018-08-18,53.36
2018-08-19,46.4
2018-08-20,51.62
2018-08-21,50.459999999999994
2018-08-22,51.04
2018-08-23,49.879999999999995
2018-08-24,49.879999999999995
2018-08-25,47.559999999999995
2018-08-26,41.76
2018-08-27,48.13999999999999
2018-08-28,51.04
2018-08-29,53.36
2018-08-30,51.04
2018-08-31,53.94
2018-09-01,51.7
2018-09-02,43.45
2018-09-03,43.45
2018-09-04,55.00000000000001
2018-09-05,50.050000000000004
2018-09-06,49.50000000000001
2018-09-07,50.6
2018-09-08,50.050000000000004
2018-09-09,52.25000000000001
2018-09-10,48.400000000000006
2018-09-11,48.95
2018-09-12,49.50000000000001
2018-09-13,46.75000000000001
2018-09-14,53.35
2018-09-15,49.50000000000001
2018-09-16,47.300000000000004
2018-09-17,45.1
2018-09-18,46.2
2018-09-19,45.650000000000006
2018-09-20,45.650000000000006
2018-09-21,47.300000000000004
2018-09-22,46.2
2018-09-23,45.1
2018-09-24,48.95
2018-09-25,47.300000000000004
2018-09-26,44.550000000000004
2018-09-27,46.2
2018-09-28,46.75000000000001
2018-09-29,47.300000000000004
2018-09-30,41.800000000000004
2018-10-01,50.49
2018-10-02,47.94
2018-10-03,46.92
2018-10-04,48.45
2018-10-05,49.980000000000004
2018-10-06,47.94
2018-10-07,42.84
2018-10-08,51.0
2018-10-09,44.88
2018-10-10,43.35
2018-10-11,45.9
2018-10-12,47.94
2018-10-13,46.92
2018-10-14,41.82
2018-10-15,45.9
2018-10-16,46.410000000000004
2018-10-17,45.39
2018-10-18,44.37
2018-10-19,45.39
2018-10-20,45.39
2018-10-21,40.8
2018-10-22,44.37
2018-10-23,45.9
2018-10-24,44.88
2018-10-25,43.35
2018-10-26,46.92
2018-10-27,45.39
2018-10-28,40.8
2018-10-29,46.410000000000004
2018-10-30,42.84
2018-10-31,43.35
2018-11-01,46.55
2018-11-02,47.53
2018-11-03,48.019999999999996
2018-11-04,40.18
2018-11-05,43.12
2018-11-06,42.14
2018-11-07,39.2
2018-11-08,43.12
2018-11-09,44.1
2018-11-10,41.16
2018-11-11,40.18
2018-11-12,46.06
2018-11-13,44.589999999999996
2018-11-14,45.57
2018-11-15,44.1
2018-11-16,49.0
2018-11-17,47.53
2018-11-18,40.18
2018-11-19,44.1
2018-11-20,44.589999999999996
2018-11-21,45.08
2018-11-22,34.3
2018-11-23,48.019999999999996
2018-11-24,42.63
2018-11-25,40.18
2018-11-26,49.0
2018-11-27,45.57
2018-11-28,46.06
2018-11-29,44.589999999999996
2018-11-30,45.08
2018-12-01,39.78
2018-12-02,37.74
2018-12-03,41.31
2018-12-04,40.29
2018-12-05,39.27
2018-12-06,36.21
2018-12-07,37.74
2018-12-08,36.21
2018-12-09,36.72
2018-12-10,40.29
2018-12-11,36.72
2018-12-12,36.72
2018-12-13,41.31
2018-12-14,38.76
2018-12-15,38.76
2018-12-16,35.7
2018-12-17,35.7
2018-12-18,37.74
2018-12-19,36.72
2018-12-20,40.29
2018-12-21,43.35
2018-12-22,36.21
2018-12-23,32.64
2018-12-24,34.17
2018-12-25,29.580000000000002
2018-12-26,44.88
2018-12-27,51.0
2018-12-28,46.92
2018-12-29,41.82
2018-12-30,36.72
2018-12-31,41.31
2019-01-01,39.5
2019-01-02,47.5
2019-01-03,46.0
2019-01-04,50.0
2019-01-05,43.5
2019-01-06,39.0
2019-01-07,46.0
2019-01-08,43.0
2019-01-09,39.0
2019-01-10,41.5
2019-01-11,43.5
2019-01-12,40.5
2019-01-13,33.0
2019-01-14,39.0
2019-01-15,49.0
2019-01-16,39.5
2019-01-17,43.0
2019-01-18,42.5
2019-01-19,42.5
2019-01-20,38.0
2019-01-21,44.5
2019-01-22,40.5
2019-01-23,41.0
2019-01-24,46.0
2019-01-25,43.5
2019-01-26,45.5
2019-01-27,33.0
2019-01-28,39.0
2019-01-29,38.5
2019-01-30,44.0
2019-01-31,45.5
2019-02-01,45.12
2019-02-02,42.72
2019-02-03,41.76
2019-02-04,39.839999999999996
2019-02-05,43.199999999999996
2019-02-06,39.839999999999996
2019-02-07,48.0
2019-02-08,41.76
2019-02-09,41.76
2019-02-10,40.32
2019-02-11,41.28
2019-02-12,41.28
2019-02-13,39.36
2019-02-14,40.8
2019-02-15,42.72
2019-02-16,39.36
2019-02-17,35.04
2019-02-18,42.239999999999995
2019-02-19,40.32
2019-02-20,41.28
2019-02-21,39.839999999999996
2019-02-22,39.36
2019-02-23,40.8
2019-02-24,36.96
2019-02-25,41.28
2019-02-26,39.36
2019-02-27,40.32
2019-02-28,39.36
2019-03-01,47.0
2019-03-02,43.71
2019-03-03,41.36
2019-03-04,43.239999999999995
2019-03-05,44.18
2019-03-06,40.89
2019-03-07,42.3
2019-03-08,42.769999999999996
2019-03-09,44.18
2019-03-10,36.19
2019-03-11,41.83
2019-03-12,41.83
2019-03-13,43.239999999999995
2019-03-14,43.71
2019-03-15,46.059999999999995
2019-03-16,42.769999999999996
2019-03-17,36.19
2019-03-18,42.769999999999996
2019-03-19,42.3
2019-03-20,46.529999999999994
2019-03-21,44.65
2019-03-22,46.529999999999994
2019-03-23,42.769999999999996
2019-03-24,35.72
2019-03-25,41.83
2019-03-26,43.239999999999995
2019-03-27,41.36
2019-03-28,46.059999999999995
2019-03-29,44.65
2019-03-30,42.769999999999996
2019-03-31,39.01
2019-04-01,46.0
2019-04-02,45.54
2019-04-03,45.080000000000005
2019-04-04,40.02
2019-04-05,41.4
2019-04-06,38.64
2019-04-07,34.04
2019-04-08,45.080000000000005
2019-04-09,43.24
2019-04-10,40.02
2019-04-11,40.940000000000005
2019-04-12,42.32
2019-04-13,38.64
2019-04-14,40.02
2019-04-15,46.0
2019-04-16,41.4
2019-04-17,43.7
2019-04-18,41.4
2019-04-19,40.480000000000004
2019-04-20,37.72
2019-04-21,33.58
2019-04-22,43.7
2019-04-23,43.24
2019-04-24,42.32
2019-04-25,40.940000000000005
2019-04-26,41.86
2019-04-27,39.56
2019-04-28,35.88
2019-04-29,45.54
2019-04-30,42.32
2019-05-01,39.48
2019-05-02,39.01
2019-05-03,39.949999999999996
2019-05-04,37.599999999999994
2019-05-05,34.309999999999995
2019-05-06,41.36
2019-05-07,38.07
2019-05-08,38.54
2019-05-09,37.599999999999994
2019-05-10,36.19
2019-05-11,31.959999999999997
2019-05-12,33.37
2019-05-13,39.01
2019-05-14,41.83
2019-05-15,41.36
2019-05-16,39.949999999999996
2019-05-17,39.949999999999996
2019-05-18,35.25
2019-05-19,34.309999999999995
2019-05-20,42.769999999999996
2019-05-21,39.949999999999996
2019-05-22,38.54
2019-05-23,41.36
2019-05-24,43.239999999999995
2019-05-25,39.01
2019-05-26,32.9
2019-05-27,32.9
2019-05-28,41.36
2019-05-29,44.18
2019-05-30,47.0
2019-05-31,42.769999999999996
2019-06-01,46.5
2019-06-02,41.5
2019-06-03,48.5
2019-06-04,47.5
2019-06-05,47.0
2019-06-06,43.0
2019-06-07,46.5
2019-06-08,41.0
2019-06-09,37.0
2019-06-10,48.5
2019-06-11,48.5
2019-06-12,47.0
2019-06-13,46.0
2019-06-14,49.5
2019-06-15,40.0
2019-06-16,35.0
2019-06-17,48.0
2019-06-18,48.0
2019-06-19,48.0
2019-06-20,46.0
2019-06-21,45.0
2019-06-22,39.5
2019-06-23,33.5
2019-06-24,48.0
2019-06-25,46.5
2019-06-26,44.5
2019-06-27,45.5
2019-06-28,50.0
2019-06-29,41.0
2019-06-30,38.5
2019-07-01,50.0
2019-07-02,47.5
2019-07-03,50.0
2019-07-04,33.5
2019-07-05,42.5
2019-07-06,39.0
2019-07-07,36.0
2019-07-08,48.5
2019-07-09,45.0
2019-07-10,43.0
2019-07-11,45.5
2019-07-12,44.5
2019-07-13,37.5
2019-07-14,35.0
2019-07-15,44.5
2019-07-16,45.5
2019-07-17,46.5
2019-07-18,46.0
2019-07-19,44.5
2019-07-20,39.0
2019-07-21,41.0
2019-07-22,45.5
2019-07-23,45.5
2019-07-24,43.0
2019-07-25,48.5
2019-07-26,43.0
2019-07-27,43.0
2019-07-28,38.0
2019-07-29,45.0
2019-07-30,46.0
2019-07-31,49.0
2019-08-01,50.0
2019-08-02,49.5
2019-08-03,40.0
2019-08-04,34.0
2019-08-05,46.0
2019-08-06,45.5
2019-08-07,48.5
2019-08-08,46.0
2019-08-09,48.0
2019-08-10,40.0
2019-08-11,34.5
2019-08-12,45.0
2019-08-13,46.0
2019-08-14,48.0
2019-08-15,48.0
2019-08-16,46.5
2019-08-17,42.0
2019-08-18,37.5
2019-08-19,49.5
2019-08-20,43.0
2019-08-21,45.5
2019-08-22,45.0
2019-08-23,44.5
2019-08-24,40.5
2019-08-25,36.0
2019-08-26,45.5
2019-08-27,45.0
2019-08-28,42.5
2019-08-29,48.5
2019-08-30,47.0
2019-08-31,47.5
2019-09-01,38.07
2019-09-02,36.66
2019-09-03,42.3
2019-09-04,45.12
2019-09-05,47.0
2019-09-06,45.589999999999996
2019-09-07,47.0
2019-09-08,43.239999999999995
2019-09-09,42.769999999999996
2019-09-10,40.89
2019-09-11,39.949999999999996
2019-09-12,41.83
2019-09-13,43.71
2019-09-14,42.3
2019-09-15,37.129999999999995
2019-09-16,40.419999999999995
2019-09-17,39.949999999999996
2019-09-18,43.239999999999995
2019-09-19,41.36
2019-09-20,39.01
2019-09-21,39.48
2019-09-22,38.07
2019-09-23,41.83
2019-09-24,40.419999999999995
2019-09-25,39.01
2019-09-26,43.71
2019-09-27,42.3
2019-09-28,41.83
2019-09-29,39.48
2019-09-30,43.239999999999995
2019-10-01,44.160000000000004
2019-10-02,45.080000000000005
2019-10-03,46.0
2019-10-04,45.080000000000005
2019-10-05,40.480000000000004
2019-10-06,34.04
2019-10-07,42.32
2019-10-08,38.64
2019-10-09,41.4
2019-10-10,42.78
2019-10-11,43.7
2019-10-12,44.620000000000005
2019-10-13,38.64
2019-10-14,41.4
2019-10-15,43.24
2019-10-16,40.940000000000005
2019-10-17,43.7
2019-10-18,41.4
2019-10-19,44.620000000000005
2019-10-20,35.88
2019-10-21,40.940000000000005
2019-10-22,40.02
2019-10-23,40.480000000000004
2019-10-24,38.64
2019-10-25,40.02
2019-10-26,39.56
2019-10-27,37.72
2019-10-28,42.78
2019-10-29,41.4
2019-10-30,39.1
2019-10-31,37.72
2019-11-01,43.2
2019-11-02,39.6
2019-11-03,35.550000000000004
2019-11-04,41.85
2019-11-05,45.0
2019-11-06,39.15
2019-11-07,36.45
2019-11-08,38.25
2019-11-09,37.35
2019-11-10,33.300000000000004
2019-11-11,37.35
2019-11-12,40.050000000000004
2019-11-13,41.4
2019-11-14,37.35
2019-11-15,37.35
2019-11-16,38.25
2019-11-17,32.85
2019-11-18,38.25
2019-11-19,35.550000000000004
2019-11-20,36.0
2019-11-21,37.35
2019-11-22,36.9
2019-11-23,37.35
2019-11-24,32.4
2019-11-25,34.65
2019-11-26,35.550000000000004
2019-11-27,36.9
2019-11-28,28.8
2019-11-29,37.800000000000004
2019-11-30,38.7
2019-12-01,35.26
2019-12-02,39.99
2019-12-03,40.42
2019-12-04,40.85
2019-12-05,38.7
2019-12-06,39.13
2019-12-07,38.269999999999996
2019-12-08,33.97
2019-12-09,35.26
2019-12-10,36.98
2019-12-11,40.42
2019-12-12,35.26
2019-12-13,36.55
2019-12-14,37.41
2019-12-15,32.68
2019-12-16,34.83
2019-12-17,35.26
2019-12-18,37.41
2019-12-19,37.41
2019-12-20,39.13
2019-12-21,37.839999999999996
2019-12-22,29.669999999999998
2019-12-23,35.69
2019-12-24,30.53
2019-12-25,27.52
2019-12-26,42.14
2019-12-27,43.0
2019-12-28,38.269999999999996
2019-12-29,33.54
2019-12-30,39.99
2019-12-31,41.71
2020-01-01,27.900000000000002
2020-01-02,32.85
2020-01-03,32.85
2020-01-04,31.5
2020-01-05,26.55
2020-01-06,31.05
2020-01-07,32.85
2020-01-08,29.7
2020-01-09,30.150000000000002
2020-01-10,29.7
2020-01-11,31.95
2020-01-12,23.400000000000002
2020-01-13,29.25
2020-01-14,30.150000000000002
2020-01-15,30.6
2020-01-16,29.7
2020-01-17,29.25
2020-01-18,30.6
2020-01-19,27.0
2020-01-20,29.7
2020-01-21,29.25
2020-01-22,30.6
2020-01-23,45.0
2020-01-24,30.150000000000002
2020-01-25,30.150000000000002
2020-01-26,21.150000000000002
2020-01-27,28.8
2020-01-28,31.05
2020-01-29,29.7
2020-01-30,27.0
2020-01-31,30.150000000000002
2020-02-01,41.58
2020-02-02,34.86
2020-02-03,39.059999999999995
2020-02-04,40.74
2020-02-05,36.54
2020-02-06,35.699999999999996
2020-02-07,38.64
2020-02-08,38.22
2020-02-09,34.44
2020-02-10,35.699999999999996
2020-02-11,38.64
2020-02-12,39.059999999999995
2020-02-13,37.379999999999995
2020-02-14,42.0
2020-02-15,36.12
2020-02-16,34.86
2020-02-17,39.48
2020-02-18,37.8
2020-02-19,36.96
2020-02-20,36.12
2020-02-21,37.8
2020-02-22,38.22
2020-02-23,34.44
2020-02-24,37.8
2020-02-25,36.54
2020-02-26,37.379999999999995
2020-02-27,37.379999999999995
2020-02-28,39.48
2020-02-29,40.74
2020-03-01,30.87
2020-03-02,34.3
2020-03-03,36.26
2020-03-04,36.75
2020-03-05,34.3
2020-03-06,37.24
2020-03-07,33.32
2020-03-08,26.46
2020-03-09,32.339999999999996
2020-03-10,32.83
2020-03-11,33.32
2020-03-12,30.38
2020-03-13,40.18
2020-03-14,39.69
2020-03-15,34.79
2020-03-16,48.019999999999996
2020-03-17,46.55
2020-03-18,48.51
2020-03-19,47.04
2020-03-20,49.0
2020-03-21,40.18
2020-03-22,37.24
2020-03-23,45.57
2020-03-24,49.0
2020-03-25,47.53
2020-03-26,45.57
2020-03-27,43.61
2020-03-28,37.24
2020-03-29,34.3
2020-03-30,42.14
2020-03-31,44.589999999999996
2020-04-01,46.529999999999994
2020-04-02,47.0
2020-04-03,46.059999999999995
2020-04-04,38.07
2020-04-05,32.43
2020-04-06,39.48
2020-04-07,42.3
2020-04-08,39.949999999999996
2020-04-09,42.3
2020-04-10,41.83
2020-04-11,35.25
2020-04-12,27.729999999999997
2020-04-13,41.36
2020-04-14,40.89
2020-04-15,40.419999999999995
2020-04-16,40.419999999999995
2020-04-17,38.54
2020-04-18,31.49
2020-04-19,27.729999999999997
2020-04-20,37.129999999999995
2020-04-21,39.01
2020-04-22,37.129999999999995
2020-04-23,36.19
2020-04-24,38.07
2020-04-25,31.49
2020-04-26,29.139999999999997
2020-04-27,35.25
2020-04-28,38.07
2020-04-29,36.19
2020-04-30,38.54
