date,Intel
2017-04-22,36.75
2017-04-23,37.24
2017-04-24,44.589999999999996
2017-04-25,45.57
2017-04-26,45.08
2017-04-27,45.08
2017-04-28,43.12
2017-04-29,36.26
2017-04-30,36.75
2017-05-01,40.04
2017-05-02,43.68
2017-05-03,44.2
2017-05-04,40.04
2017-05-05,42.120000000000005
2017-05-06,34.32
2017-05-07,33.800000000000004
2017-05-08,44.2
2017-05-09,46.800000000000004
2017-05-10,37.96
2017-05-11,39.0
2017-05-12,40.04
2017-05-13,35.36
2017-05-14,35.36
2017-05-15,41.6
2017-05-16,50.96
2017-05-17,45.760000000000005
2017-05-18,42.64
2017-05-19,37.44
2017-05-20,33.800000000000004
2017-05-21,33.800000000000004
2017-05-22,37.44
2017-05-23,43.68
2017-05-24,40.56
2017-05-25,42.120000000000005
2017-05-26,37.44
2017-05-27,32.24
2017-05-28,36.92
2017-05-29,33.28
2017-05-30,52.0
2017-05-31,50.96
2017-06-01,50.220000000000006
2017-06-02,41.040000000000006
2017-06-03,35.1
2017-06-04,41.040000000000006
2017-06-05,48.6
2017-06-06,54.0
2017-06-07,51.84
2017-06-08,54.0
2017-06-09,45.900000000000006
2017-06-10,34.56
2017-06-11,38.34
2017-06-12,47.52
2017-06-13,46.440000000000005
2017-06-14,46.980000000000004
2017-06-15,46.440000000000005
2017-06-16,44.82
2017-06-17,35.64
2017-06-18,38.88
2017-06-19,50.220000000000006
2017-06-20,48.6
2017-06-21,47.52
2017-06-22,46.440000000000005
2017-06-23,44.82
2017-06-24,34.56
2017-06-25,38.88
2017-06-26,48.06
2017-06-27,45.900000000000006
2017-06-28,49.14
2017-06-29,49.14
2017-06-30,42.120000000000005
2017-07-01,36.21
2017-07-02,34.17
2017-07-03,37.230000000000004
2017-07-04,41.31
2017-07-05,44.37
2017-07-06,46.410000000000004
2017-07-07,45.9
2017-07-08,37.74
2017-07-09,38.25
2017-07-10,44.37
2017-07-11,51.0
2017-07-12,47.94
2017-07-13,48.96
2017-07-14,45.9
2017-07-15,41.31
2017-07-16,35.19
2017-07-17,42.84
2017-07-18,41.82
2017-07-19,46.410000000000004
2017-07-20,47.94
2017-07-21,41.82
2017-07-22,38.76
2017-07-23,37.230000000000004
2017-07-24,44.37
2017-07-25,46.410000000000004
2017-07-26,45.9
2017-07-27,49.47
2017-07-28,45.9
2017-07-29,38.76
2017-07-30,35.7
2017-07-31,44.88
2017-08-01,39.78
2017-08-02,41.82
2017-08-03,40.29
2017-08-04,40.8
2017-08-05,35.19
2017-08-06,36.21
2017-08-07,41.31
2017-08-08,44.37
2017-08-09,41.82
2017-08-10,42.33
2017-08-11,42.33
2017-08-12,37.230000000000004
2017-08-13,34.17
2017-08-14,40.29
2017-08-15,51.0
2017-08-16,41.82
2017-08-17,40.29
2017-08-18,42.84
2017-08-19,33.15
2017-08-20,32.13
2017-08-21,36.72
2017-08-22,44.88
2017-08-23,44.37
2017-08-24,42.84
2017-08-25,40.29
2017-08-26,30.09
2017-08-27,29.07
2017-08-28,39.78
2017-08-29,35.7
2017-08-30,40.8
2017-08-31,37.230000000000004
2017-09-01,40.5
2017-09-02,35.1
2017-09-03,35.550000000000004
2017-09-04,41.4
2017-09-05,38.25
2017-09-06,35.550000000000004
2017-09-07,39.6
2017-09-08,36.9
2017-09-09,28.8
2017-09-10,27.900000000000002
2017-09-11,36.45
2017-09-12,41.4
2017-09-13,40.050000000000004
2017-09-14,45.0
2017-09-15,38.7
2017-09-16,34.2
2017-09-17,31.05
2017-09-18,38.25
2017-09-19,42.75
2017-09-20,41.85
2017-09-21,40.95
2017-09-22,36.9
2017-09-23,32.4
2017-09-24,31.5
2017-09-25,44.1
2017-09-26,42.300000000000004
2017-09-27,41.85
2017-09-28,40.95
2017-09-29,41.4
2017-09-30,31.05
2017-10-01,28.419999999999998
2017-10-02,31.849999999999998
2017-10-03,41.16
2017-10-04,45.08
2017-10-05,47.04
2017-10-06,43.61
2017-10-07,34.3
2017-10-08,32.83
2017-10-09,36.75
2017-10-10,39.2
2017-10-11,45.57
2017-10-12,39.2
2017-10-13,38.22
2017-10-14,29.89
2017-10-15,31.36
2017-10-16,40.18
2017-10-17,40.67
2017-10-18,39.2
2017-10-19,43.61
2017-10-20,37.24
2017-10-21,36.26
2017-10-22,33.32
2017-10-23,39.69
2017-10-24,42.63
2017-10-25,39.2
2017-10-26,45.57
2017-10-27,49.0
2017-10-28,37.73
2017-10-29,35.28
2017-10-30,42.14
2017-10-31,43.12
2017-11-01,35.96
2017-11-02,33.059999999999995
2017-11-03,36.54
2017-11-04,31.319999999999997
2017-11-05,28.999999999999996
2017-11-06,37.699999999999996
2017-11-07,39.44
2017-11-08,38.86
2017-11-09,39.44
2017-11-10,35.96
2017-11-11,33.64
2017-11-12,34.22
2017-11-13,34.22
2017-11-14,35.96
2017-11-15,37.12
2017-11-16,37.699999999999996
2017-11-17,34.22
2017-11-18,33.059999999999995
2017-11-19,36.54
2017-11-20,36.54
2017-11-21,42.339999999999996
2017-11-22,47.559999999999995
2017-11-23,53.94
2017-11-24,57.99999999999999
2017-11-25,45.239999999999995
2017-11-26,42.919999999999995
2017-11-27,54.519999999999996
2017-11-28,44.66
2017-11-29,38.86
2017-11-30,36.54
2017-12-01,50.0
2017-12-02,38.5
2017-12-03,41.0
2017-12-04,44.5
2017-12-05,44.0
2017-12-06,49.5
2017-12-07,44.5
2017-12-08,44.5
2017-12-09,43.5
2017-12-10,38.0
2017-12-11,41.5
2017-12-12,41.5
2017-12-13,47.0
2017-12-14,45.0
2017-12-15,46.0
2017-12-16,44.0
2017-12-17,43.5
2017-12-18,47.0
2017-12-19,46.0
2017-12-20,45.5
2017-12-21,50.0
2017-12-22,41.0
2017-12-23,36.5
2017-12-24,36.5
2017-12-25,42.5
2017-12-26,45.5
2017-12-27,47.5
2017-12-28,45.5
2017-12-29,43.5
2017-12-30,40.5
2017-12-31,37.5
2018-01-01,14.91
2018-01-02,18.46
2018-01-03,51.83
2018-01-04,71.0
2018-01-05,54.669999999999995
2018-01-06,31.24
2018-01-07,24.14
2018-01-08,31.24
2018-01-09,30.529999999999998
2018-01-10,31.24
2018-01-11,27.689999999999998
2018-01-12,26.27
2018-01-13,19.169999999999998
2018-01-14,19.169999999999998
2018-01-15,19.169999999999998
2018-01-16,19.88
2018-01-17,21.299999999999997
2018-01-18,23.43
2018-01-19,22.72
2018-01-20,17.75
2018-01-21,15.62
2018-01-22,19.169999999999998
2018-01-23,23.43
2018-01-24,21.299999999999997
2018-01-25,24.14
2018-01-26,26.27
2018-01-27,19.169999999999998
2018-01-28,17.75
2018-01-29,22.009999999999998
2018-01-30,22.72
2018-01-31,19.169999999999998
2018-02-01,45.9
2018-02-02,41.31
2018-02-03,39.78
2018-02-04,34.68
2018-02-05,44.37
2018-02-06,51.0
2018-02-07,45.39
2018-02-08,48.96
2018-02-09,48.96
2018-02-10,51.0
2018-02-11,39.27
2018-02-12,43.86
2018-02-13,48.45
2018-02-14,42.84
2018-02-15,42.33
2018-02-16,42.33
2018-02-17,37.74
2018-02-18,35.7
2018-02-19,36.21
2018-02-20,39.27
2018-02-21,41.82
2018-02-22,45.9
2018-02-23,40.29
2018-02-24,37.230000000000004
2018-02-25,37.74
2018-02-26,41.82
2018-02-27,40.29
2018-02-28,41.31
2018-03-01,40.419999999999995
2018-03-02,39.949999999999996
2018-03-03,37.129999999999995
2018-03-04,32.43
2018-03-05,37.599999999999994
2018-03-06,43.71
2018-03-07,41.36
2018-03-08,42.769999999999996
2018-03-09,43.71
2018-03-10,35.72
2018-03-11,34.309999999999995
2018-03-12,41.83
2018-03-13,47.0
2018-03-14,42.3
2018-03-15,42.769999999999996
2018-03-16,38.07
2018-03-17,32.43
2018-03-18,34.309999999999995
2018-03-19,37.599999999999994
2018-03-20,39.949999999999996
2018-03-21,41.83
2018-03-22,41.83
2018-03-23,37.599999999999994
2018-03-24,30.549999999999997
2018-03-25,31.49
2018-03-26,37.129999999999995
2018-03-27,38.54
2018-03-28,43.71
2018-03-29,40.89
2018-03-30,40.419999999999995
2018-03-31,34.78
2018-04-01,33.32
2018-04-02,47.04
2018-04-03,49.0
2018-04-04,44.1
2018-04-05,44.589999999999996
2018-04-06,43.61
2018-04-07,32.339999999999996
2018-04-08,29.4
2018-04-09,40.67
2018-04-10,40.67
2018-04-11,42.14
2018-04-12,42.63
2018-04-13,41.16
2018-04-14,33.32
2018-04-15,29.89
2018-04-16,35.769999999999996
2018-04-17,43.61
2018-04-18,44.1
2018-04-19,40.18
2018-04-20,35.28
2018-04-21,27.93
2018-04-22,27.93
2018-04-23,34.3
2018-04-24,39.2
2018-04-25,37.24
2018-04-26,46.55
2018-04-27,47.04
2018-04-28,29.89
2018-04-29,31.36
2018-04-30,38.71
2018-05-01,40.940000000000005
2018-05-02,40.480000000000004
2018-05-03,39.56
2018-05-04,40.480000000000004
2018-05-05,28.98
2018-05-06,33.120000000000005
2018-05-07,39.56
2018-05-08,40.02
2018-05-09,45.54
2018-05-10,46.0
2018-05-11,39.56
2018-05-12,31.740000000000002
2018-05-13,30.360000000000003
2018-05-14,42.78
2018-05-15,42.78
2018-05-16,42.32
2018-05-17,41.4
2018-05-18,41.4
2018-05-19,30.82
2018-05-20,34.5
2018-05-21,40.480000000000004
2018-05-22,40.480000000000004
2018-05-23,45.080000000000005
2018-05-24,40.480000000000004
2018-05-25,39.56
2018-05-26,33.120000000000005
2018-05-27,33.58
2018-05-28,34.5
2018-05-29,40.940000000000005
2018-05-30,43.7
2018-05-31,42.32
2018-06-01,20.28
2018-06-02,17.68
2018-06-03,18.72
2018-06-04,20.8
2018-06-05,23.92
2018-06-06,24.44
2018-06-07,23.92
2018-06-08,23.92
2018-06-09,17.68
2018-06-10,17.68
2018-06-11,22.36
2018-06-12,23.92
2018-06-13,23.400000000000002
2018-06-14,24.44
2018-06-15,22.36
2018-06-16,16.64
2018-06-17,18.2
2018-06-18,22.36
2018-06-19,23.400000000000002
2018-06-20,22.880000000000003
2018-06-21,52.0
2018-06-22,31.200000000000003
2018-06-23,20.8
2018-06-24,19.240000000000002
2018-06-25,25.48
2018-06-26,24.96
2018-06-27,26.0
2018-06-28,22.880000000000003
2018-06-29,23.400000000000002
2018-06-30,18.72
2018-07-01,34.5
2018-07-02,40.0
2018-07-03,38.0
2018-07-04,39.5
2018-07-05,36.0
2018-07-06,39.0
2018-07-07,31.5
2018-07-08,33.5
2018-07-09,38.5
2018-07-10,40.0
2018-07-11,38.5
2018-07-12,45.0
2018-07-13,43.5
2018-07-14,34.5
2018-07-15,31.0
2018-07-16,45.0
2018-07-17,48.0
2018-07-18,44.0
2018-07-19,44.0
2018-07-20,41.5
2018-07-21,32.5
2018-07-22,37.5
2018-07-23,41.0
2018-07-24,43.5
2018-07-25,40.0
2018-07-26,50.0
2018-07-27,50.0
2018-07-28,36.0
2018-07-29,37.5
2018-07-30,42.5
2018-07-31,40.5
2018-08-01,44.589999999999996
2018-08-02,45.08
2018-08-03,41.16
2018-08-04,35.769999999999996
2018-08-05,36.75
2018-08-06,48.019999999999996
2018-08-07,44.589999999999996
2018-08-08,43.61
2018-08-09,45.08
2018-08-10,47.04
2018-08-11,34.3
2018-08-12,37.24
2018-08-13,41.16
2018-08-14,46.06
2018-08-15,46.06
2018-08-16,49.0
2018-08-17,44.1
2018-08-18,35.769999999999996
2018-08-19,33.32
2018-08-20,45.57
2018-08-21,45.08
2018-08-22,44.1
2018-08-23,44.589999999999996
2018-08-24,47.53
2018-08-25,34.3
2018-08-26,36.75
2018-08-27,41.65
2018-08-28,48.019999999999996
2018-08-29,45.57
2018-08-30,40.18
2018-08-31,39.2
2018-09-01,33.75
2018-09-02,32.85
2018-09-03,36.45
2018-09-04,40.95
2018-09-05,41.85
2018-09-06,42.300000000000004
2018-09-07,39.15
2018-09-08,32.85
2018-09-09,32.85
2018-09-10,39.15
2018-09-11,43.2
2018-09-12,43.2
2018-09-13,45.0
2018-09-14,41.85
2018-09-15,34.2
2018-09-16,30.6
2018-09-17,38.25
2018-09-18,40.5
2018-09-19,40.050000000000004
2018-09-20,40.95
2018-09-21,38.7
2018-09-22,30.6
2018-09-23,27.0
2018-09-24,39.15
2018-09-25,40.95
2018-09-26,40.5
2018-09-27,39.15
2018-09-28,38.7
2018-09-29,31.95
2018-09-30,29.25
2018-10-01,38.07
2018-10-02,40.419999999999995
2018-10-03,37.599999999999994
2018-10-04,39.01
2018-10-05,34.309999999999995
2018-10-06,30.08
2018-10-07,26.79
2018-10-08,44.65
2018-10-09,42.769999999999996
2018-10-10,41.36
2018-10-11,47.0
2018-10-12,39.01
2018-10-13,32.9
2018-10-14,28.2
2018-10-15,39.48
2018-10-16,42.769999999999996
2018-10-17,37.129999999999995
2018-10-18,35.72
2018-10-19,36.66
2018-10-20,27.729999999999997
2018-10-21,27.259999999999998
2018-10-22,38.07
2018-10-23,38.07
2018-10-24,37.129999999999995
2018-10-25,40.419999999999995
2018-10-26,38.54
2018-10-27,29.139999999999997
2018-10-28,26.79
2018-10-29,34.78
2018-10-30,42.3
2018-10-31,39.48
2018-11-01,29.12
2018-11-02,28.080000000000002
2018-11-03,23.92
2018-11-04,24.44
2018-11-05,29.64
2018-11-06,30.68
2018-11-07,25.48
2018-11-08,31.200000000000003
2018-11-09,29.12
2018-11-10,27.560000000000002
2018-11-11,24.44
2018-11-12,29.12
2018-11-13,31.200000000000003
2018-11-14,29.64
2018-11-15,30.16
2018-11-16,30.68
2018-11-17,24.44
2018-11-18,28.6
2018-11-19,33.28
2018-11-20,34.84
2018-11-21,34.84
2018-11-22,46.28
2018-11-23,52.0
2018-11-24,36.4
2018-11-25,32.76
2018-11-26,43.68
2018-11-27,41.08
2018-11-28,32.24
2018-11-29,33.800000000000004
2018-11-30,33.28
2018-12-01,35.88
2018-12-02,34.5
2018-12-03,43.7
2018-12-04,46.0
2018-12-05,41.4
2018-12-06,40.480000000000004
2018-12-07,38.64
2018-12-08,30.360000000000003
2018-12-09,32.2
2018-12-10,38.64
2018-12-11,41.4
2018-12-12,41.4
2018-12-13,41.4
2018-12-14,37.72
2018-12-15,36.800000000000004
2018-12-16,34.5
2018-12-17,38.18
2018-12-18,44.160000000000004
2018-12-19,39.56
2018-12-20,41.4
2018-12-21,34.96
2018-12-22,33.58
2018-12-23,28.98
2018-12-24,31.28
2018-12-25,32.2
2018-12-26,37.72
2018-12-27,38.64
2018-12-28,37.260000000000005
2018-12-29,32.660000000000004
2018-12-30,28.98
2018-12-31,31.740000000000002
2019-01-01,26.68
2019-01-02,38.18
2019-01-03,37.260000000000005
2019-01-04,41.86
2019-01-05,28.52
2019-01-06,25.3
2019-01-07,34.5
2019-01-08,39.56
2019-01-09,41.4
2019-01-10,41.86
2019-01-11,40.02
2019-01-12,28.52
2019-01-13,27.14
2019-01-14,32.2
2019-01-15,35.42
2019-01-16,40.940000000000005
2019-01-17,37.72
2019-01-18,36.800000000000004
2019-01-19,29.44
2019-01-20,30.82
2019-01-21,30.360000000000003
2019-01-22,38.18
2019-01-23,39.56
2019-01-24,44.620000000000005
2019-01-25,45.54
2019-01-26,31.740000000000002
2019-01-27,29.900000000000002
2019-01-28,37.260000000000005
2019-01-29,36.34
2019-01-30,44.160000000000004
2019-01-31,46.0
2019-02-01,45.0
2019-02-02,31.5
2019-02-03,29.7
2019-02-04,36.9
2019-02-05,40.5
2019-02-06,36.45
2019-02-07,38.7
2019-02-08,38.7
2019-02-09,28.35
2019-02-10,29.7
2019-02-11,35.550000000000004
2019-02-12,37.800000000000004
2019-02-13,38.7
2019-02-14,38.7
2019-02-15,36.45
2019-02-16,30.6
2019-02-17,27.45
2019-02-18,33.75
2019-02-19,40.050000000000004
2019-02-20,35.1
2019-02-21,35.550000000000004
2019-02-22,36.45
2019-02-23,33.300000000000004
2019-02-24,29.7
2019-02-25,33.300000000000004
2019-02-26,36.9
2019-02-27,37.800000000000004
2019-02-28,37.800000000000004
2019-03-01,39.160000000000004
2019-03-02,32.56
2019-03-03,34.32
2019-03-04,38.72
2019-03-05,37.84
2019-03-06,40.92
2019-03-07,39.160000000000004
2019-03-08,36.08
2019-03-09,33.44
2019-03-10,31.24
2019-03-11,38.72
2019-03-12,44.0
2019-03-13,37.4
2019-03-14,36.08
2019-03-15,38.28
2019-03-16,34.76
2019-03-17,29.04
2019-03-18,35.64
2019-03-19,39.160000000000004
2019-03-20,38.72
2019-03-21,39.160000000000004
2019-03-22,35.2
2019-03-23,30.36
2019-03-24,29.92
2019-03-25,38.28
2019-03-26,40.04
2019-03-27,39.6
2019-03-28,41.8
2019-03-29,39.6
2019-03-30,31.68
2019-03-31,31.68
2019-04-01,37.84
2019-04-02,37.84
2019-04-03,40.48
2019-04-04,36.08
2019-04-05,33.44
2019-04-06,29.04
2019-04-07,27.28
2019-04-08,32.12
2019-04-09,30.36
2019-04-10,33.88
2019-04-11,39.160000000000004
2019-04-12,33.88
2019-04-13,27.28
2019-04-14,27.28
2019-04-15,33.0
2019-04-16,36.52
2019-04-17,44.0
2019-04-18,35.64
2019-04-19,32.12
2019-04-20,27.28
2019-04-21,24.2
2019-04-22,33.44
2019-04-23,36.96
2019-04-24,32.56
2019-04-25,43.12
2019-04-26,42.24
2019-04-27,27.72
2019-04-28,26.4
2019-04-29,34.76
2019-04-30,36.52
2019-05-01,35.64
2019-05-02,36.08
2019-05-03,32.56
2019-05-04,30.8
2019-05-05,24.64
2019-05-06,33.44
2019-05-07,33.44
2019-05-08,36.96
2019-05-09,36.96
2019-05-10,35.2
2019-05-11,25.52
2019-05-12,25.080000000000002
2019-05-13,33.88
2019-05-14,39.160000000000004
2019-05-15,43.56
2019-05-16,39.160000000000004
2019-05-17,34.76
2019-05-18,29.04
2019-05-19,25.52
2019-05-20,33.0
2019-05-21,33.88
2019-05-22,40.04
2019-05-23,35.64
2019-05-24,32.56
2019-05-25,27.72
2019-05-26,27.28
2019-05-27,35.64
2019-05-28,44.0
2019-05-29,38.28
2019-05-30,40.04
2019-05-31,34.76
2019-06-01,28.16
2019-06-02,28.6
2019-06-03,33.88
2019-06-04,38.28
2019-06-05,35.64
2019-06-06,36.96
2019-06-07,33.88
2019-06-08,27.72
2019-06-09,28.6
2019-06-10,36.52
2019-06-11,40.48
2019-06-12,44.0
2019-06-13,36.52
2019-06-14,34.32
2019-06-15,31.68
2019-06-16,27.28
2019-06-17,37.84
2019-06-18,39.6
2019-06-19,39.160000000000004
2019-06-20,36.08
2019-06-21,36.52
2019-06-22,26.84
2019-06-23,29.48
2019-06-24,36.52
2019-06-25,38.72
2019-06-26,38.28
2019-06-27,34.76
2019-06-28,35.64
2019-06-29,28.6
2019-06-30,25.52
2019-07-01,32.85
2019-07-02,33.300000000000004
2019-07-03,33.300000000000004
2019-07-04,25.650000000000002
2019-07-05,30.6
2019-07-06,26.1
2019-07-07,30.150000000000002
2019-07-08,35.550000000000004
2019-07-09,39.15
2019-07-10,37.35
2019-07-11,37.35
2019-07-12,33.300000000000004
2019-07-13,27.900000000000002
2019-07-14,29.25
2019-07-15,44.550000000000004
2019-07-16,45.0
2019-07-17,42.300000000000004
2019-07-18,34.65
2019-07-19,37.800000000000004
2019-07-20,25.650000000000002
2019-07-21,27.45
2019-07-22,35.550000000000004
2019-07-23,38.25
2019-07-24,40.95
2019-07-25,44.550000000000004
2019-07-26,42.75
2019-07-27,28.8
2019-07-28,26.1
2019-07-29,38.25
2019-07-30,37.35
2019-07-31,33.75
2019-08-01,41.85
2019-08-02,38.25
2019-08-03,31.95
2019-08-04,28.35
2019-08-05,39.6
2019-08-06,40.050000000000004
2019-08-07,38.7
2019-08-08,37.35
2019-08-09,38.25
2019-08-10,28.35
2019-08-11,29.7
2019-08-12,36.0
2019-08-13,38.25
2019-08-14,38.7
2019-08-15,37.800000000000004
2019-08-16,36.0
2019-08-17,29.25
2019-08-18,32.4
2019-08-19,38.25
2019-08-20,44.1
2019-08-21,45.0
2019-08-22,38.25
2019-08-23,37.800000000000004
2019-08-24,29.7
2019-08-25,31.95
2019-08-26,35.550000000000004
2019-08-27,37.800000000000004
2019-08-28,36.0
2019-08-29,40.050000000000004
2019-08-30,35.550000000000004
2019-08-31,28.8
2019-09-01,33.18
2019-09-02,35.28
2019-09-03,42.0
2019-09-04,41.16
2019-09-05,42.0
2019-09-06,39.9
2019-09-07,34.019999999999996
2019-09-08,33.18
2019-09-09,38.22
2019-09-10,39.48
2019-09-11,39.48
2019-09-12,37.8
2019-09-13,36.12
2019-09-14,31.5
2019-09-15,28.98
2019-09-16,37.379999999999995
2019-09-17,38.22
2019-09-18,37.379999999999995
2019-09-19,41.58
2019-09-20,35.28
2019-09-21,30.66
2019-09-22,30.66
2019-09-23,35.28
2019-09-24,38.64
2019-09-25,40.74
2019-09-26,39.48
2019-09-27,36.54
2019-09-28,29.82
2019-09-29,28.56
2019-09-30,39.9
2019-10-01,35.28
2019-10-02,41.16
2019-10-03,40.32
2019-10-04,34.86
2019-10-05,26.459999999999997
2019-10-06,28.56
2019-10-07,31.919999999999998
2019-10-08,36.12
2019-10-09,34.86
2019-10-10,33.6
2019-10-11,33.6
2019-10-12,26.88
2019-10-13,25.2
2019-10-14,34.86
2019-10-15,36.54
2019-10-16,34.86
2019-10-17,35.28
2019-10-18,32.339999999999996
2019-10-19,26.459999999999997
2019-10-20,28.56
2019-10-21,35.28
2019-10-22,39.48
2019-10-23,40.32
2019-10-24,42.0
2019-10-25,39.48
2019-10-26,30.24
2019-10-27,27.3
2019-10-28,38.22
2019-10-29,36.12
2019-10-30,36.12
2019-10-31,33.6
2019-11-01,25.919999999999998
2019-11-02,20.16
2019-11-03,20.64
2019-11-04,25.439999999999998
2019-11-05,27.36
2019-11-06,27.36
2019-11-07,27.36
2019-11-08,28.32
2019-11-09,23.04
2019-11-10,19.68
2019-11-11,25.919999999999998
2019-11-12,27.84
2019-11-13,26.4
2019-11-14,27.84
2019-11-15,26.4
2019-11-16,21.119999999999997
2019-11-17,24.0
2019-11-18,26.88
2019-11-19,27.84
2019-11-20,29.279999999999998
2019-11-21,26.88
2019-11-22,28.32
2019-11-23,24.96
2019-11-24,27.36
2019-11-25,29.759999999999998
2019-11-26,33.6
2019-11-27,30.24
2019-11-28,41.76
2019-11-29,48.0
2019-11-30,33.12
2019-12-01,30.6
2019-12-02,45.0
2019-12-03,42.300000000000004
2019-12-04,32.4
2019-12-05,32.4
2019-12-06,31.5
2019-12-07,23.85
2019-12-08,27.0
2019-12-09,27.0
2019-12-10,28.35
2019-12-11,32.4
2019-12-12,27.45
2019-12-13,27.45
2019-12-14,26.55
2019-12-15,22.95
2019-12-16,27.45
2019-12-17,27.45
2019-12-18,27.0
2019-12-19,27.0
2019-12-20,27.0
2019-12-21,25.2
2019-12-22,22.05
2019-12-23,27.0
2019-12-24,24.75
2019-12-25,21.150000000000002
2019-12-26,26.55
2019-12-27,27.900000000000002
2019-12-28,24.75
2019-12-29,22.05
2019-12-30,22.95
2019-12-31,24.3
2020-01-01,23.46
2020-01-02,34.04
2020-01-03,34.5
2020-01-04,25.76
2020-01-05,25.3
2020-01-06,37.72
2020-01-07,36.800000000000004
2020-01-08,38.18
2020-01-09,37.72
2020-01-10,34.96
2020-01-11,29.44
2020-01-12,24.84
2020-01-13,31.740000000000002
2020-01-14,31.740000000000002
2020-01-15,36.34
2020-01-16,34.04
2020-01-17,32.2
2020-01-18,27.6
2020-01-19,25.3
2020-01-20,30.82
2020-01-21,34.96
2020-01-22,36.34
2020-01-23,45.080000000000005
2020-01-24,46.0
2020-01-25,27.6
2020-01-26,29.900000000000002
2020-01-27,32.660000000000004
2020-01-28,34.96
2020-01-29,35.42
2020-01-30,34.04
2020-01-31,31.740000000000002
2020-02-01,32.68
2020-02-02,28.38
2020-02-03,35.69
2020-02-04,38.7
2020-02-05,37.41
2020-02-06,36.12
2020-02-07,38.269999999999996
2020-02-08,33.54
2020-02-09,32.25
2020-02-10,36.98
2020-02-11,41.28
2020-02-12,40.85
2020-02-13,35.69
2020-02-14,36.55
2020-02-15,36.98
2020-02-16,28.81
2020-02-17,32.68
2020-02-18,37.839999999999996
2020-02-19,37.839999999999996
2020-02-20,38.269999999999996
2020-02-21,37.41
2020-02-22,30.96
2020-02-23,30.96
2020-02-24,33.54
2020-02-25,37.41
2020-02-26,33.97
2020-02-27,36.98
2020-02-28,43.0
2020-02-29,30.53
2020-03-01,28.35
2020-03-02,36.45
2020-03-03,39.6
2020-03-04,40.95
2020-03-05,34.65
2020-03-06,39.15
2020-03-07,31.05
2020-03-08,27.45
2020-03-09,38.7
2020-03-10,40.95
2020-03-11,39.6
2020-03-12,36.9
2020-03-13,38.7
2020-03-14,36.0
2020-03-15,32.4
2020-03-16,38.7
2020-03-17,40.050000000000004
2020-03-18,40.050000000000004
2020-03-19,42.300000000000004
2020-03-20,41.85
2020-03-21,40.95
2020-03-22,35.550000000000004
2020-03-23,42.300000000000004
2020-03-24,45.0
2020-03-25,42.300000000000004
2020-03-26,42.75
2020-03-27,43.2
2020-03-28,36.45
2020-03-29,35.550000000000004
2020-03-30,42.75
2020-03-31,45.0
2020-04-01,40.28
2020-04-02,42.400000000000006
2020-04-03,37.63
2020-04-04,41.34
2020-04-05,36.04
2020-04-06,39.22
2020-04-07,39.75
2020-04-08,41.870000000000005
2020-04-09,40.81
2020-04-10,41.34
2020-04-11,36.57
2020-04-12,36.04
2020-04-13,41.870000000000005
2020-04-14,44.52
2020-04-15,48.760000000000005
2020-04-16,53.0
2020-04-17,49.29
2020-04-18,45.580000000000005
2020-04-19,44.52
2020-04-20,46.11
2020-04-21,42.400000000000006
2020-04-22,46.11
2020-04-23,52.470000000000006
2020-04-24,47.17
2020-04-25,39.75
2020-04-26,39.75
2020-04-27,41.870000000000005
2020-04-28,42.93
2020-04-29,43.46
2020-04-30,50.88
