date,Google
2019-01-31,58.080000000000005
2019-02-01,63.699999999999996
2019-02-02,34.3
2019-02-03,34.3
2019-02-04,63.699999999999996
2019-02-05,70.0
2019-02-06,68.6
2019-02-07,67.19999999999999
2019-02-08,66.5
2019-02-09,35.0
2019-02-10,35.0
2019-02-11,64.39999999999999
2019-02-12,65.1
2019-02-13,68.6
2019-02-14,70.0
2019-02-15,61.599999999999994
2019-02-16,34.3
2019-02-17,32.199999999999996
2019-02-18,45.5
2019-02-19,64.39999999999999
2019-02-20,60.9
2019-02-21,65.1
2019-02-22,64.39999999999999
2019-02-23,32.9
2019-02-24,34.3
2019-02-25,63.699999999999996
2019-02-26,68.6
2019-02-27,67.89999999999999
2019-02-28,67.19999999999999
2019-03-01,60.06
2019-03-02,32.34
2019-03-03,32.34
2019-03-04,58.080000000000005
2019-03-05,62.7
2019-03-06,62.040000000000006
2019-03-07,66.0
2019-03-08,60.06
2019-03-09,31.68
2019-03-10,33.0
2019-03-11,60.06
2019-03-12,62.040000000000006
2019-03-13,61.38
2019-03-14,60.720000000000006
2019-03-15,55.440000000000005
2019-03-16,31.68
2019-03-17,32.34
2019-03-18,62.040000000000006
2019-03-19,63.36
2019-03-20,66.0
2019-03-21,64.02
2019-03-22,58.74
2019-03-23,33.0
2019-03-24,32.34
2019-03-25,60.06
2019-03-26,63.36
2019-03-27,62.040000000000006
2019-03-28,60.06
2019-03-29,56.1
2019-03-30,30.360000000000003
2019-03-31,31.68
2019-04-01,62.31
2019-04-02,61.64
2019-04-03,62.31
2019-04-04,63.650000000000006
2019-04-05,60.300000000000004
2019-04-06,32.830000000000005
2019-04-07,32.830000000000005
2019-04-08,62.980000000000004
2019-04-09,63.650000000000006
2019-04-10,65.66000000000001
2019-04-11,63.650000000000006
2019-04-12,60.970000000000006
2019-04-13,32.160000000000004
2019-04-14,32.830000000000005
2019-04-15,59.63
2019-04-16,59.63
2019-04-17,60.300000000000004
2019-04-18,57.620000000000005
2019-04-19,44.220000000000006
2019-04-20,32.160000000000004
2019-04-21,32.160000000000004
2019-04-22,56.95
2019-04-23,63.650000000000006
2019-04-24,62.980000000000004
2019-04-25,62.31
2019-04-26,58.290000000000006
2019-04-27,32.830000000000005
2019-04-28,35.510000000000005
2019-04-29,66.33
2019-04-30,67.0
2019-05-01,66.24
2019-05-02,66.92999999999999
2019-05-03,63.48
2019-05-04,34.5
2019-05-05,35.19
2019-05-06,66.92999999999999
2019-05-07,69.0
2019-05-08,66.92999999999999
2019-05-09,66.92999999999999
2019-05-10,64.17
2019-05-11,34.5
2019-05-12,35.19
2019-05-13,68.30999999999999
2019-05-14,69.0
2019-05-15,68.30999999999999
2019-05-16,66.92999999999999
2019-05-17,62.099999999999994
2019-05-18,34.5
2019-05-19,35.879999999999995
2019-05-20,64.86
2019-05-21,65.55
2019-05-22,64.17
2019-05-23,60.72
2019-05-24,55.199999999999996
2019-05-25,32.43
2019-05-26,32.43
2019-05-27,35.879999999999995
2019-05-28,58.65
2019-05-29,60.029999999999994
2019-05-30,56.58
2019-05-31,53.129999999999995
2019-06-01,31.5
2019-06-02,34.0
2019-06-03,50.0
2019-06-04,49.5
2019-06-05,50.0
2019-06-06,47.5
2019-06-07,44.5
2019-06-08,31.0
2019-06-09,31.0
2019-06-10,44.0
2019-06-11,45.0
2019-06-12,45.0
2019-06-13,42.5
2019-06-14,38.5
2019-06-15,30.5
2019-06-16,30.0
2019-06-17,40.0
2019-06-18,42.0
2019-06-19,39.0
2019-06-20,39.0
2019-06-21,36.5
2019-06-22,30.0
2019-06-23,29.5
2019-06-24,38.5
2019-06-25,38.5
2019-06-26,39.0
2019-06-27,38.0
2019-06-28,36.5
2019-06-29,30.0
2019-06-30,29.5
2019-07-01,44.620000000000005
2019-07-02,44.160000000000004
2019-07-03,43.7
2019-07-04,34.04
2019-07-05,38.64
2019-07-06,34.04
2019-07-07,34.04
2019-07-08,46.0
2019-07-09,46.0
2019-07-10,45.54
2019-07-11,44.160000000000004
2019-07-12,44.160000000000004
2019-07-13,35.88
2019-07-14,35.42
2019-07-15,45.080000000000005
2019-07-16,45.080000000000005
2019-07-17,45.080000000000005
2019-07-18,44.160000000000004
2019-07-19,42.78
2019-07-20,34.5
2019-07-21,34.5
2019-07-22,43.7
2019-07-23,45.080000000000005
2019-07-24,44.160000000000004
2019-07-25,45.080000000000005
2019-07-26,43.24
2019-07-27,34.96
2019-07-28,34.96
2019-07-29,44.620000000000005
2019-07-30,45.080000000000005
2019-07-31,44.160000000000004
2019-08-01,33.059999999999995
2019-08-02,33.059999999999995
2019-08-03,26.79
2019-08-04,26.22
2019-08-05,34.769999999999996
2019-08-06,35.91
2019-08-07,35.91
2019-08-08,36.48
2019-08-09,35.339999999999996
2019-08-10,27.36
2019-08-11,26.79
2019-08-12,37.62
2019-08-13,42.18
2019-08-14,41.04
2019-08-15,43.31999999999999
2019-08-16,42.74999999999999
2019-08-17,27.929999999999996
2019-08-18,29.069999999999997
2019-08-19,46.169999999999995
2019-08-20,48.449999999999996
2019-08-21,49.019999999999996
2019-08-22,50.73
2019-08-23,49.019999999999996
2019-08-24,30.209999999999997
2019-08-25,30.209999999999997
2019-08-26,51.87
2019-08-27,55.28999999999999
2019-08-28,55.85999999999999
2019-08-29,56.99999999999999
2019-08-30,49.589999999999996
2019-08-31,27.929999999999996
2019-09-01,30.8
2019-09-02,36.96
2019-09-03,63.910000000000004
2019-09-04,66.99
2019-09-05,69.3
2019-09-06,66.22
2019-09-07,33.88
2019-09-08,36.19
2019-09-09,71.61
2019-09-10,72.38
2019-09-11,72.38
2019-09-12,73.92
2019-09-13,68.53
2019-09-14,36.96
2019-09-15,39.27
2019-09-16,73.15
2019-09-17,75.46000000000001
2019-09-18,74.69
2019-09-19,74.69
2019-09-20,70.07000000000001
2019-09-21,35.42
2019-09-22,37.730000000000004
2019-09-23,73.15
2019-09-24,74.69
2019-09-25,76.23
2019-09-26,77.0
2019-09-27,73.15
2019-09-28,36.96
2019-09-29,37.730000000000004
2019-09-30,70.84
2019-10-01,75.66
2019-10-02,78.0
2019-10-03,77.22
2019-10-04,70.98
2019-10-05,35.1
2019-10-06,38.22
2019-10-07,72.54
2019-10-08,75.66
2019-10-09,72.54
2019-10-10,74.10000000000001
2019-10-11,66.3
2019-10-12,35.1
2019-10-13,35.88
2019-10-14,63.18
2019-10-15,74.88
2019-10-16,70.98
2019-10-17,72.54
2019-10-18,66.3
2019-10-19,35.1
2019-10-20,37.44
2019-10-21,70.98
2019-10-22,74.88
2019-10-23,78.0
2019-10-24,75.66
2019-10-25,67.86
2019-10-26,35.1
2019-10-27,37.44
2019-10-28,70.98
2019-10-29,73.32000000000001
2019-10-30,73.32000000000001
2019-10-31,70.2
2019-11-01,60.349999999999994
2019-11-02,34.08
2019-11-03,34.79
2019-11-04,66.74
2019-11-05,64.61
2019-11-06,68.16
2019-11-07,68.16
2019-11-08,64.61
2019-11-09,34.08
2019-11-10,32.66
2019-11-11,53.959999999999994
2019-11-12,67.45
2019-11-13,68.86999999999999
2019-11-14,69.58
2019-11-15,65.32
2019-11-16,34.08
2019-11-17,34.79
2019-11-18,68.86999999999999
2019-11-19,70.28999999999999
2019-11-20,71.0
2019-11-21,68.86999999999999
2019-11-22,64.61
2019-11-23,33.37
2019-11-24,33.37
2019-11-25,56.089999999999996
2019-11-26,53.25
2019-11-27,39.76
2019-11-28,31.24
2019-11-29,33.37
2019-11-30,32.66
2019-12-01,31.5
2019-12-02,56.7
2019-12-03,60.480000000000004
2019-12-04,62.37
2019-12-05,60.480000000000004
2019-12-06,57.33
2019-12-07,30.240000000000002
2019-12-08,30.240000000000002
2019-12-09,59.22
2019-12-10,63.0
2019-12-11,59.85
2019-12-12,59.22
2019-12-13,56.07
2019-12-14,30.87
2019-12-15,30.240000000000002
2019-12-16,55.44
2019-12-17,55.44
2019-12-18,56.07
2019-12-19,51.660000000000004
2019-12-20,42.21
2019-12-21,27.72
2019-12-22,26.46
2019-12-23,30.240000000000002
2019-12-24,28.98
2019-12-25,29.61
2019-12-26,30.87
2019-12-27,30.240000000000002
2019-12-28,27.72
2019-12-29,25.830000000000002
2019-12-30,30.240000000000002
2019-12-31,28.98
2020-01-01,30.82
2020-01-02,40.870000000000005
2020-01-03,42.21
2020-01-04,31.490000000000002
2020-01-05,31.490000000000002
2020-01-06,54.940000000000005
2020-01-07,61.64
2020-01-08,62.980000000000004
2020-01-09,63.650000000000006
2020-01-10,61.64
2020-01-11,32.830000000000005
2020-01-12,32.830000000000005
2020-01-13,60.300000000000004
2020-01-14,60.970000000000006
2020-01-15,62.31
2020-01-16,64.99000000000001
2020-01-17,59.63
2020-01-18,32.830000000000005
2020-01-19,31.490000000000002
2020-01-20,38.86
2020-01-21,64.99000000000001
2020-01-22,67.0
2020-01-23,66.33
2020-01-24,61.64
2020-01-25,34.84
2020-01-26,32.830000000000005
2020-01-27,61.64
2020-01-28,67.0
2020-01-29,66.33
2020-01-30,66.33
2020-01-31,64.32000000000001
2020-02-01,34.5
2020-02-02,34.5
2020-02-03,62.099999999999994
2020-02-04,69.0
2020-02-05,65.55
2020-02-06,65.55
2020-02-07,62.78999999999999
2020-02-08,33.809999999999995
2020-02-09,35.879999999999995
2020-02-10,63.48
2020-02-11,68.30999999999999
2020-02-12,68.30999999999999
2020-02-13,66.92999999999999
2020-02-14,59.339999999999996
2020-02-15,33.12
2020-02-16,33.809999999999995
2020-02-17,44.16
2020-02-18,62.78999999999999
2020-02-19,65.55
2020-02-20,64.86
2020-02-21,60.72
2020-02-22,35.19
2020-02-23,35.19
2020-02-24,66.92999999999999
2020-02-25,68.30999999999999
2020-02-26,66.92999999999999
2020-02-27,66.92999999999999
2020-02-28,64.86
2020-02-29,36.57
2020-03-01,32.12
2020-03-02,59.86
2020-03-03,59.86
2020-03-04,59.86
2020-03-05,60.589999999999996
2020-03-06,57.67
2020-03-07,32.85
2020-03-08,32.85
2020-03-09,56.94
2020-03-10,58.4
2020-03-11,59.129999999999995
2020-03-12,56.94
2020-03-13,54.019999999999996
2020-03-14,35.04
2020-03-15,35.04
2020-03-16,52.56
2020-03-17,56.21
2020-03-18,59.86
2020-03-19,60.589999999999996
2020-03-20,55.48
2020-03-21,37.23
2020-03-22,37.23
2020-03-23,65.7
2020-03-24,67.89
2020-03-25,64.24
2020-03-26,64.97
2020-03-27,59.86
2020-03-28,40.879999999999995
2020-03-29,40.15
2020-03-30,72.27
2020-03-31,73.0
2020-04-01,55.44
2020-04-02,54.56
2020-04-03,52.8
2020-04-04,31.68
2020-04-05,30.8
2020-04-06,55.44
2020-04-07,53.68
2020-04-08,51.92
2020-04-09,50.160000000000004
2020-04-10,41.36
2020-04-11,29.04
2020-04-12,28.16
2020-04-13,51.04
2020-04-14,53.68
2020-04-15,51.92
2020-04-16,51.92
2020-04-17,49.28
2020-04-18,30.8
2020-04-19,29.92
2020-04-20,56.32
2020-04-21,55.44
2020-04-22,56.32
2020-04-23,52.8
2020-04-24,49.28
2020-04-25,29.04
2020-04-26,29.92
2020-04-27,83.6
2020-04-28,86.24
2020-04-29,88.0
2020-04-30,87.12
