date,sba loans
2017-05-27,2.16
2017-05-28,1.2
2017-05-29,1.3499999999999999
2017-05-30,1.8599999999999999
2017-05-31,2.01
2017-06-01,1.8800000000000001
2017-06-02,0.9
2017-06-03,0.8
2017-06-04,0.52
2017-06-05,1.42
2017-06-06,1.4000000000000001
2017-06-07,1.72
2017-06-08,1.3
2017-06-09,1.12
2017-06-10,1.58
2017-06-11,1.24
2017-06-12,1.44
2017-06-13,1.98
2017-06-14,1.42
2017-06-15,1.48
2017-06-16,1.04
2017-06-17,1.06
2017-06-18,0.88
2017-06-19,1.58
2017-06-20,0.8200000000000001
2017-06-21,1.52
2017-06-22,1.54
2017-06-23,0.98
2017-06-24,1.0
2017-06-25,0.88
2017-06-26,1.6
2017-06-27,0.9
2017-06-28,1.08
2017-06-29,2.0
2017-06-30,1.56
2017-07-01,2.19
2017-07-02,2.6999999999999997
2017-07-03,1.08
2017-07-04,2.34
2017-07-05,2.61
2017-07-06,1.5
2017-07-07,1.89
2017-07-08,0.84
2017-07-09,2.31
2017-07-10,1.98
2017-07-11,1.98
2017-07-12,0.99
2017-07-13,2.4899999999999998
2017-07-14,1.89
2017-07-15,1.44
2017-07-16,1.77
2017-07-17,1.74
2017-07-18,1.5
2017-07-19,1.23
2017-07-20,2.6999999999999997
2017-07-21,1.26
2017-07-22,1.14
2017-07-23,0.84
2017-07-24,2.67
2017-07-25,2.19
2017-07-26,2.67
2017-07-27,1.71
2017-07-28,3.0
2017-07-29,1.71
2017-07-30,1.74
2017-07-31,1.95
2017-08-01,1.71
2017-08-02,2.07
2017-08-03,2.46
2017-08-04,0.69
2017-08-05,0.78
2017-08-06,1.3199999999999998
2017-08-07,0.69
2017-08-08,1.53
2017-08-09,1.5899999999999999
2017-08-10,0.75
2017-08-11,1.1099999999999999
2017-08-12,1.02
2017-08-13,1.02
2017-08-14,2.6399999999999997
2017-08-15,2.04
2017-08-16,1.77
2017-08-17,1.6199999999999999
2017-08-18,1.17
2017-08-19,0.87
2017-08-20,1.3499999999999999
2017-08-21,0.96
2017-08-22,1.8599999999999999
2017-08-23,2.61
2017-08-24,1.14
2017-08-25,1.17
2017-08-26,1.17
2017-08-27,0.96
2017-08-28,1.71
2017-08-29,1.26
2017-08-30,3.0
2017-08-31,2.28
2017-09-01,3.6400000000000006
2017-09-02,3.5000000000000004
2017-09-03,2.87
2017-09-04,4.9
2017-09-05,3.22
2017-09-06,2.8000000000000003
2017-09-07,4.62
2017-09-08,2.7300000000000004
2017-09-09,1.61
2017-09-10,2.24
2017-09-11,3.7100000000000004
2017-09-12,4.62
2017-09-13,6.0200000000000005
2017-09-14,6.65
2017-09-15,3.7800000000000002
2017-09-16,4.48
2017-09-17,2.1
2017-09-18,3.7100000000000004
2017-09-19,5.95
2017-09-20,7.000000000000001
2017-09-21,5.32
2017-09-22,5.670000000000001
2017-09-23,5.180000000000001
2017-09-24,3.99
2017-09-25,4.69
2017-09-26,3.9200000000000004
2017-09-27,5.460000000000001
2017-09-28,6.510000000000001
2017-09-29,6.86
2017-09-30,4.340000000000001
2017-10-01,3.6500000000000004
2017-10-02,5.0
2017-10-03,4.55
2017-10-04,4.05
2017-10-05,3.7
2017-10-06,3.6
2017-10-07,1.55
2017-10-08,1.3
2017-10-09,3.8000000000000003
2017-10-10,3.0500000000000003
2017-10-11,3.25
2017-10-12,2.2
2017-10-13,1.9000000000000001
2017-10-14,3.35
2017-10-15,1.1
2017-10-16,4.0
2017-10-17,3.1500000000000004
2017-10-18,2.4000000000000004
2017-10-19,2.0500000000000003
2017-10-20,1.9500000000000002
2017-10-21,1.05
2017-10-22,1.3
2017-10-23,1.6500000000000001
2017-10-24,2.0
2017-10-25,1.25
2017-10-26,2.6
2017-10-27,2.3000000000000003
2017-10-28,2.0
2017-10-29,1.1
2017-10-30,1.6
2017-10-31,3.0
2017-11-01,2.07
2017-11-02,2.67
2017-11-03,2.61
2017-11-04,1.53
2017-11-05,1.17
2017-11-06,1.17
2017-11-07,2.16
2017-11-08,2.16
2017-11-09,1.8599999999999999
2017-11-10,1.95
2017-11-11,0.6
2017-11-12,1.2
2017-11-13,1.74
2017-11-14,2.82
2017-11-15,3.0
2017-11-16,1.17
2017-11-17,1.56
2017-11-18,0.8999999999999999
2017-11-19,1.2
2017-11-20,2.58
2017-11-21,1.5899999999999999
2017-11-22,2.2199999999999998
2017-11-23,1.23
2017-11-24,0.57
2017-11-25,1.17
2017-11-26,1.17
2017-11-27,1.41
2017-11-28,2.1
2017-11-29,2.46
2017-11-30,2.82
2017-12-01,0.38
2017-12-02,1.52
2017-12-03,1.34
2017-12-04,1.6
2017-12-05,1.22
2017-12-06,2.0
2017-12-07,1.0
2017-12-08,1.4000000000000001
2017-12-09,0.92
2017-12-10,0.92
2017-12-11,1.24
2017-12-12,1.12
2017-12-13,1.5
2017-12-14,0.76
2017-12-15,0.6
2017-12-16,0.92
2017-12-17,1.3800000000000001
2017-12-18,0.9
2017-12-19,0.78
2017-12-20,1.22
2017-12-21,1.68
2017-12-22,0.66
2017-12-23,0.96
2017-12-24,2.0
2017-12-25,0.8
2017-12-26,0.92
2017-12-27,1.94
2017-12-28,1.42
2017-12-29,1.44
2017-12-30,0.46
2017-12-31,0.7000000000000001
2018-01-01,1.92
2018-01-02,1.8599999999999999
2018-01-03,2.16
2018-01-04,2.16
2018-01-05,1.47
2018-01-06,1.02
2018-01-07,1.23
2018-01-08,2.07
2018-01-09,1.56
2018-01-10,1.95
2018-01-11,2.4899999999999998
2018-01-12,1.7999999999999998
2018-01-13,1.05
2018-01-14,1.02
2018-01-15,1.29
2018-01-16,2.4299999999999997
2018-01-17,1.7999999999999998
2018-01-18,3.0
2018-01-19,2.52
2018-01-20,2.19
2018-01-21,1.41
2018-01-22,2.2199999999999998
2018-01-23,2.94
2018-01-24,2.79
2018-01-25,2.46
2018-01-26,2.31
2018-01-27,1.26
2018-01-28,1.02
2018-01-29,2.2199999999999998
2018-01-30,1.89
2018-01-31,2.76
2018-02-01,3.0
2018-02-02,1.77
2018-02-03,1.3199999999999998
2018-02-04,1.29
2018-02-05,1.6199999999999999
2018-02-06,1.38
2018-02-07,2.6399999999999997
2018-02-08,2.04
2018-02-09,1.5899999999999999
2018-02-10,1.68
2018-02-11,1.1099999999999999
2018-02-12,1.38
2018-02-13,0.9299999999999999
2018-02-14,1.5899999999999999
2018-02-15,1.44
2018-02-16,2.1
2018-02-17,1.1099999999999999
2018-02-18,0.75
2018-02-19,1.47
2018-02-20,1.89
2018-02-21,1.41
2018-02-22,2.19
2018-02-23,0.96
2018-02-24,1.68
2018-02-25,1.29
2018-02-26,1.38
2018-02-27,1.38
2018-02-28,2.19
2018-03-01,0.99
2018-03-02,1.65
2018-03-03,3.0
2018-03-04,1.47
2018-03-05,1.65
2018-03-06,2.28
2018-03-07,1.8599999999999999
2018-03-08,1.26
2018-03-09,2.13
2018-03-10,1.74
2018-03-11,1.23
2018-03-12,1.02
2018-03-13,2.28
2018-03-14,1.65
2018-03-15,1.89
2018-03-16,1.71
2018-03-17,0.75
2018-03-18,1.02
2018-03-19,0.63
2018-03-20,1.65
2018-03-21,1.23
2018-03-22,1.05
2018-03-23,1.29
2018-03-24,0.51
2018-03-25,0.51
2018-03-26,2.55
2018-03-27,1.5
2018-03-28,1.74
2018-03-29,1.08
2018-03-30,0.69
2018-03-31,1.02
2018-04-01,1.41
2018-04-02,1.8299999999999998
2018-04-03,1.92
2018-04-04,1.14
2018-04-05,1.47
2018-04-06,1.8299999999999998
2018-04-07,1.14
2018-04-08,1.71
2018-04-09,2.55
2018-04-10,0.8099999999999999
2018-04-11,1.95
2018-04-12,1.47
2018-04-13,1.5
2018-04-14,0.57
2018-04-15,1.44
2018-04-16,1.56
2018-04-17,1.74
2018-04-18,1.47
2018-04-19,1.6199999999999999
2018-04-20,1.3499999999999999
2018-04-21,1.5899999999999999
2018-04-22,0.8999999999999999
2018-04-23,1.26
2018-04-24,1.74
2018-04-25,3.0
2018-04-26,1.44
2018-04-27,0.75
2018-04-28,0.6
2018-04-29,1.98
2018-04-30,1.6199999999999999
2018-05-01,2.9099999999999997
2018-05-02,2.76
2018-05-03,1.8299999999999998
2018-05-04,2.07
2018-05-05,0.69
2018-05-06,1.02
2018-05-07,2.73
2018-05-08,2.76
2018-05-09,2.58
2018-05-10,2.79
2018-05-11,2.28
2018-05-12,1.02
2018-05-13,2.1
2018-05-14,2.07
2018-05-15,2.79
2018-05-16,1.38
2018-05-17,1.8599999999999999
2018-05-18,2.4899999999999998
2018-05-19,1.3499999999999999
2018-05-20,1.5899999999999999
2018-05-21,2.04
2018-05-22,1.29
2018-05-23,1.92
2018-05-24,2.37
2018-05-25,1.6199999999999999
2018-05-26,1.41
2018-05-27,0.9299999999999999
2018-05-28,1.3199999999999998
2018-05-29,2.07
2018-05-30,3.0
2018-05-31,2.28
2018-06-01,2.04
2018-06-02,0.99
2018-06-03,1.7999999999999998
2018-06-04,1.6199999999999999
2018-06-05,1.6199999999999999
2018-06-06,2.19
2018-06-07,1.8299999999999998
2018-06-08,1.05
2018-06-09,0.8099999999999999
2018-06-10,1.29
2018-06-11,3.0
2018-06-12,2.13
2018-06-13,0.78
2018-06-14,1.6199999999999999
2018-06-15,1.71
2018-06-16,0.8099999999999999
2018-06-17,1.23
2018-06-18,2.31
2018-06-19,1.3499999999999999
2018-06-20,1.1099999999999999
2018-06-21,1.65
2018-06-22,1.41
2018-06-23,0.96
2018-06-24,0.99
2018-06-25,1.92
2018-06-26,1.38
2018-06-27,1.5
2018-06-28,1.26
2018-06-29,1.5
2018-06-30,1.14
2018-07-01,1.05
2018-07-02,3.0
2018-07-03,1.38
2018-07-04,1.41
2018-07-05,0.96
2018-07-06,1.2
2018-07-07,0.69
2018-07-08,1.56
2018-07-09,1.17
2018-07-10,1.95
2018-07-11,1.14
2018-07-12,2.01
2018-07-13,1.41
2018-07-14,1.5899999999999999
2018-07-15,1.8299999999999998
2018-07-16,2.28
2018-07-17,2.4
2018-07-18,1.38
2018-07-19,1.8599999999999999
2018-07-20,1.08
2018-07-21,0.54
2018-07-22,1.05
2018-07-23,1.5
2018-07-24,2.2199999999999998
2018-07-25,1.3499999999999999
2018-07-26,1.38
2018-07-27,0.9299999999999999
2018-07-28,0.78
2018-07-29,0.8099999999999999
2018-07-30,1.53
2018-07-31,1.2
2018-08-01,1.26
2018-08-02,0.96
2018-08-03,0.87
2018-08-04,0.99
2018-08-05,0.8099999999999999
2018-08-06,2.4
2018-08-07,1.1099999999999999
2018-08-08,1.1099999999999999
2018-08-09,0.99
2018-08-10,0.72
2018-08-11,0.75
2018-08-12,0.99
2018-08-13,3.0
2018-08-14,1.26
2018-08-15,1.92
2018-08-16,1.29
2018-08-17,1.14
2018-08-18,1.68
2018-08-19,1.8599999999999999
2018-08-20,2.01
2018-08-21,1.56
2018-08-22,0.99
2018-08-23,1.14
2018-08-24,1.14
2018-08-25,0.84
2018-08-26,1.14
2018-08-27,1.7999999999999998
2018-08-28,1.68
2018-08-29,1.53
2018-08-30,1.1099999999999999
2018-08-31,1.71
2018-09-01,0.54
2018-09-02,1.3199999999999998
2018-09-03,2.4899999999999998
2018-09-04,0.9299999999999999
2018-09-05,1.8299999999999998
2018-09-06,2.4
2018-09-07,1.38
2018-09-08,1.08
2018-09-09,1.3199999999999998
2018-09-10,3.0
2018-09-11,1.65
2018-09-12,1.65
2018-09-13,1.38
2018-09-14,1.71
2018-09-15,1.65
2018-09-16,1.44
2018-09-17,1.98
2018-09-18,1.95
2018-09-19,1.08
2018-09-20,1.38
2018-09-21,1.89
2018-09-22,0.9299999999999999
2018-09-23,1.26
2018-09-24,2.88
2018-09-25,1.5
2018-09-26,1.53
2018-09-27,2.01
2018-09-28,1.26
2018-09-29,0.84
2018-09-30,2.55
2018-10-01,0.96
2018-10-02,1.08
2018-10-03,0.96
2018-10-04,0.69
2018-10-05,1.71
2018-10-06,2.01
2018-10-07,1.14
2018-10-08,1.1099999999999999
2018-10-09,1.92
2018-10-10,1.38
2018-10-11,1.1099999999999999
2018-10-12,1.02
2018-10-13,0.84
2018-10-14,1.17
2018-10-15,1.68
2018-10-16,1.68
2018-10-17,2.4899999999999998
2018-10-18,1.71
2018-10-19,1.02
2018-10-20,0.99
2018-10-21,0.8099999999999999
2018-10-22,2.94
2018-10-23,2.61
2018-10-24,0.8099999999999999
2018-10-25,1.95
2018-10-26,1.5899999999999999
2018-10-27,0.99
2018-10-28,0.99
2018-10-29,3.0
2018-10-30,1.7999999999999998
2018-10-31,2.31
2018-11-01,2.16
2018-11-02,2.07
2018-11-03,0.75
2018-11-04,1.98
2018-11-05,1.5899999999999999
2018-11-06,1.98
2018-11-07,0.96
2018-11-08,1.3499999999999999
2018-11-09,2.37
2018-11-10,1.5
2018-11-11,0.0
2018-11-12,1.89
2018-11-13,1.6199999999999999
2018-11-14,3.0
2018-11-15,2.16
2018-11-16,1.6199999999999999
2018-11-17,1.5
2018-11-18,1.3199999999999998
2018-11-19,1.92
2018-11-20,1.1099999999999999
2018-11-21,1.02
2018-11-22,0.84
2018-11-23,0.87
2018-11-24,1.08
2018-11-25,1.08
2018-11-26,1.44
2018-11-27,2.6999999999999997
2018-11-28,2.16
2018-11-29,1.53
2018-11-30,1.7999999999999998
2018-12-01,1.77
2018-12-02,1.77
2018-12-03,3.0
2018-12-04,2.82
2018-12-05,2.61
2018-12-06,1.98
2018-12-07,1.5899999999999999
2018-12-08,1.3199999999999998
2018-12-09,2.55
2018-12-10,1.98
2018-12-11,1.77
2018-12-12,2.46
2018-12-13,2.67
2018-12-14,2.82
2018-12-15,2.16
2018-12-16,1.6199999999999999
2018-12-17,2.67
2018-12-18,1.5
2018-12-19,2.31
2018-12-20,1.89
2018-12-21,2.19
2018-12-22,1.68
2018-12-23,2.28
2018-12-24,2.76
2018-12-25,0.0
2018-12-26,1.8299999999999998
2018-12-27,0.99
2018-12-28,2.6399999999999997
2018-12-29,2.01
2018-12-30,1.08
2018-12-31,1.5
2019-01-01,0.6
2019-01-02,0.87
2019-01-03,2.01
2019-01-04,2.34
2019-01-05,1.5
2019-01-06,2.04
2019-01-07,1.14
2019-01-08,1.89
2019-01-09,1.77
2019-01-10,2.25
2019-01-11,2.94
2019-01-12,1.14
2019-01-13,1.1099999999999999
2019-01-14,3.0
2019-01-15,1.26
2019-01-16,1.74
2019-01-17,2.6399999999999997
2019-01-18,1.5899999999999999
2019-01-19,1.47
2019-01-20,1.74
2019-01-21,1.6199999999999999
2019-01-22,1.8599999999999999
2019-01-23,2.52
2019-01-24,1.17
2019-01-25,1.77
2019-01-26,1.71
2019-01-27,1.14
2019-01-28,2.19
2019-01-29,2.16
2019-01-30,1.41
2019-01-31,1.41
2019-02-01,1.5899999999999999
2019-02-02,1.26
2019-02-03,1.23
2019-02-04,1.53
2019-02-05,2.6399999999999997
2019-02-06,2.37
2019-02-07,1.71
2019-02-08,1.08
2019-02-09,2.31
2019-02-10,0.84
2019-02-11,2.04
2019-02-12,2.79
2019-02-13,2.1
2019-02-14,2.4899999999999998
2019-02-15,1.5
2019-02-16,1.68
2019-02-17,2.52
2019-02-18,1.29
2019-02-19,2.85
2019-02-20,3.0
2019-02-21,1.95
2019-02-22,2.34
2019-02-23,2.25
2019-02-24,1.26
2019-02-25,1.71
2019-02-26,1.74
2019-02-27,2.04
2019-02-28,2.6399999999999997
2019-03-01,2.1
2019-03-02,1.3499999999999999
2019-03-03,1.3499999999999999
2019-03-04,2.07
2019-03-05,2.28
2019-03-06,1.1099999999999999
2019-03-07,2.31
2019-03-08,2.61
2019-03-09,1.6199999999999999
2019-03-10,0.69
2019-03-11,1.95
2019-03-12,0.96
2019-03-13,1.3499999999999999
2019-03-14,2.1
2019-03-15,1.98
2019-03-16,1.41
2019-03-17,1.89
2019-03-18,2.4
2019-03-19,1.92
2019-03-20,1.98
2019-03-21,1.56
2019-03-22,1.5899999999999999
2019-03-23,1.14
2019-03-24,1.53
2019-03-25,2.76
2019-03-26,2.19
2019-03-27,2.01
2019-03-28,2.6399999999999997
2019-03-29,3.0
2019-03-30,1.41
2019-03-31,1.5899999999999999
2019-04-01,1.32
2019-04-02,1.78
2019-04-03,1.34
2019-04-04,1.8
2019-04-05,0.92
2019-04-06,0.92
2019-04-07,0.54
2019-04-08,1.48
2019-04-09,1.04
2019-04-10,1.8
2019-04-11,1.32
2019-04-12,1.3800000000000001
2019-04-13,1.12
2019-04-14,1.08
2019-04-15,1.2
2019-04-16,1.36
2019-04-17,2.0
2019-04-18,1.54
2019-04-19,1.3
2019-04-20,0.56
2019-04-21,0.58
2019-04-22,1.42
2019-04-23,1.08
2019-04-24,0.76
2019-04-25,1.34
2019-04-26,0.76
2019-04-27,0.54
2019-04-28,2.0
2019-04-29,1.18
2019-04-30,1.74
2019-05-01,1.44
2019-05-02,1.41
2019-05-03,1.3199999999999998
2019-05-04,1.14
2019-05-05,2.04
2019-05-06,0.96
2019-05-07,1.92
2019-05-08,1.7999999999999998
2019-05-09,1.92
2019-05-10,2.34
2019-05-11,0.6
2019-05-12,3.0
2019-05-13,2.34
2019-05-14,1.98
2019-05-15,0.99
2019-05-16,2.76
2019-05-17,1.3499999999999999
2019-05-18,1.02
2019-05-19,1.2
2019-05-20,1.7999999999999998
2019-05-21,1.6199999999999999
2019-05-22,1.3199999999999998
2019-05-23,1.17
2019-05-24,2.4299999999999997
2019-05-25,1.05
2019-05-26,1.05
2019-05-27,1.56
2019-05-28,1.5
2019-05-29,2.1
2019-05-30,1.6199999999999999
2019-05-31,2.88
2019-06-01,0.78
2019-06-02,1.1099999999999999
2019-06-03,1.5899999999999999
2019-06-04,2.4299999999999997
2019-06-05,0.96
2019-06-06,1.47
2019-06-07,1.17
2019-06-08,0.96
2019-06-09,0.78
2019-06-10,1.44
2019-06-11,0.72
2019-06-12,2.16
2019-06-13,2.28
2019-06-14,2.76
2019-06-15,1.14
2019-06-16,1.3499999999999999
2019-06-17,0.8099999999999999
2019-06-18,1.29
2019-06-19,1.92
2019-06-20,1.65
2019-06-21,2.52
2019-06-22,0.6
2019-06-23,0.78
2019-06-24,1.98
2019-06-25,3.0
2019-06-26,1.65
2019-06-27,0.99
2019-06-28,1.38
2019-06-29,0.78
2019-06-30,1.56
2019-07-01,1.47
2019-07-02,1.98
2019-07-03,1.5
2019-07-04,1.14
2019-07-05,1.29
2019-07-06,0.84
2019-07-07,1.1099999999999999
2019-07-08,2.1
2019-07-09,1.65
2019-07-10,1.7999999999999998
2019-07-11,1.6199999999999999
2019-07-12,1.8299999999999998
2019-07-13,1.3499999999999999
2019-07-14,1.74
2019-07-15,1.95
2019-07-16,1.77
2019-07-17,0.96
2019-07-18,1.3199999999999998
2019-07-19,1.2
2019-07-20,1.14
2019-07-21,0.96
2019-07-22,1.65
2019-07-23,1.7999999999999998
2019-07-24,1.89
2019-07-25,1.2
2019-07-26,1.3199999999999998
2019-07-27,0.6
2019-07-28,0.6
2019-07-29,1.5
2019-07-30,0.99
2019-07-31,3.0
2019-08-01,1.65
2019-08-02,2.07
2019-08-03,0.57
2019-08-04,0.96
2019-08-05,1.3199999999999998
2019-08-06,1.5
2019-08-07,1.5
2019-08-08,1.5
2019-08-09,3.0
2019-08-10,1.53
2019-08-11,0.57
2019-08-12,1.47
2019-08-13,2.25
2019-08-14,2.6399999999999997
2019-08-15,1.77
2019-08-16,1.6199999999999999
2019-08-17,1.5
2019-08-18,1.1099999999999999
2019-08-19,1.92
2019-08-20,1.74
2019-08-21,1.44
2019-08-22,1.92
2019-08-23,2.4
2019-08-24,1.3199999999999998
2019-08-25,0.54
2019-08-26,1.08
2019-08-27,2.34
2019-08-28,1.8599999999999999
2019-08-29,2.19
2019-08-30,1.23
2019-08-31,1.95
2019-09-01,0.6599999999999999
2019-09-02,1.23
2019-09-03,1.44
2019-09-04,1.7999999999999998
2019-09-05,2.55
2019-09-06,1.44
2019-09-07,0.6599999999999999
2019-09-08,1.26
2019-09-09,2.37
2019-09-10,1.6199999999999999
2019-09-11,2.01
2019-09-12,1.98
2019-09-13,2.37
2019-09-14,1.1099999999999999
2019-09-15,1.47
2019-09-16,2.16
2019-09-17,1.05
2019-09-18,2.34
2019-09-19,1.1099999999999999
2019-09-20,1.47
2019-09-21,0.63
2019-09-22,1.05
2019-09-23,1.77
2019-09-24,2.01
2019-09-25,1.8299999999999998
2019-09-26,1.29
2019-09-27,3.0
2019-09-28,0.8999999999999999
2019-09-29,2.19
2019-09-30,1.47
2019-10-01,1.53
2019-10-02,3.0
2019-10-03,1.71
2019-10-04,1.2
2019-10-05,1.14
2019-10-06,0.44999999999999996
2019-10-07,0.96
2019-10-08,2.4899999999999998
2019-10-09,0.78
2019-10-10,0.96
2019-10-11,2.16
2019-10-12,0.0
2019-10-13,0.69
2019-10-14,0.78
2019-10-15,1.53
2019-10-16,2.31
2019-10-17,0.96
2019-10-18,0.78
2019-10-19,1.38
2019-10-20,1.3199999999999998
2019-10-21,1.29
2019-10-22,2.01
2019-10-23,2.46
2019-10-24,0.9299999999999999
2019-10-25,1.17
2019-10-26,1.44
2019-10-27,0.6599999999999999
2019-10-28,0.9299999999999999
2019-10-29,1.3199999999999998
2019-10-30,1.14
2019-10-31,0.96
2019-11-01,1.4000000000000001
2019-11-02,1.82
2019-11-03,1.16
2019-11-04,1.6600000000000001
2019-11-05,0.74
2019-11-06,1.48
2019-11-07,1.8
2019-11-08,1.0
2019-11-09,0.98
2019-11-10,0.96
2019-11-11,1.72
2019-11-12,1.6
2019-11-13,0.8200000000000001
2019-11-14,1.3
2019-11-15,1.94
2019-11-16,0.96
2019-11-17,0.9400000000000001
2019-11-18,1.1400000000000001
2019-11-19,1.8
2019-11-20,2.0
2019-11-21,2.0
2019-11-22,1.68
2019-11-23,1.52
2019-11-24,0.0
2019-11-25,1.0
2019-11-26,0.86
2019-11-27,1.24
2019-11-28,1.72
2019-11-29,1.1
2019-11-30,0.56
2019-12-01,0.64
2019-12-02,1.84
2019-12-03,1.12
2019-12-04,1.54
2019-12-05,1.36
2019-12-06,1.96
2019-12-07,0.92
2019-12-08,0.9
2019-12-09,0.78
2019-12-10,0.8
2019-12-11,1.16
2019-12-12,0.38
2019-12-13,0.78
2019-12-14,1.3800000000000001
2019-12-15,0.46
2019-12-16,0.78
2019-12-17,1.18
2019-12-18,1.6
2019-12-19,2.0
2019-12-20,0.62
2019-12-21,0.72
2019-12-22,0.48
2019-12-23,1.08
2019-12-24,1.4000000000000001
2019-12-25,1.84
2019-12-26,1.1400000000000001
2019-12-27,1.28
2019-12-28,0.0
2019-12-29,0.44
2019-12-30,1.04
2019-12-31,0.86
2020-01-01,0.8999999999999999
2020-01-02,1.38
2020-01-03,1.74
2020-01-04,2.13
2020-01-05,1.47
2020-01-06,2.46
2020-01-07,2.46
2020-01-08,1.5
2020-01-09,3.0
2020-01-10,1.29
2020-01-11,1.89
2020-01-12,0.63
2020-01-13,2.2199999999999998
2020-01-14,1.44
2020-01-15,0.87
2020-01-16,2.73
2020-01-17,1.3199999999999998
2020-01-18,0.84
2020-01-19,1.8599999999999999
2020-01-20,1.74
2020-01-21,1.8299999999999998
2020-01-22,2.01
2020-01-23,2.37
2020-01-24,2.2199999999999998
2020-01-25,1.08
2020-01-26,1.5899999999999999
2020-01-27,1.38
2020-01-28,1.7999999999999998
2020-01-29,2.2199999999999998
2020-01-30,1.68
2020-01-31,1.5
2020-02-01,1.2
2020-02-02,1.1099999999999999
2020-02-03,3.0
2020-02-04,2.82
2020-02-05,1.08
2020-02-06,1.6199999999999999
2020-02-07,1.95
2020-02-08,1.44
2020-02-09,0.8099999999999999
2020-02-10,1.8599999999999999
2020-02-11,1.3199999999999998
2020-02-12,2.01
2020-02-13,1.08
2020-02-14,1.92
2020-02-15,0.96
2020-02-16,0.48
2020-02-17,1.29
2020-02-18,1.98
2020-02-19,1.5899999999999999
2020-02-20,1.47
2020-02-21,2.82
2020-02-22,0.78
2020-02-23,1.08
2020-02-24,1.8599999999999999
2020-02-25,2.4899999999999998
2020-02-26,2.16
2020-02-27,1.8299999999999998
2020-02-28,2.28
2020-02-29,1.38
2020-03-01,0.71
2020-03-02,0.71
2020-03-03,0.71
2020-03-04,0.71
2020-03-05,0.71
2020-03-06,1.42
2020-03-07,0.71
2020-03-08,0.71
2020-03-09,0.0
2020-03-10,0.71
2020-03-11,0.71
2020-03-12,10.649999999999999
2020-03-13,7.1
2020-03-14,4.97
2020-03-15,5.68
2020-03-16,14.2
2020-03-17,14.91
2020-03-18,12.78
2020-03-19,14.91
2020-03-20,13.489999999999998
2020-03-21,9.94
2020-03-22,7.81
2020-03-23,14.91
2020-03-24,14.2
2020-03-25,23.43
2020-03-26,34.08
2020-03-27,36.92
2020-03-28,34.79
2020-03-29,31.24
2020-03-30,71.0
2020-03-31,71.0
2020-04-01,75.0
2020-04-02,79.0
2020-04-03,100.0
2020-04-04,51.0
2020-04-05,34.0
2020-04-06,41.0
2020-04-07,31.0
2020-04-08,27.0
2020-04-09,26.0
2020-04-10,18.0
2020-04-11,11.0
2020-04-12,7.0
2020-04-13,14.0
2020-04-14,15.0
2020-04-15,16.0
2020-04-16,21.0
2020-04-17,16.0
2020-04-18,11.0
2020-04-19,7.0
2020-04-20,14.0
2020-04-21,16.0
2020-04-22,16.0
2020-04-23,12.0
2020-04-24,13.0
2020-04-25,8.0
2020-04-26,6.0
2020-04-27,16.0
2020-04-28,12.0
2020-04-29,11.0
2020-04-30,9.0
