date,Apple
2011-01-01,31.020000000000003
2011-01-02,33.0
2011-01-03,29.700000000000003
2011-01-04,27.720000000000002
2011-01-05,26.73
2011-01-06,28.05
2011-01-07,27.39
2011-01-08,30.69
2011-01-09,30.03
2011-01-10,26.73
2011-01-11,28.71
2011-01-12,26.07
2011-01-13,25.080000000000002
2011-01-14,24.75
2011-01-15,28.380000000000003
2011-01-16,28.71
2011-01-17,28.380000000000003
2011-01-18,30.03
2011-01-19,26.07
2011-01-20,25.740000000000002
2011-01-21,26.400000000000002
2011-01-22,28.71
2011-01-23,29.040000000000003
2011-01-24,24.09
2011-01-25,23.76
2011-01-26,23.43
2011-01-27,24.09
2011-01-28,24.42
2011-01-29,27.720000000000002
2011-01-30,28.380000000000003
2011-01-31,22.77
2011-02-01,23.099999999999998
2011-02-02,23.7
2011-02-03,24.3
2011-02-04,24.599999999999998
2011-02-05,27.599999999999998
2011-02-06,27.3
2011-02-07,25.2
2011-02-08,25.5
2011-02-09,26.4
2011-02-10,25.5
2011-02-11,26.099999999999998
2011-02-12,28.2
2011-02-13,28.799999999999997
2011-02-14,25.2
2011-02-15,24.599999999999998
2011-02-16,24.599999999999998
2011-02-17,24.599999999999998
2011-02-18,25.2
2011-02-19,27.599999999999998
2011-02-20,27.0
2011-02-21,25.5
2011-02-22,25.2
2011-02-23,25.5
2011-02-24,29.7
2011-02-25,28.2
2011-02-26,30.0
2011-02-27,28.5
2011-02-28,24.9
2011-03-01,16.919999999999998
2011-03-02,36.0
2011-03-03,28.08
2011-03-04,21.24
2011-03-05,22.68
2011-03-06,21.599999999999998
2011-03-07,18.72
2011-03-08,18.36
2011-03-09,18.36
2011-03-10,19.8
2011-03-11,26.64
2011-03-12,29.88
2011-03-13,24.84
2011-03-14,22.68
2011-03-15,20.52
2011-03-16,19.8
2011-03-17,18.72
2011-03-18,19.8
2011-03-19,21.96
2011-03-20,21.599999999999998
2011-03-21,19.439999999999998
2011-03-22,19.439999999999998
2011-03-23,19.439999999999998
2011-03-24,18.72
2011-03-25,18.72
2011-03-26,21.599999999999998
2011-03-27,20.52
2011-03-28,18.72
2011-03-29,18.0
2011-03-30,17.28
2011-03-31,17.64
2011-04-01,28.16
2011-04-02,31.68
2011-04-03,32.0
2011-04-04,27.2
2011-04-05,27.2
2011-04-06,26.88
2011-04-07,26.88
2011-04-08,26.88
2011-04-09,30.400000000000002
2011-04-10,29.12
2011-04-11,26.240000000000002
2011-04-12,27.52
2011-04-13,27.52
2011-04-14,26.560000000000002
2011-04-15,27.84
2011-04-16,30.72
2011-04-17,31.04
2011-04-18,27.84
2011-04-19,28.48
2011-04-20,29.12
2011-04-21,29.12
2011-04-22,29.44
2011-04-23,32.0
2011-04-24,31.36
2011-04-25,28.16
2011-04-26,26.560000000000002
2011-04-27,27.52
2011-04-28,29.76
2011-04-29,26.88
2011-04-30,30.400000000000002
2011-05-01,30.080000000000002
2011-05-02,26.240000000000002
2011-05-03,29.12
2011-05-04,28.16
2011-05-05,26.560000000000002
2011-05-06,27.52
2011-05-07,32.0
2011-05-08,31.68
2011-05-09,30.080000000000002
2011-05-10,29.12
2011-05-11,26.88
2011-05-12,26.88
2011-05-13,27.84
2011-05-14,31.04
2011-05-15,31.04
2011-05-16,28.16
2011-05-17,28.48
2011-05-18,29.12
2011-05-19,28.48
2011-05-20,28.16
2011-05-21,31.36
2011-05-22,32.0
2011-05-23,29.12
2011-05-24,27.2
2011-05-25,26.240000000000002
2011-05-26,26.560000000000002
2011-05-27,26.88
2011-05-28,29.44
2011-05-29,30.400000000000002
2011-05-30,30.080000000000002
2011-05-31,28.8
2011-06-01,20.46
2011-06-02,20.46
2011-06-03,20.46
2011-06-04,21.45
2011-06-05,22.11
2011-06-06,33.0
2011-06-07,28.71
2011-06-08,23.76
2011-06-09,23.43
2011-06-10,23.1
2011-06-11,24.42
2011-06-12,24.75
2011-06-13,21.12
2011-06-14,21.45
2011-06-15,22.11
2011-06-16,21.45
2011-06-17,21.12
2011-06-18,22.44
2011-06-19,23.76
2011-06-20,20.790000000000003
2011-06-21,21.78
2011-06-22,21.12
2011-06-23,20.46
2011-06-24,20.790000000000003
2011-06-25,22.44
2011-06-26,22.44
2011-06-27,19.8
2011-06-28,19.8
2011-06-29,19.14
2011-06-30,19.14
2011-07-01,23.43
2011-07-02,25.41
2011-07-03,26.73
2011-07-04,27.060000000000002
2011-07-05,21.78
2011-07-06,23.1
2011-07-07,23.76
2011-07-08,23.43
2011-07-09,24.42
2011-07-10,24.75
2011-07-11,23.43
2011-07-12,23.1
2011-07-13,24.75
2011-07-14,24.09
2011-07-15,23.76
2011-07-16,24.09
2011-07-17,25.41
2011-07-18,24.42
2011-07-19,25.41
2011-07-20,33.0
2011-07-21,31.35
2011-07-22,29.37
2011-07-23,29.700000000000003
2011-07-24,28.380000000000003
2011-07-25,26.73
2011-07-26,25.41
2011-07-27,25.41
2011-07-28,24.42
2011-07-29,25.41
2011-07-30,27.39
2011-07-31,26.400000000000002
2011-08-01,22.78
2011-08-02,23.12
2011-08-03,22.44
2011-08-04,22.1
2011-08-05,22.1
2011-08-06,24.82
2011-08-07,24.82
2011-08-08,22.78
2011-08-09,22.78
2011-08-10,22.44
2011-08-11,22.44
2011-08-12,21.76
2011-08-13,23.8
2011-08-14,24.82
2011-08-15,22.78
2011-08-16,22.44
2011-08-17,23.12
2011-08-18,22.78
2011-08-19,22.78
2011-08-20,25.500000000000004
2011-08-21,25.16
2011-08-22,22.78
2011-08-23,21.42
2011-08-24,25.16
2011-08-25,34.0
2011-08-26,24.48
2011-08-27,24.82
2011-08-28,24.48
2011-08-29,22.44
2011-08-30,23.12
2011-08-31,23.12
2011-09-01,28.5
2011-09-02,27.36
2011-09-03,30.02
2011-09-04,32.3
2011-09-05,33.44
2011-09-06,28.5
2011-09-07,29.26
2011-09-08,26.98
2011-09-09,28.12
2011-09-10,31.16
2011-09-11,31.16
2011-09-12,27.36
2011-09-13,28.12
2011-09-14,29.64
2011-09-15,32.3
2011-09-16,33.06
2011-09-17,36.86
2011-09-18,36.1
2011-09-19,30.78
2011-09-20,30.4
2011-09-21,31.16
2011-09-22,30.4
2011-09-23,31.92
2011-09-24,37.24
2011-09-25,38.0
2011-09-26,32.3
2011-09-27,31.16
2011-09-28,30.4
2011-09-29,31.92
2011-09-30,33.06
2011-10-01,20.4
2011-10-02,21.0
2011-10-03,18.0
2011-10-04,60.0
2011-10-05,31.799999999999997
2011-10-06,57.0
2011-10-07,34.199999999999996
2011-10-08,30.599999999999998
2011-10-09,28.2
2011-10-10,22.8
2011-10-11,20.4
2011-10-12,25.8
2011-10-13,26.4
2011-10-14,28.2
2011-10-15,30.599999999999998
2011-10-16,27.599999999999998
2011-10-17,22.8
2011-10-18,21.599999999999998
2011-10-19,20.4
2011-10-20,19.8
2011-10-21,21.599999999999998
2011-10-22,25.2
2011-10-23,24.0
2011-10-24,19.8
2011-10-25,18.599999999999998
2011-10-26,18.599999999999998
2011-10-27,18.0
2011-10-28,18.0
2011-10-29,21.0
2011-10-30,19.8
2011-10-31,16.8
2011-11-01,18.45
2011-11-02,18.900000000000002
2011-11-03,18.900000000000002
2011-11-04,20.25
2011-11-05,22.95
2011-11-06,22.05
2011-11-07,19.35
2011-11-08,18.0
2011-11-09,18.0
2011-11-10,18.900000000000002
2011-11-11,21.6
2011-11-12,23.85
2011-11-13,22.95
2011-11-14,20.7
2011-11-15,19.35
2011-11-16,20.25
2011-11-17,20.25
2011-11-18,20.25
2011-11-19,23.85
2011-11-20,25.2
2011-11-21,22.5
2011-11-22,24.3
2011-11-23,30.6
2011-11-24,40.050000000000004
2011-11-25,45.0
2011-11-26,29.7
2011-11-27,26.1
2011-11-28,23.85
2011-11-29,19.8
2011-11-30,20.25
2011-12-01,26.66
2011-12-02,25.8
2011-12-03,28.81
2011-12-04,27.52
2011-12-05,24.94
2011-12-06,24.509999999999998
2011-12-07,24.08
2011-12-08,23.65
2011-12-09,24.509999999999998
2011-12-10,28.38
2011-12-11,26.66
2011-12-12,25.8
2011-12-13,25.8
2011-12-14,24.94
2011-12-15,24.509999999999998
2011-12-16,25.37
2011-12-17,29.24
2011-12-18,29.24
2011-12-19,27.52
2011-12-20,27.52
2011-12-21,27.95
2011-12-22,28.38
2011-12-23,30.96
2011-12-24,34.4
2011-12-25,43.0
2011-12-26,41.71
2011-12-27,33.97
2011-12-28,29.669999999999998
2011-12-29,28.38
2011-12-30,27.52
2011-12-31,28.38
2012-01-01,34.199999999999996
2012-01-02,36.0
2012-01-03,31.32
2012-01-04,29.52
2012-01-05,29.52
2012-01-06,28.799999999999997
2012-01-07,32.76
2012-01-08,32.4
2012-01-09,28.799999999999997
2012-01-10,28.439999999999998
2012-01-11,28.08
2012-01-12,27.36
2012-01-13,28.439999999999998
2012-01-14,32.4
2012-01-15,31.32
2012-01-16,29.52
2012-01-17,28.08
2012-01-18,26.64
2012-01-19,29.16
2012-01-20,28.439999999999998
2012-01-21,29.88
2012-01-22,29.52
2012-01-23,27.0
2012-01-24,28.439999999999998
2012-01-25,29.16
2012-01-26,26.64
2012-01-27,27.0
2012-01-28,30.24
2012-01-29,30.24
2012-01-30,27.0
2012-01-31,26.279999999999998
2012-02-01,28.380000000000003
2012-02-02,28.380000000000003
2012-02-03,28.71
2012-02-04,32.01
2012-02-05,31.020000000000003
2012-02-06,27.060000000000002
2012-02-07,29.040000000000003
2012-02-08,28.71
2012-02-09,28.380000000000003
2012-02-10,29.37
2012-02-11,32.01
2012-02-12,30.69
2012-02-13,28.05
2012-02-14,29.37
2012-02-15,28.71
2012-02-16,30.03
2012-02-17,30.360000000000003
2012-02-18,32.34
2012-02-19,33.0
2012-02-20,30.03
2012-02-21,29.37
2012-02-22,29.37
2012-02-23,28.71
2012-02-24,28.71
2012-02-25,32.01
2012-02-26,33.0
2012-02-27,27.39
2012-02-28,28.05
2012-02-29,31.020000000000003
2012-03-01,14.4
2012-03-02,14.0
2012-03-03,16.0
2012-03-04,16.0
2012-03-05,14.8
2012-03-06,14.8
2012-03-07,40.0
2012-03-08,26.400000000000002
2012-03-09,18.0
2012-03-10,18.400000000000002
2012-03-11,18.0
2012-03-12,15.600000000000001
2012-03-13,15.200000000000001
2012-03-14,15.200000000000001
2012-03-15,16.0
2012-03-16,19.6
2012-03-17,19.6
2012-03-18,17.6
2012-03-19,18.0
2012-03-20,16.0
2012-03-21,15.200000000000001
2012-03-22,14.0
2012-03-23,14.8
2012-03-24,16.0
2012-03-25,15.600000000000001
2012-03-26,14.4
2012-03-27,14.4
2012-03-28,13.600000000000001
2012-03-29,13.600000000000001
2012-03-30,13.600000000000001
2012-03-31,14.0
2012-04-01,30.72
2012-04-02,27.52
2012-04-03,27.84
2012-04-04,28.16
2012-04-05,27.2
2012-04-06,30.080000000000002
2012-04-07,32.0
2012-04-08,30.400000000000002
2012-04-09,27.84
2012-04-10,27.2
2012-04-11,28.8
2012-04-12,27.2
2012-04-13,26.88
2012-04-14,29.12
2012-04-15,29.12
2012-04-16,26.240000000000002
2012-04-17,27.52
2012-04-18,27.52
2012-04-19,27.52
2012-04-20,27.84
2012-04-21,29.76
2012-04-22,30.080000000000002
2012-04-23,27.84
2012-04-24,31.04
2012-04-25,29.44
2012-04-26,26.560000000000002
2012-04-27,27.52
2012-04-28,28.48
2012-04-29,29.44
2012-04-30,28.16
2012-05-01,27.9
2012-05-02,27.28
2012-05-03,26.97
2012-05-04,27.59
2012-05-05,29.14
2012-05-06,29.45
2012-05-07,28.21
2012-05-08,28.52
2012-05-09,26.66
2012-05-10,27.28
2012-05-11,29.14
2012-05-12,30.38
2012-05-13,31.0
2012-05-14,28.83
2012-05-15,27.59
2012-05-16,27.9
2012-05-17,27.9
2012-05-18,27.59
2012-05-19,29.14
2012-05-20,28.83
2012-05-21,27.59
2012-05-22,27.59
2012-05-23,28.21
2012-05-24,27.9
2012-05-25,27.59
2012-05-26,29.45
2012-05-27,29.759999999999998
2012-05-28,30.38
2012-05-29,27.59
2012-05-30,28.21
2012-05-31,27.9
2012-06-01,16.919999999999998
2012-06-02,19.08
2012-06-03,19.08
2012-06-04,17.64
2012-06-05,18.0
2012-06-06,17.64
2012-06-07,17.64
2012-06-08,18.36
2012-06-09,19.8
2012-06-10,19.8
2012-06-11,36.0
2012-06-12,30.24
2012-06-13,24.119999999999997
2012-06-14,21.24
2012-06-15,20.88
2012-06-16,21.96
2012-06-17,22.32
2012-06-18,20.16
2012-06-19,21.24
2012-06-20,20.52
2012-06-21,20.16
2012-06-22,19.08
2012-06-23,21.599999999999998
2012-06-24,20.88
2012-06-25,18.36
2012-06-26,18.72
2012-06-27,18.72
2012-06-28,18.0
2012-06-29,18.0
2012-06-30,19.08
2012-07-01,32.67
2012-07-02,29.040000000000003
2012-07-03,28.71
2012-07-04,31.020000000000003
2012-07-05,29.040000000000003
2012-07-06,28.71
2012-07-07,31.020000000000003
2012-07-08,31.020000000000003
2012-07-09,29.37
2012-07-10,28.380000000000003
2012-07-11,28.71
2012-07-12,28.05
2012-07-13,28.71
2012-07-14,30.69
2012-07-15,31.68
2012-07-16,29.37
2012-07-17,28.71
2012-07-18,28.380000000000003
2012-07-19,28.71
2012-07-20,27.39
2012-07-21,31.020000000000003
2012-07-22,30.03
2012-07-23,28.380000000000003
2012-07-24,32.01
2012-07-25,33.0
2012-07-26,33.0
2012-07-27,30.69
2012-07-28,32.01
2012-07-29,31.35
2012-07-30,31.35
2012-07-31,31.68
2012-08-01,25.56
2012-08-02,26.279999999999998
2012-08-03,25.2
2012-08-04,27.0
2012-08-05,27.36
2012-08-06,24.84
2012-08-07,26.279999999999998
2012-08-08,25.56
2012-08-09,25.2
2012-08-10,25.56
2012-08-11,27.72
2012-08-12,28.08
2012-08-13,25.56
2012-08-14,25.56
2012-08-15,25.919999999999998
2012-08-16,25.919999999999998
2012-08-17,27.72
2012-08-18,29.16
2012-08-19,28.439999999999998
2012-08-20,27.72
2012-08-21,29.16
2012-08-22,26.64
2012-08-23,26.64
2012-08-24,28.439999999999998
2012-08-25,36.0
2012-08-26,33.12
2012-08-27,29.16
2012-08-28,30.959999999999997
2012-08-29,31.32
2012-08-30,29.52
2012-08-31,28.439999999999998
2012-09-01,14.75
2012-09-02,15.34
2012-09-03,14.75
2012-09-04,14.16
2012-09-05,14.16
2012-09-06,13.569999999999999
2012-09-07,12.979999999999999
2012-09-08,14.75
2012-09-09,15.34
2012-09-10,14.75
2012-09-11,15.93
2012-09-12,59.0
2012-09-13,30.68
2012-09-14,27.729999999999997
2012-09-15,22.419999999999998
2012-09-16,20.06
2012-09-17,17.7
2012-09-18,16.52
2012-09-19,18.88
2012-09-20,21.83
2012-09-21,25.959999999999997
2012-09-22,27.139999999999997
2012-09-23,25.369999999999997
2012-09-24,20.65
2012-09-25,19.47
2012-09-26,18.29
2012-09-27,17.7
2012-09-28,18.29
2012-09-29,21.83
2012-09-30,21.24
2012-10-01,30.08
2012-10-02,29.139999999999997
2012-10-03,27.729999999999997
2012-10-04,26.32
2012-10-05,30.08
2012-10-06,38.07
2012-10-07,35.25
2012-10-08,29.61
2012-10-09,25.38
2012-10-10,26.32
2012-10-11,26.32
2012-10-12,27.259999999999998
2012-10-13,32.9
2012-10-14,31.959999999999997
2012-10-15,24.91
2012-10-16,25.849999999999998
2012-10-17,24.439999999999998
2012-10-18,24.91
2012-10-19,24.91
2012-10-20,31.02
2012-10-21,30.549999999999997
2012-10-22,25.849999999999998
2012-10-23,47.0
2012-10-24,36.19
2012-10-25,28.669999999999998
2012-10-26,29.61
2012-10-27,30.08
2012-10-28,27.729999999999997
2012-10-29,23.5
2012-10-30,23.029999999999998
2012-10-31,23.5
2012-11-01,20.25
2012-11-02,22.5
2012-11-03,24.75
2012-11-04,24.75
2012-11-05,20.7
2012-11-06,18.900000000000002
2012-11-07,17.1
2012-11-08,21.150000000000002
2012-11-09,21.150000000000002
2012-11-10,22.95
2012-11-11,23.85
2012-11-12,22.05
2012-11-13,20.25
2012-11-14,20.25
2012-11-15,21.150000000000002
2012-11-16,21.150000000000002
2012-11-17,24.75
2012-11-18,26.1
2012-11-19,24.75
2012-11-20,26.55
2012-11-21,34.65
2012-11-22,42.300000000000004
2012-11-23,45.0
2012-11-24,30.6
2012-11-25,25.650000000000002
2012-11-26,25.650000000000002
2012-11-27,22.5
2012-11-28,19.8
2012-11-29,19.8
2012-11-30,21.150000000000002
2012-12-01,26.88
2012-12-02,26.459999999999997
2012-12-03,23.52
2012-12-04,23.52
2012-12-05,23.939999999999998
2012-12-06,25.2
2012-12-07,25.2
2012-12-08,27.3
2012-12-09,26.04
2012-12-10,23.939999999999998
2012-12-11,23.939999999999998
2012-12-12,23.52
2012-12-13,24.36
2012-12-14,23.52
2012-12-15,27.3
2012-12-16,27.72
2012-12-17,24.779999999999998
2012-12-18,26.04
2012-12-19,25.2
2012-12-20,25.2
2012-12-21,25.619999999999997
2012-12-22,30.24
2012-12-23,31.08
2012-12-24,31.919999999999998
2012-12-25,42.0
2012-12-26,36.54
2012-12-27,29.82
2012-12-28,28.14
2012-12-29,29.4
2012-12-30,27.72
2012-12-31,26.04
2013-01-01,35.0
2013-01-02,34.65
2013-01-03,32.199999999999996
2013-01-04,30.799999999999997
2013-01-05,33.599999999999994
2013-01-06,33.25
2013-01-07,29.4
2013-01-08,28.7
2013-01-09,26.95
2013-01-10,27.299999999999997
2013-01-11,27.65
2013-01-12,31.849999999999998
2013-01-13,31.15
2013-01-14,29.049999999999997
2013-01-15,28.0
2013-01-16,27.299999999999997
2013-01-17,26.25
2013-01-18,27.299999999999997
2013-01-19,30.45
2013-01-20,30.45
2013-01-21,28.349999999999998
2013-01-22,26.25
2013-01-23,29.4
2013-01-24,31.499999999999996
2013-01-25,28.7
2013-01-26,31.15
2013-01-27,30.45
2013-01-28,28.0
2013-01-29,29.4
2013-01-30,27.299999999999997
2013-01-31,26.599999999999998
2013-02-01,28.48
2013-02-02,32.0
2013-02-03,30.400000000000002
2013-02-04,25.92
2013-02-05,27.2
2013-02-06,26.88
2013-02-07,26.560000000000002
2013-02-08,26.88
2013-02-09,30.080000000000002
2013-02-10,30.400000000000002
2013-02-11,26.88
2013-02-12,27.2
2013-02-13,26.88
2013-02-14,25.92
2013-02-15,26.240000000000002
2013-02-16,30.400000000000002
2013-02-17,30.72
2013-02-18,27.52
2013-02-19,26.560000000000002
2013-02-20,27.2
2013-02-21,25.92
2013-02-22,26.240000000000002
2013-02-23,30.080000000000002
2013-02-24,29.76
2013-02-25,24.64
2013-02-26,24.96
2013-02-27,26.240000000000002
2013-02-28,25.6
2013-03-01,26.97
2013-03-02,30.69
2013-03-03,31.0
2013-03-04,28.21
2013-03-05,26.66
2013-03-06,26.35
2013-03-07,26.04
2013-03-08,26.35
2013-03-09,29.14
2013-03-10,30.07
2013-03-11,26.97
2013-03-12,26.66
2013-03-13,25.419999999999998
2013-03-14,26.97
2013-03-15,26.66
2013-03-16,28.83
2013-03-17,29.759999999999998
2013-03-18,26.04
2013-03-19,26.04
2013-03-20,26.97
2013-03-21,26.35
2013-03-22,27.9
2013-03-23,29.45
2013-03-24,31.0
2013-03-25,25.73
2013-03-26,26.35
2013-03-27,26.35
2013-03-28,25.73
2013-03-29,27.28
2013-03-30,29.759999999999998
2013-03-31,29.14
2013-04-01,27.9
2013-04-02,27.3
2013-04-03,27.3
2013-04-04,26.7
2013-04-05,27.3
2013-04-06,29.4
2013-04-07,29.099999999999998
2013-04-08,26.7
2013-04-09,25.8
2013-04-10,25.2
2013-04-11,25.8
2013-04-12,27.0
2013-04-13,28.2
2013-04-14,29.099999999999998
2013-04-15,24.3
2013-04-16,24.9
2013-04-17,27.0
2013-04-18,26.099999999999998
2013-04-19,24.3
2013-04-20,27.3
2013-04-21,29.099999999999998
2013-04-22,27.0
2013-04-23,30.0
2013-04-24,28.2
2013-04-25,26.4
2013-04-26,25.8
2013-04-27,27.3
2013-04-28,28.799999999999997
2013-04-29,26.099999999999998
2013-04-30,26.099999999999998
2013-05-01,25.81
2013-05-02,24.939999999999998
2013-05-03,25.81
2013-05-04,28.709999999999997
2013-05-05,28.999999999999996
2013-05-06,26.389999999999997
2013-05-07,25.229999999999997
2013-05-08,24.36
2013-05-09,24.939999999999998
2013-05-10,24.939999999999998
2013-05-11,28.709999999999997
2013-05-12,28.709999999999997
2013-05-13,26.389999999999997
2013-05-14,25.229999999999997
2013-05-15,25.81
2013-05-16,25.52
2013-05-17,24.65
2013-05-18,27.259999999999998
2013-05-19,27.259999999999998
2013-05-20,25.52
2013-05-21,25.81
2013-05-22,26.389999999999997
2013-05-23,25.52
2013-05-24,25.52
2013-05-25,27.549999999999997
2013-05-26,28.709999999999997
2013-05-27,28.419999999999998
2013-05-28,26.099999999999998
2013-05-29,25.229999999999997
2013-05-30,25.52
2013-05-31,24.65
2013-06-01,15.98
2013-06-02,17.0
2013-06-03,15.3
2013-06-04,15.64
2013-06-05,15.98
2013-06-06,15.98
2013-06-07,17.0
2013-06-08,17.68
2013-06-09,18.360000000000003
2013-06-10,34.0
2013-06-11,28.560000000000002
2013-06-12,20.740000000000002
2013-06-13,19.040000000000003
2013-06-14,18.360000000000003
2013-06-15,18.700000000000003
2013-06-16,19.040000000000003
2013-06-17,17.34
2013-06-18,17.0
2013-06-19,16.66
2013-06-20,17.0
2013-06-21,16.32
2013-06-22,18.02
2013-06-23,18.700000000000003
2013-06-24,17.0
2013-06-25,16.32
2013-06-26,15.98
2013-06-27,15.98
2013-06-28,16.32
2013-06-29,17.34
2013-06-30,17.68
2013-07-01,28.8
2013-07-02,29.44
2013-07-03,28.8
2013-07-04,31.36
2013-07-05,27.52
2013-07-06,29.12
2013-07-07,30.080000000000002
2013-07-08,29.12
2013-07-09,29.76
2013-07-10,29.12
2013-07-11,28.48
2013-07-12,27.84
2013-07-13,30.400000000000002
2013-07-14,28.48
2013-07-15,27.84
2013-07-16,27.2
2013-07-17,27.52
2013-07-18,26.88
2013-07-19,27.52
2013-07-20,29.76
2013-07-21,30.400000000000002
2013-07-22,28.8
2013-07-23,30.72
2013-07-24,29.76
2013-07-25,29.12
2013-07-26,29.12
2013-07-27,31.04
2013-07-28,32.0
2013-07-29,29.44
2013-07-30,29.76
2013-07-31,28.8
2013-08-01,27.39
2013-08-02,27.39
2013-08-03,30.69
2013-08-04,30.69
2013-08-05,28.71
2013-08-06,29.040000000000003
2013-08-07,28.71
2013-08-08,28.05
2013-08-09,27.720000000000002
2013-08-10,30.03
2013-08-11,31.35
2013-08-12,29.040000000000003
2013-08-13,29.37
2013-08-14,30.03
2013-08-15,28.71
2013-08-16,28.05
2013-08-17,30.360000000000003
2013-08-18,30.69
2013-08-19,28.380000000000003
2013-08-20,28.380000000000003
2013-08-21,28.71
2013-08-22,28.05
2013-08-23,29.040000000000003
2013-08-24,30.360000000000003
2013-08-25,31.020000000000003
2013-08-26,27.720000000000002
2013-08-27,29.040000000000003
2013-08-28,28.71
2013-08-29,28.71
2013-08-30,28.380000000000003
2013-08-31,33.0
2013-09-01,14.040000000000001
2013-09-02,14.580000000000002
2013-09-03,13.5
2013-09-04,13.5
2013-09-05,12.96
2013-09-06,12.96
2013-09-07,15.120000000000001
2013-09-08,15.66
2013-09-09,15.66
2013-09-10,54.0
2013-09-11,27.0
2013-09-12,17.82
2013-09-13,17.82
2013-09-14,19.44
2013-09-15,18.36
2013-09-16,15.66
2013-09-17,15.66
2013-09-18,24.3
2013-09-19,22.68
2013-09-20,26.46
2013-09-21,25.92
2013-09-22,23.220000000000002
2013-09-23,18.900000000000002
2013-09-24,17.82
2013-09-25,17.28
2013-09-26,16.740000000000002
2013-09-27,17.28
2013-09-28,21.6
2013-09-29,21.6
2013-09-30,16.740000000000002
2013-10-01,24.75
2013-10-02,24.75
2013-10-03,24.3
2013-10-04,26.1
2013-10-05,34.2
2013-10-06,34.2
2013-10-07,25.650000000000002
2013-10-08,25.2
2013-10-09,24.3
2013-10-10,23.400000000000002
2013-10-11,24.75
2013-10-12,31.05
2013-10-13,31.95
2013-10-14,26.1
2013-10-15,23.85
2013-10-16,22.95
2013-10-17,22.05
2013-10-18,23.85
2013-10-19,28.35
2013-10-20,28.8
2013-10-21,23.85
2013-10-22,45.0
2013-10-23,34.2
2013-10-24,28.35
2013-10-25,26.1
2013-10-26,29.7
2013-10-27,28.8
2013-10-28,24.75
2013-10-29,23.400000000000002
2013-10-30,22.5
2013-10-31,21.150000000000002
2013-11-01,24.08
2013-11-02,27.09
2013-11-03,26.23
2013-11-04,21.93
2013-11-05,21.07
2013-11-06,21.07
2013-11-07,20.21
2013-11-08,20.21
2013-11-09,24.94
2013-11-10,24.94
2013-11-11,21.5
2013-11-12,20.64
2013-11-13,20.21
2013-11-14,20.21
2013-11-15,21.07
2013-11-16,23.65
2013-11-17,24.08
2013-11-18,20.21
2013-11-19,21.5
2013-11-20,23.65
2013-11-21,22.79
2013-11-22,21.5
2013-11-23,25.8
2013-11-24,27.09
2013-11-25,23.65
2013-11-26,27.09
2013-11-27,35.69
2013-11-28,43.0
2013-11-29,42.14
2013-11-30,29.669999999999998
2013-12-01,24.419999999999998
2013-12-02,26.27
2013-12-03,22.57
2013-12-04,21.83
2013-12-05,19.98
2013-12-06,20.35
2013-12-07,23.31
2013-12-08,23.68
2013-12-09,19.98
2013-12-10,20.35
2013-12-11,20.35
2013-12-12,19.98
2013-12-13,21.09
2013-12-14,24.05
2013-12-15,24.05
2013-12-16,21.46
2013-12-17,21.46
2013-12-18,21.46
2013-12-19,22.2
2013-12-20,22.2
2013-12-21,25.9
2013-12-22,26.64
2013-12-23,25.9
2013-12-24,29.23
2013-12-25,37.0
2013-12-26,31.08
2013-12-27,27.009999999999998
2013-12-28,26.64
2013-12-29,25.53
2013-12-30,23.31
2013-12-31,23.68
2014-01-01,32.0
2014-01-02,30.72
2014-01-03,29.12
2014-01-04,31.04
2014-01-05,31.36
2014-01-06,28.16
2014-01-07,26.88
2014-01-08,26.88
2014-01-09,26.88
2014-01-10,26.560000000000002
2014-01-11,30.72
2014-01-12,30.080000000000002
2014-01-13,26.88
2014-01-14,26.240000000000002
2014-01-15,27.2
2014-01-16,25.6
2014-01-17,24.64
2014-01-18,28.16
2014-01-19,30.080000000000002
2014-01-20,27.84
2014-01-21,25.28
2014-01-22,26.240000000000002
2014-01-23,25.6
2014-01-24,27.2
2014-01-25,31.36
2014-01-26,30.400000000000002
2014-01-27,26.240000000000002
2014-01-28,27.52
2014-01-29,27.2
2014-01-30,24.96
2014-01-31,25.92
2014-02-01,25.229999999999997
2014-02-02,24.65
2014-02-03,21.459999999999997
2014-02-04,22.91
2014-02-05,22.04
2014-02-06,21.169999999999998
2014-02-07,22.619999999999997
2014-02-08,24.65
2014-02-09,24.939999999999998
2014-02-10,21.75
2014-02-11,21.169999999999998
2014-02-12,21.75
2014-02-13,22.04
2014-02-14,21.459999999999997
2014-02-15,24.36
2014-02-16,24.939999999999998
2014-02-17,22.91
2014-02-18,22.04
2014-02-19,21.75
2014-02-20,20.88
2014-02-21,21.459999999999997
2014-02-22,26.97
2014-02-23,28.999999999999996
2014-02-24,24.65
2014-02-25,23.779999999999998
2014-02-26,23.2
2014-02-27,22.04
2014-02-28,22.619999999999997
2014-03-01,27.839999999999996
2014-03-02,28.419999999999998
2014-03-03,24.65
2014-03-04,24.069999999999997
2014-03-05,24.069999999999997
2014-03-06,24.069999999999997
2014-03-07,22.91
2014-03-08,26.389999999999997
2014-03-09,26.099999999999998
2014-03-10,23.49
2014-03-11,24.65
2014-03-12,23.779999999999998
2014-03-13,24.65
2014-03-14,24.65
2014-03-15,27.839999999999996
2014-03-16,28.999999999999996
2014-03-17,24.939999999999998
2014-03-18,23.49
2014-03-19,24.65
