date,Facebook
2011-01-01,87.0
2011-01-02,77.42999999999999
2011-01-03,66.12
2011-01-04,65.25
2011-01-05,62.64
2011-01-06,63.51
2011-01-07,65.25
2011-01-08,77.42999999999999
2011-01-09,80.04
2011-01-10,65.25
2011-01-11,65.25
2011-01-12,66.12
2011-01-13,66.99
2011-01-14,66.12
2011-01-15,76.56
2011-01-16,75.69
2011-01-17,66.99
2011-01-18,62.64
2011-01-19,63.51
2011-01-20,64.38
2011-01-21,66.12
2011-01-22,76.56
2011-01-23,74.82
2011-01-24,62.64
2011-01-25,63.51
2011-01-26,65.25
2011-01-27,65.25
2011-01-28,66.12
2011-01-29,77.42999999999999
2011-01-30,76.56
2011-01-31,62.64
2011-02-01,71.39999999999999
2011-02-02,73.1
2011-02-03,71.39999999999999
2011-02-04,73.1
2011-02-05,85.0
2011-02-06,85.0
2011-02-07,69.7
2011-02-08,68.85
2011-02-09,69.7
2011-02-10,68.85
2011-02-11,71.39999999999999
2011-02-12,83.3
2011-02-13,83.3
2011-02-14,67.14999999999999
2011-02-15,69.7
2011-02-16,69.7
2011-02-17,69.7
2011-02-18,70.55
2011-02-19,79.89999999999999
2011-02-20,79.89999999999999
2011-02-21,70.55
2011-02-22,67.14999999999999
2011-02-23,68.0
2011-02-24,68.85
2011-02-25,71.39999999999999
2011-02-26,80.75
2011-02-27,79.05
2011-02-28,65.45
2011-03-01,66.4
2011-03-02,66.4
2011-03-03,68.0
2011-03-04,69.60000000000001
2011-03-05,80.0
2011-03-06,78.4
2011-03-07,66.4
2011-03-08,66.4
2011-03-09,67.2
2011-03-10,67.2
2011-03-11,67.2
2011-03-12,70.4
2011-03-13,64.8
2011-03-14,60.800000000000004
2011-03-15,66.4
2011-03-16,68.8
2011-03-17,68.8
2011-03-18,70.4
2011-03-19,78.4
2011-03-20,76.80000000000001
2011-03-21,65.60000000000001
2011-03-22,69.60000000000001
2011-03-23,66.4
2011-03-24,67.2
2011-03-25,68.8
2011-03-26,77.60000000000001
2011-03-27,76.80000000000001
2011-03-28,66.4
2011-03-29,68.0
2011-03-30,68.8
2011-03-31,72.0
2011-04-01,73.92
2011-04-02,78.96
2011-04-03,78.11999999999999
2011-04-04,65.52
2011-04-05,66.36
2011-04-06,67.2
2011-04-07,67.2
2011-04-08,68.03999999999999
2011-04-09,78.96
2011-04-10,78.11999999999999
2011-04-11,66.36
2011-04-12,66.36
2011-04-13,68.03999999999999
2011-04-14,68.88
2011-04-15,69.72
2011-04-16,79.8
2011-04-17,77.28
2011-04-18,67.2
2011-04-19,70.56
2011-04-20,69.72
2011-04-21,70.56
2011-04-22,74.75999999999999
2011-04-23,79.8
2011-04-24,84.0
2011-04-25,70.56
2011-04-26,69.72
2011-04-27,68.03999999999999
2011-04-28,68.03999999999999
2011-04-29,68.03999999999999
2011-04-30,78.96
2011-05-01,83.16
2011-05-02,68.88
2011-05-03,71.39999999999999
2011-05-04,70.56
2011-05-05,67.2
2011-05-06,70.56
2011-05-07,80.64
2011-05-08,84.0
2011-05-09,68.03999999999999
2011-05-10,68.03999999999999
2011-05-11,69.72
2011-05-12,69.72
2011-05-13,71.39999999999999
2011-05-14,81.48
2011-05-15,83.16
2011-05-16,67.2
2011-05-17,69.72
2011-05-18,68.03999999999999
2011-05-19,67.2
2011-05-20,70.56
2011-05-21,83.16
2011-05-22,79.8
2011-05-23,67.2
2011-05-24,68.88
2011-05-25,69.72
2011-05-26,70.56
2011-05-27,73.92
2011-05-28,83.16
2011-05-29,83.16
2011-05-30,81.48
2011-05-31,68.88
2011-06-01,69.66
2011-06-02,70.52
2011-06-03,68.8
2011-06-04,80.84
2011-06-05,81.7
2011-06-06,67.08
2011-06-07,68.8
2011-06-08,70.52
2011-06-09,70.52
2011-06-10,71.38
2011-06-11,82.56
2011-06-12,81.7
2011-06-13,71.38
2011-06-14,73.1
2011-06-15,70.52
2011-06-16,73.96
2011-06-17,74.82
2011-06-18,83.42
2011-06-19,86.0
2011-06-20,71.38
2011-06-21,71.38
2011-06-22,73.1
2011-06-23,73.1
2011-06-24,73.96
2011-06-25,82.56
2011-06-26,84.28
2011-06-27,73.1
2011-06-28,74.82
2011-06-29,73.96
2011-06-30,73.1
2011-07-01,82.72
2011-07-02,88.36
2011-07-03,88.36
2011-07-04,92.11999999999999
2011-07-05,79.89999999999999
2011-07-06,80.83999999999999
2011-07-07,81.78
2011-07-08,81.78
2011-07-09,89.3
2011-07-10,91.17999999999999
2011-07-11,78.96
2011-07-12,78.02
2011-07-13,81.78
2011-07-14,82.72
2011-07-15,81.78
2011-07-16,91.17999999999999
2011-07-17,89.3
2011-07-18,78.96
2011-07-19,80.83999999999999
2011-07-20,80.83999999999999
2011-07-21,80.83999999999999
2011-07-22,83.66
2011-07-23,91.17999999999999
2011-07-24,91.17999999999999
2011-07-25,80.83999999999999
2011-07-26,82.72
2011-07-27,81.78
2011-07-28,83.66
2011-07-29,85.53999999999999
2011-07-30,93.05999999999999
2011-07-31,94.0
2011-08-01,76.26
2011-08-02,77.19
2011-08-03,77.19
2011-08-04,76.26
2011-08-05,78.12
2011-08-06,84.63000000000001
2011-08-07,86.49000000000001
2011-08-08,75.33
2011-08-09,74.4
2011-08-10,78.12
2011-08-11,93.0
2011-08-12,79.05
2011-08-13,84.63000000000001
2011-08-14,85.56
2011-08-15,74.4
2011-08-16,75.33
2011-08-17,77.19
2011-08-18,79.05
2011-08-19,78.12
2011-08-20,84.63000000000001
2011-08-21,83.7
2011-08-22,73.47
2011-08-23,72.54
2011-08-24,74.4
2011-08-25,77.19
2011-08-26,79.05
2011-08-27,89.28
2011-08-28,89.28
2011-08-29,75.33
2011-08-30,76.26
2011-08-31,77.19
2011-09-01,74.88
2011-09-02,75.84
2011-09-03,84.47999999999999
2011-09-04,85.44
2011-09-05,81.6
2011-09-06,70.08
2011-09-07,72.0
2011-09-08,74.88
2011-09-09,74.88
2011-09-10,83.52
2011-09-11,82.56
2011-09-12,70.08
2011-09-13,72.0
2011-09-14,72.0
2011-09-15,71.03999999999999
2011-09-16,74.88
2011-09-17,83.52
2011-09-18,82.56
2011-09-19,69.12
2011-09-20,70.08
2011-09-21,73.92
2011-09-22,74.88
2011-09-23,75.84
2011-09-24,89.28
2011-09-25,96.0
2011-09-26,77.75999999999999
2011-09-27,70.08
2011-09-28,72.0
2011-09-29,72.0
2011-09-30,72.0
2011-10-01,90.0
2011-10-02,90.0
2011-10-03,72.9
2011-10-04,75.60000000000001
2011-10-05,74.7
2011-10-06,73.8
2011-10-07,78.3
2011-10-08,90.0
2011-10-09,87.3
2011-10-10,74.7
2011-10-11,73.8
2011-10-12,73.8
2011-10-13,75.60000000000001
2011-10-14,81.0
2011-10-15,88.2
2011-10-16,86.4
2011-10-17,72.9
2011-10-18,73.8
2011-10-19,72.9
2011-10-20,74.7
2011-10-21,76.5
2011-10-22,85.5
2011-10-23,85.5
2011-10-24,71.10000000000001
2011-10-25,72.0
2011-10-26,76.5
2011-10-27,72.9
2011-10-28,75.60000000000001
2011-10-29,85.5
2011-10-30,84.60000000000001
2011-10-31,74.7
2011-11-01,76.56
2011-11-02,75.69
2011-11-03,74.82
2011-11-04,79.17
2011-11-05,87.0
2011-11-06,85.26
2011-11-07,72.21
2011-11-08,73.08
2011-11-09,71.34
2011-11-10,73.08
2011-11-11,79.17
2011-11-12,86.13
2011-11-13,84.39
2011-11-14,73.08
2011-11-15,73.08
2011-11-16,73.95
2011-11-17,75.69
2011-11-18,75.69
2011-11-19,87.0
2011-11-20,83.52
2011-11-21,71.34
2011-11-22,74.82
2011-11-23,78.3
2011-11-24,86.13
2011-11-25,80.04
2011-11-26,82.65
2011-11-27,81.78
2011-11-28,68.73
2011-11-29,70.47
2011-11-30,71.34
2011-12-01,63.19
2011-12-02,64.08
2011-12-03,75.65
2011-12-04,72.98
2011-12-05,58.74
2011-12-06,61.410000000000004
2011-12-07,64.97
2011-12-08,63.19
2011-12-09,65.86
2011-12-10,71.2
2011-12-11,70.31
2011-12-12,61.410000000000004
2011-12-13,64.08
2011-12-14,63.19
2011-12-15,65.86
2011-12-16,69.42
2011-12-17,77.43
2011-12-18,76.54
2011-12-19,66.75
2011-12-20,68.53
2011-12-21,69.42
2011-12-22,71.2
2011-12-23,72.09
2011-12-24,82.77
2011-12-25,89.0
2011-12-26,81.88
2011-12-27,71.2
2011-12-28,70.31
2011-12-29,71.2
2011-12-30,72.98
2011-12-31,77.43
2012-01-01,88.0
2012-01-02,76.56
2012-01-03,70.4
2012-01-04,70.4
2012-01-05,71.28
2012-01-06,72.16
2012-01-07,80.08
2012-01-08,78.32000000000001
2012-01-09,67.76
2012-01-10,68.64
2012-01-11,69.52
2012-01-12,70.4
2012-01-13,70.4
2012-01-14,80.96
2012-01-15,79.2
2012-01-16,73.92
2012-01-17,70.4
2012-01-18,69.52
2012-01-19,71.28
2012-01-20,72.16
2012-01-21,81.84
2012-01-22,78.32000000000001
2012-01-23,68.64
2012-01-24,71.28
2012-01-25,72.16
2012-01-26,75.68
2012-01-27,73.92
2012-01-28,81.84
2012-01-29,80.96
2012-01-30,68.64
2012-01-31,70.4
2012-02-01,74.82
2012-02-02,80.04
2012-02-03,75.69
2012-02-04,84.39
2012-02-05,83.52
2012-02-06,71.34
2012-02-07,72.21
2012-02-08,73.08
2012-02-09,71.34
2012-02-10,74.82
2012-02-11,82.65
2012-02-12,77.42999999999999
2012-02-13,66.12
2012-02-14,74.82
2012-02-15,79.17
2012-02-16,75.69
2012-02-17,74.82
2012-02-18,82.65
2012-02-19,82.65
2012-02-20,76.56
2012-02-21,71.34
2012-02-22,73.95
2012-02-23,73.95
2012-02-24,75.69
2012-02-25,87.0
2012-02-26,82.65
2012-02-27,69.6
2012-02-28,71.34
2012-02-29,71.34
2012-03-01,72.24
2012-03-02,73.08
2012-03-03,82.32
2012-03-04,82.32
2012-03-05,68.03999999999999
2012-03-06,73.92
2012-03-07,73.08
2012-03-08,73.08
2012-03-09,73.92
2012-03-10,84.0
2012-03-11,83.16
2012-03-12,72.24
2012-03-13,74.75999999999999
2012-03-14,73.08
2012-03-15,73.08
2012-03-16,73.92
2012-03-17,84.0
2012-03-18,82.32
2012-03-19,70.56
2012-03-20,70.56
2012-03-21,72.24
2012-03-22,73.08
2012-03-23,73.92
2012-03-24,82.32
2012-03-25,79.8
2012-03-26,70.56
2012-03-27,71.39999999999999
2012-03-28,72.24
2012-03-29,73.08
2012-03-30,72.24
2012-03-31,78.96
2012-04-01,79.67999999999999
2012-04-02,68.89
2012-04-03,68.89
2012-04-04,68.89
2012-04-05,71.38
2012-04-06,74.7
2012-04-07,78.85
2012-04-08,83.0
2012-04-09,68.89
2012-04-10,69.72
2012-04-11,71.38
2012-04-12,69.72
2012-04-13,70.55
2012-04-14,78.85
2012-04-15,78.85
2012-04-16,68.06
2012-04-17,68.06
2012-04-18,68.06
2012-04-19,69.72
2012-04-20,71.38
2012-04-21,79.67999999999999
2012-04-22,77.19
2012-04-23,68.06
2012-04-24,68.89
2012-04-25,70.55
2012-04-26,69.72
2012-04-27,68.06
2012-04-28,77.19
2012-04-29,78.02
2012-04-30,66.39999999999999
2012-05-01,68.06
2012-05-02,69.72
2012-05-03,71.38
2012-05-04,70.55
2012-05-05,80.50999999999999
2012-05-06,78.85
2012-05-07,68.06
2012-05-08,68.06
2012-05-09,68.89
2012-05-10,70.55
2012-05-11,74.7
2012-05-12,80.50999999999999
2012-05-13,83.0
2012-05-14,69.72
2012-05-15,70.55
2012-05-16,70.55
2012-05-17,71.38
2012-05-18,81.33999999999999
2012-05-19,82.17
2012-05-20,79.67999999999999
2012-05-21,70.55
2012-05-22,70.55
2012-05-23,70.55
2012-05-24,73.03999999999999
2012-05-25,74.7
2012-05-26,81.33999999999999
2012-05-27,81.33999999999999
2012-05-28,79.67999999999999
2012-05-29,69.72
2012-05-30,69.72
2012-05-31,75.53
2012-06-01,85.0
2012-06-02,83.3
2012-06-03,85.0
2012-06-04,71.39999999999999
2012-06-05,72.25
2012-06-06,72.25
2012-06-07,73.1
2012-06-08,74.8
2012-06-09,81.6
2012-06-10,80.75
2012-06-11,73.1
2012-06-12,73.95
2012-06-13,73.1
2012-06-14,73.1
2012-06-15,74.8
2012-06-16,81.6
2012-06-17,83.3
2012-06-18,71.39999999999999
2012-06-19,73.95
2012-06-20,77.35
2012-06-21,74.8
2012-06-22,72.25
2012-06-23,81.6
2012-06-24,81.6
2012-06-25,72.25
2012-06-26,75.64999999999999
2012-06-27,73.1
2012-06-28,74.8
2012-06-29,74.8
2012-06-30,81.6
2012-07-01,82.0
2012-07-02,70.52
2012-07-03,72.16
2012-07-04,81.17999999999999
2012-07-05,74.61999999999999
2012-07-06,72.97999999999999
2012-07-07,77.89999999999999
2012-07-08,78.72
2012-07-09,72.16
2012-07-10,71.33999999999999
2012-07-11,73.8
2012-07-12,72.97999999999999
2012-07-13,72.97999999999999
2012-07-14,78.72
2012-07-15,79.53999999999999
2012-07-16,72.16
2012-07-17,71.33999999999999
2012-07-18,72.97999999999999
2012-07-19,71.33999999999999
2012-07-20,72.97999999999999
2012-07-21,79.53999999999999
2012-07-22,80.36
2012-07-23,72.16
2012-07-24,71.33999999999999
2012-07-25,71.33999999999999
2012-07-26,72.97999999999999
2012-07-27,72.16
2012-07-28,74.61999999999999
2012-07-29,77.89999999999999
2012-07-30,70.52
2012-07-31,71.33999999999999
2012-08-01,71.28
2012-08-02,72.09
2012-08-03,72.9
2012-08-04,78.57000000000001
2012-08-05,78.57000000000001
2012-08-06,70.47
2012-08-07,71.28
2012-08-08,71.28
2012-08-09,71.28
2012-08-10,72.09
2012-08-11,78.57000000000001
2012-08-12,76.95
2012-08-13,70.47
2012-08-14,71.28
2012-08-15,72.09
2012-08-16,72.9
2012-08-17,75.33
2012-08-18,80.19000000000001
2012-08-19,81.0
2012-08-20,71.28
2012-08-21,72.09
2012-08-22,72.09
2012-08-23,72.09
2012-08-24,72.09
2012-08-25,79.38000000000001
2012-08-26,79.38000000000001
2012-08-27,69.66000000000001
2012-08-28,68.85000000000001
2012-08-29,70.47
2012-08-30,72.09
2012-08-31,73.71000000000001
2012-09-01,77.0
2012-09-02,76.23
2012-09-03,75.46000000000001
2012-09-04,66.99
2012-09-05,68.53
2012-09-06,67.76
2012-09-07,67.76
2012-09-08,75.46000000000001
2012-09-09,74.69
2012-09-10,64.68
2012-09-11,66.99
2012-09-12,66.22
2012-09-13,64.68
2012-09-14,67.76
2012-09-15,76.23
2012-09-16,75.46000000000001
2012-09-17,65.45
2012-09-18,66.22
2012-09-19,67.76
2012-09-20,66.22
2012-09-21,68.53
2012-09-22,77.0
2012-09-23,73.92
2012-09-24,66.99
2012-09-25,66.22
2012-09-26,66.99
2012-09-27,66.22
2012-09-28,68.53
2012-09-29,75.46000000000001
2012-09-30,73.92
2012-10-01,64.67999999999999
2012-10-02,64.67999999999999
2012-10-03,65.66
2012-10-04,78.4
2012-10-05,87.22
2012-10-06,98.0
2012-10-07,93.1
2012-10-08,87.22
2012-10-09,84.28
2012-10-10,85.26
2012-10-11,86.24
2012-10-12,88.2
2012-10-13,98.0
2012-10-14,95.06
2012-10-15,83.3
2012-10-16,86.24
2012-10-17,87.22
2012-10-18,88.2
2012-10-19,88.2
2012-10-20,97.02
2012-10-21,96.03999999999999
2012-10-22,85.26
2012-10-23,86.24
2012-10-24,85.26
2012-10-25,86.24
2012-10-26,88.2
2012-10-27,96.03999999999999
2012-10-28,97.02
2012-10-29,86.24
2012-10-30,85.26
2012-10-31,88.2
2012-11-01,91.0
2012-11-02,90.0
2012-11-03,99.0
2012-11-04,98.0
2012-11-05,87.0
2012-11-06,86.0
2012-11-07,88.0
2012-11-08,89.0
2012-11-09,91.0
2012-11-10,99.0
2012-11-11,98.0
2012-11-12,88.0
2012-11-13,86.0
2012-11-14,87.0
2012-11-15,88.0
2012-11-16,88.0
2012-11-17,95.0
2012-11-18,94.0
2012-11-19,84.0
2012-11-20,85.0
2012-11-21,94.0
2012-11-22,100.0
2012-11-23,90.0
2012-11-24,97.0
2012-11-25,93.0
2012-11-26,80.0
2012-11-27,84.0
2012-11-28,84.0
2012-11-29,84.0
2012-11-30,87.0
2012-12-01,85.14
2012-12-02,84.15
2012-12-03,73.26
2012-12-04,75.24
2012-12-05,75.24
2012-12-06,75.24
2012-12-07,77.22
2012-12-08,84.15
2012-12-09,81.17999999999999
2012-12-10,78.21
2012-12-11,75.24
2012-12-12,74.25
2012-12-13,76.23
2012-12-14,78.21
2012-12-15,89.1
2012-12-16,86.13
2012-12-17,75.24
2012-12-18,77.22
2012-12-19,78.21
2012-12-20,80.19
2012-12-21,82.17
2012-12-22,88.11
2012-12-23,90.09
2012-12-24,90.09
2012-12-25,99.0
2012-12-26,87.12
2012-12-27,84.15
2012-12-28,85.14
2012-12-29,87.12
2012-12-30,87.12
2012-12-31,84.15
2013-01-01,96.0
2013-01-02,81.6
2013-01-03,79.67999999999999
2013-01-04,81.6
2013-01-05,87.36
2013-01-06,87.36
2013-01-07,77.75999999999999
2013-01-08,78.72
2013-01-09,78.72
2013-01-10,77.75999999999999
2013-01-11,78.72
2013-01-12,86.39999999999999
2013-01-13,85.44
2013-01-14,73.92
2013-01-15,77.75999999999999
2013-01-16,78.72
2013-01-17,78.72
2013-01-18,80.64
2013-01-19,87.36
2013-01-20,86.39999999999999
2013-01-21,80.64
2013-01-22,74.88
2013-01-23,78.72
2013-01-24,78.72
2013-01-25,81.6
2013-01-26,85.44
2013-01-27,81.6
2013-01-28,76.8
2013-01-29,77.75999999999999
2013-01-30,77.75999999999999
2013-01-31,76.8
2013-02-01,84.63000000000001
2013-02-02,93.0
2013-02-03,90.21000000000001
2013-02-04,81.84
2013-02-05,79.98
2013-02-06,79.98
2013-02-07,79.98
2013-02-08,84.63000000000001
2013-02-09,92.07000000000001
2013-02-10,90.21000000000001
2013-02-11,77.19
2013-02-12,80.91000000000001
2013-02-13,79.98
2013-02-14,84.63000000000001
2013-02-15,87.42
2013-02-16,90.21000000000001
2013-02-17,90.21000000000001
2013-02-18,81.84
2013-02-19,80.91000000000001
2013-02-20,80.91000000000001
2013-02-21,79.98
2013-02-22,82.77000000000001
2013-02-23,91.14
2013-02-24,90.21000000000001
2013-02-25,77.19
2013-02-26,79.98
2013-02-27,81.84
2013-02-28,79.98
2013-03-01,82.77000000000001
2013-03-02,90.21000000000001
2013-03-03,89.28
2013-03-04,79.05
2013-03-05,79.98
2013-03-06,80.91000000000001
2013-03-07,81.84
2013-03-08,82.77000000000001
2013-03-09,89.28
2013-03-10,89.28
2013-03-11,81.84
2013-03-12,81.84
2013-03-13,79.98
2013-03-14,80.91000000000001
2013-03-15,83.7
2013-03-16,90.21000000000001
2013-03-17,88.35000000000001
2013-03-18,81.84
2013-03-19,79.98
2013-03-20,81.84
2013-03-21,81.84
2013-03-22,82.77000000000001
2013-03-23,93.0
2013-03-24,89.28
2013-03-25,82.77000000000001
2013-03-26,84.63000000000001
2013-03-27,85.56
2013-03-28,84.63000000000001
2013-03-29,87.42
2013-03-30,93.0
2013-03-31,93.0
2013-04-01,81.0
2013-04-02,80.10000000000001
2013-04-03,79.2
2013-04-04,81.9
2013-04-05,82.8
2013-04-06,88.2
2013-04-07,88.2
2013-04-08,77.4
2013-04-09,79.2
2013-04-10,78.3
2013-04-11,80.10000000000001
2013-04-12,80.10000000000001
2013-04-13,90.0
2013-04-14,87.3
2013-04-15,77.4
2013-04-16,81.0
2013-04-17,80.10000000000001
2013-04-18,78.3
2013-04-19,81.9
2013-04-20,90.0
2013-04-21,89.10000000000001
2013-04-22,77.4
2013-04-23,77.4
2013-04-24,79.2
2013-04-25,80.10000000000001
2013-04-26,81.9
2013-04-27,89.10000000000001
2013-04-28,88.2
2013-04-29,77.4
2013-04-30,78.3
2013-05-01,79.05
2013-05-02,79.05
2013-05-03,79.98
2013-05-04,89.28
2013-05-05,89.28
2013-05-06,79.05
2013-05-07,78.12
2013-05-08,78.12
2013-05-09,79.05
2013-05-10,81.84
2013-05-11,89.28
2013-05-12,93.0
2013-05-13,79.98
2013-05-14,80.91000000000001
2013-05-15,78.12
2013-05-16,79.05
2013-05-17,80.91000000000001
2013-05-18,89.28
2013-05-19,86.49000000000001
2013-05-20,79.05
2013-05-21,79.05
2013-05-22,81.84
2013-05-23,80.91000000000001
2013-05-24,83.7
2013-05-25,88.35000000000001
2013-05-26,89.28
2013-05-27,89.28
2013-05-28,79.98
2013-05-29,80.91000000000001
2013-05-30,82.77000000000001
2013-05-31,82.77000000000001
2013-06-01,90.24
2013-06-02,87.42
2013-06-03,79.89999999999999
2013-06-04,79.89999999999999
2013-06-05,80.83999999999999
2013-06-06,80.83999999999999
2013-06-07,82.72
2013-06-08,88.36
2013-06-09,88.36
2013-06-10,80.83999999999999
2013-06-11,80.83999999999999
2013-06-12,82.72
2013-06-13,82.72
2013-06-14,84.6
2013-06-15,90.24
2013-06-16,94.0
2013-06-17,83.66
2013-06-18,82.72
2013-06-19,86.47999999999999
2013-06-20,81.78
2013-06-21,82.72
2013-06-22,90.24
2013-06-23,89.3
2013-06-24,81.78
2013-06-25,79.89999999999999
2013-06-26,80.83999999999999
2013-06-27,80.83999999999999
2013-06-28,83.66
2013-06-29,87.42
2013-06-30,88.36
2013-07-01,80.99000000000001
2013-07-02,82.81
2013-07-03,83.72
2013-07-04,90.09
2013-07-05,88.27
2013-07-06,91.0
2013-07-07,89.18
2013-07-08,83.72
2013-07-09,85.54
2013-07-10,84.63000000000001
2013-07-11,82.81
2013-07-12,84.63000000000001
2013-07-13,89.18
2013-07-14,89.18
2013-07-15,81.9
2013-07-16,82.81
2013-07-17,81.9
2013-07-18,81.9
2013-07-19,82.81
2013-07-20,86.45
2013-07-21,88.27
2013-07-22,80.08
2013-07-23,80.99000000000001
2013-07-24,81.9
2013-07-25,80.99000000000001
2013-07-26,83.72
2013-07-27,87.36
2013-07-28,85.54
2013-07-29,80.99000000000001
2013-07-30,81.9
2013-07-31,80.99000000000001
2013-08-01,82.72
2013-08-02,83.6
2013-08-03,86.24
2013-08-04,87.12
2013-08-05,80.08
2013-08-06,79.2
2013-08-07,82.72
2013-08-08,81.84
2013-08-09,85.36
2013-08-10,88.0
2013-08-11,87.12
2013-08-12,80.08
2013-08-13,79.2
2013-08-14,81.84
2013-08-15,80.08
2013-08-16,79.2
2013-08-17,86.24
2013-08-18,85.36
2013-08-19,78.32000000000001
2013-08-20,80.96
2013-08-21,81.84
2013-08-22,79.2
2013-08-23,80.96
2013-08-24,86.24
2013-08-25,86.24
2013-08-26,75.68
2013-08-27,77.44
2013-08-28,79.2
2013-08-29,78.32000000000001
2013-08-30,80.08
2013-08-31,82.72
2013-09-01,82.0
2013-09-02,79.53999999999999
2013-09-03,74.61999999999999
2013-09-04,73.8
2013-09-05,72.97999999999999
2013-09-06,73.8
2013-09-07,80.36
2013-09-08,78.72
2013-09-09,72.16
2013-09-10,70.52
2013-09-11,72.97999999999999
2013-09-12,72.16
2013-09-13,72.97999999999999
2013-09-14,78.72
2013-09-15,77.08
2013-09-16,70.52
2013-09-17,70.52
2013-09-18,71.33999999999999
2013-09-19,72.16
2013-09-20,73.8
2013-09-21,78.72
2013-09-22,76.25999999999999
2013-09-23,70.52
2013-09-24,70.52
2013-09-25,68.88
2013-09-26,70.52
2013-09-27,71.33999999999999
2013-09-28,77.08
2013-09-29,76.25999999999999
2013-09-30,67.24
2013-10-01,67.86
2013-10-02,67.86
2013-10-03,68.64
2013-10-04,69.42
2013-10-05,76.44
2013-10-06,74.10000000000001
2013-10-07,67.08
2013-10-08,68.64
2013-10-09,69.42
2013-10-10,68.64
2013-10-11,70.2
2013-10-12,74.88
2013-10-13,74.88
2013-10-14,68.64
2013-10-15,68.64
2013-10-16,69.42
2013-10-17,69.42
2013-10-18,69.42
2013-10-19,78.0
2013-10-20,74.88
2013-10-21,67.86
2013-10-22,68.64
2013-10-23,68.64
2013-10-24,67.86
2013-10-25,70.2
2013-10-26,75.66
2013-10-27,74.88
2013-10-28,67.86
2013-10-29,69.42
2013-10-30,69.42
2013-10-31,70.98
2013-11-01,71.61
2013-11-02,76.23
2013-11-03,73.15
2013-11-04,66.22
2013-11-05,66.99
2013-11-06,66.99
2013-11-07,68.53
2013-11-08,69.3
2013-11-09,77.0
2013-11-10,73.15
2013-11-11,66.22
2013-11-12,65.45
2013-11-13,66.99
2013-11-14,66.99
2013-11-15,67.76
2013-11-16,72.38
2013-11-17,71.61
2013-11-18,64.68
2013-11-19,65.45
2013-11-20,64.68
2013-11-21,66.22
2013-11-22,67.76
2013-11-23,71.61
2013-11-24,71.61
2013-11-25,65.45
2013-11-26,66.99
2013-11-27,69.3
2013-11-28,71.61
2013-11-29,70.07000000000001
2013-11-30,72.38
2013-12-01,62.370000000000005
2013-12-02,55.44
2013-12-03,56.980000000000004
2013-12-04,59.29
2013-12-05,58.52
2013-12-06,60.06
2013-12-07,65.45
2013-12-08,63.14
2013-12-09,56.980000000000004
2013-12-10,56.980000000000004
2013-12-11,57.75
2013-12-12,58.52
2013-12-13,59.29
2013-12-14,65.45
2013-12-15,62.370000000000005
2013-12-16,56.980000000000004
2013-12-17,57.75
2013-12-18,56.980000000000004
2013-12-19,60.83
2013-12-20,61.6
2013-12-21,66.22
2013-12-22,66.22
2013-12-23,63.14
2013-12-24,66.99
2013-12-25,77.0
2013-12-26,66.22
2013-12-27,63.910000000000004
2013-12-28,66.22
2013-12-29,64.68
2013-12-30,60.83
2013-12-31,63.910000000000004
2014-01-01,74.0
2014-01-02,63.64
2014-01-03,63.64
2014-01-04,66.6
2014-01-05,66.6
2014-01-06,59.94
2014-01-07,60.68
2014-01-08,60.68
2014-01-09,62.16
2014-01-10,61.42
2014-01-11,66.6
2014-01-12,64.38
2014-01-13,58.46
2014-01-14,59.2
2014-01-15,59.94
2014-01-16,59.94
2014-01-17,59.94
2014-01-18,65.86
2014-01-19,65.12
2014-01-20,60.68
2014-01-21,58.46
2014-01-22,59.94
2014-01-23,60.68
2014-01-24,59.2
2014-01-25,65.12
2014-01-26,63.64
2014-01-27,56.98
2014-01-28,59.94
2014-01-29,59.94
2014-01-30,62.16
2014-01-31,59.94
2014-02-01,74.0
2014-02-02,70.3
2014-02-03,65.86
2014-02-04,69.56
2014-02-05,72.52
2014-02-06,70.3
2014-02-07,68.08
2014-02-08,73.26
2014-02-09,71.03999999999999
2014-02-10,64.38
2014-02-11,65.12
2014-02-12,67.34
2014-02-13,67.34
2014-02-14,70.3
2014-02-15,73.26
2014-02-16,71.78
2014-02-17,67.34
2014-02-18,67.34
2014-02-19,65.12
2014-02-20,64.38
2014-02-21,66.6
2014-02-22,72.52
2014-02-23,71.03999999999999
2014-02-24,63.64
2014-02-25,64.38
2014-02-26,65.12
2014-02-27,65.86
2014-02-28,67.34
2014-03-01,72.27
2014-03-02,72.27
2014-03-03,62.78
2014-03-04,64.97
2014-03-05,64.97
2014-03-06,66.42999999999999
2014-03-07,67.89
2014-03-08,71.53999999999999
2014-03-09,72.27
2014-03-10,64.97
2014-03-11,66.42999999999999
2014-03-12,66.42999999999999
2014-03-13,66.42999999999999
2014-03-14,68.62
2014-03-15,71.53999999999999
2014-03-16,71.53999999999999
2014-03-17,66.42999999999999
2014-03-18,64.97
2014-03-19,65.7
2014-03-20,67.89
2014-03-21,67.89
2014-03-22,70.81
2014-03-23,71.53999999999999
2014-03-24,64.24
2014-03-25,64.24
2014-03-26,65.7
2014-03-27,64.97
2014-03-28,68.62
2014-03-29,73.0
2014-03-30,70.81
2014-03-31,64.97
2014-04-01,60.72
2014-04-02,60.029999999999994
2014-04-03,61.41
2014-04-04,62.78999999999999
2014-04-05,66.92999999999999
2014-04-06,66.24
2014-04-07,60.029999999999994
