date,Chevron
2019-04-08,16.169999999999998
2019-04-09,17.64
2019-04-10,16.66
2019-04-11,15.68
2019-04-12,49.0
2019-04-13,23.03
2019-04-14,15.68
2019-04-15,21.56
2019-04-16,18.62
2019-04-17,18.13
2019-04-18,20.09
2019-04-19,17.15
2019-04-20,15.19
2019-04-21,13.23
2019-04-22,18.13
2019-04-23,17.64
2019-04-24,20.09
2019-04-25,18.62
2019-04-26,21.07
2019-04-27,15.68
2019-04-28,14.209999999999999
2019-04-29,18.13
2019-04-30,21.07
2019-05-01,44.1
2019-05-02,44.1
2019-05-03,45.0
2019-05-04,40.5
2019-05-05,34.65
2019-05-06,38.7
2019-05-07,41.4
2019-05-08,43.65
2019-05-09,41.85
2019-05-10,41.85
2019-05-11,33.75
2019-05-12,33.75
2019-05-13,41.4
2019-05-14,38.7
2019-05-15,40.5
2019-05-16,38.25
2019-05-17,36.9
2019-05-18,33.75
2019-05-19,33.75
2019-05-20,35.550000000000004
2019-05-21,39.15
2019-05-22,37.800000000000004
2019-05-23,36.45
2019-05-24,36.0
2019-05-25,37.35
2019-05-26,31.05
2019-05-27,31.05
2019-05-28,37.35
2019-05-29,36.0
2019-05-30,38.25
2019-05-31,37.800000000000004
2019-06-01,33.12
2019-06-02,36.96
2019-06-03,39.839999999999996
2019-06-04,46.559999999999995
2019-06-05,45.6
2019-06-06,41.28
2019-06-07,48.0
2019-06-08,36.0
2019-06-09,35.04
2019-06-10,37.92
2019-06-11,38.4
2019-06-12,41.76
2019-06-13,41.28
2019-06-14,44.16
2019-06-15,41.76
2019-06-16,32.16
2019-06-17,38.879999999999995
2019-06-18,42.72
2019-06-19,43.68
2019-06-20,47.519999999999996
2019-06-21,46.08
2019-06-22,37.44
2019-06-23,38.4
2019-06-24,40.32
2019-06-25,48.0
2019-06-26,45.6
2019-06-27,40.8
2019-06-28,41.76
2019-06-29,37.44
2019-06-30,36.0
2019-07-01,47.04
2019-07-02,48.51
2019-07-03,44.589999999999996
2019-07-04,38.22
2019-07-05,40.18
2019-07-06,38.71
2019-07-07,36.75
2019-07-08,46.55
2019-07-09,44.589999999999996
2019-07-10,48.019999999999996
2019-07-11,44.589999999999996
2019-07-12,48.51
2019-07-13,44.1
2019-07-14,39.69
2019-07-15,46.06
2019-07-16,46.06
2019-07-17,45.08
2019-07-18,41.65
2019-07-19,47.04
2019-07-20,40.67
2019-07-21,40.18
2019-07-22,48.51
2019-07-23,47.53
2019-07-24,41.65
2019-07-25,46.06
2019-07-26,49.0
2019-07-27,44.1
2019-07-28,42.14
2019-07-29,49.0
2019-07-30,41.65
2019-07-31,46.06
2019-08-01,40.419999999999995
2019-08-02,47.0
2019-08-03,38.54
2019-08-04,39.48
2019-08-05,40.419999999999995
2019-08-06,40.89
2019-08-07,39.01
2019-08-08,43.71
2019-08-09,43.239999999999995
2019-08-10,39.01
2019-08-11,38.07
2019-08-12,38.54
2019-08-13,34.78
2019-08-14,42.3
2019-08-15,46.059999999999995
2019-08-16,37.599999999999994
2019-08-17,36.66
2019-08-18,38.07
2019-08-19,43.239999999999995
2019-08-20,36.19
2019-08-21,32.9
2019-08-22,34.78
2019-08-23,39.949999999999996
2019-08-24,37.129999999999995
2019-08-25,32.43
2019-08-26,35.25
2019-08-27,36.66
2019-08-28,33.839999999999996
2019-08-29,39.949999999999996
2019-08-30,41.36
2019-08-31,40.419999999999995
2019-09-01,31.5
2019-09-02,31.919999999999998
2019-09-03,37.8
2019-09-04,31.08
2019-09-05,34.86
2019-09-06,31.919999999999998
2019-09-07,35.28
2019-09-08,29.82
2019-09-09,39.059999999999995
2019-09-10,34.019999999999996
2019-09-11,34.86
2019-09-12,31.919999999999998
2019-09-13,32.76
2019-09-14,31.919999999999998
2019-09-15,32.76
2019-09-16,42.0
2019-09-17,32.339999999999996
2019-09-18,31.5
2019-09-19,33.18
2019-09-20,33.18
2019-09-21,27.72
2019-09-22,31.5
2019-09-23,34.44
2019-09-24,37.379999999999995
2019-09-25,35.699999999999996
2019-09-26,33.18
2019-09-27,33.6
2019-09-28,28.56
2019-09-29,31.5
2019-09-30,32.76
2019-10-01,33.21
2019-10-02,36.08
2019-10-03,34.03
2019-10-04,34.44
2019-10-05,31.159999999999997
2019-10-06,29.93
2019-10-07,31.569999999999997
2019-10-08,33.62
2019-10-09,41.0
2019-10-10,36.9
2019-10-11,35.669999999999995
2019-10-12,31.979999999999997
2019-10-13,28.29
2019-10-14,30.749999999999996
2019-10-15,33.21
2019-10-16,31.569999999999997
2019-10-17,30.749999999999996
2019-10-18,35.669999999999995
2019-10-19,29.93
2019-10-20,29.52
2019-10-21,26.24
2019-10-22,33.21
2019-10-23,32.39
2019-10-24,33.21
2019-10-25,30.749999999999996
2019-10-26,29.11
2019-10-27,32.39
2019-10-28,33.21
2019-10-29,30.34
2019-10-30,30.749999999999996
2019-10-31,30.749999999999996
2019-11-01,40.0
2019-11-02,31.6
2019-11-03,32.800000000000004
2019-11-04,34.800000000000004
2019-11-05,34.4
2019-11-06,35.2
2019-11-07,36.0
2019-11-08,37.2
2019-11-09,28.400000000000002
2019-11-10,34.800000000000004
2019-11-11,30.0
2019-11-12,36.800000000000004
2019-11-13,36.800000000000004
2019-11-14,38.0
2019-11-15,32.4
2019-11-16,29.200000000000003
2019-11-17,25.6
2019-11-18,34.4
2019-11-19,32.4
2019-11-20,35.6
2019-11-21,33.2
2019-11-22,30.0
2019-11-23,32.800000000000004
2019-11-24,30.400000000000002
2019-11-25,36.800000000000004
2019-11-26,34.4
2019-11-27,34.4
2019-11-28,30.8
2019-11-29,31.200000000000003
2019-11-30,30.8
2019-12-01,27.06
2019-12-02,29.93
2019-12-03,33.21
2019-12-04,30.34
2019-12-05,31.159999999999997
2019-12-06,34.85
2019-12-07,26.24
2019-12-08,27.06
2019-12-09,29.52
2019-12-10,29.52
2019-12-11,39.769999999999996
2019-12-12,30.749999999999996
2019-12-13,32.8
2019-12-14,25.009999999999998
2019-12-15,29.93
2019-12-16,28.7
2019-12-17,28.29
2019-12-18,28.29
2019-12-19,29.11
2019-12-20,34.44
2019-12-21,25.419999999999998
2019-12-22,26.65
2019-12-23,29.93
2019-12-24,26.24
2019-12-25,41.0
2019-12-26,31.159999999999997
2019-12-27,31.979999999999997
2019-12-28,26.65
2019-12-29,26.65
2019-12-30,28.7
2019-12-31,30.34
2020-01-01,27.06
2020-01-02,26.65
2020-01-03,31.569999999999997
2020-01-04,28.7
2020-01-05,26.24
2020-01-06,28.29
2020-01-07,27.88
2020-01-08,27.88
2020-01-09,28.29
2020-01-10,27.06
2020-01-11,25.419999999999998
2020-01-12,22.959999999999997
2020-01-13,28.29
2020-01-14,28.7
2020-01-15,30.34
2020-01-16,28.7
2020-01-17,29.52
2020-01-18,32.39
2020-01-19,41.0
2020-01-20,36.08
2020-01-21,31.979999999999997
2020-01-22,27.88
2020-01-23,26.65
2020-01-24,28.29
2020-01-25,29.11
2020-01-26,22.549999999999997
2020-01-27,25.419999999999998
2020-01-28,25.009999999999998
2020-01-29,29.11
2020-01-30,26.65
2020-01-31,37.309999999999995
2020-02-01,24.400000000000002
2020-02-02,26.400000000000002
2020-02-03,31.200000000000003
2020-02-04,25.6
2020-02-05,28.8
2020-02-06,31.6
2020-02-07,31.6
2020-02-08,33.6
2020-02-09,20.0
2020-02-10,30.0
2020-02-11,29.6
2020-02-12,32.4
2020-02-13,32.0
2020-02-14,28.8
2020-02-15,24.8
2020-02-16,26.0
2020-02-17,29.200000000000003
2020-02-18,30.400000000000002
2020-02-19,28.0
2020-02-20,32.4
2020-02-21,30.0
2020-02-22,29.6
2020-02-23,30.400000000000002
2020-02-24,31.200000000000003
2020-02-25,30.400000000000002
2020-02-26,32.0
2020-02-27,32.0
2020-02-28,40.0
2020-02-29,30.400000000000002
2020-03-01,24.840000000000003
2020-03-02,31.32
2020-03-03,29.700000000000003
2020-03-04,30.240000000000002
2020-03-05,26.46
2020-03-06,32.400000000000006
2020-03-07,25.92
2020-03-08,24.840000000000003
2020-03-09,54.0
2020-03-10,44.82
2020-03-11,37.260000000000005
2020-03-12,36.72
2020-03-13,39.96
2020-03-14,27.540000000000003
2020-03-15,23.76
2020-03-16,34.02
2020-03-17,37.800000000000004
2020-03-18,40.5
2020-03-19,46.440000000000005
2020-03-20,40.5
2020-03-21,29.160000000000004
2020-03-22,27.0
2020-03-23,36.72
2020-03-24,45.900000000000006
2020-03-25,44.28
2020-03-26,40.5
2020-03-27,37.800000000000004
2020-03-28,28.080000000000002
2020-03-29,27.540000000000003
2020-03-30,36.72
2020-03-31,38.88
2020-04-01,29.12
2020-04-02,35.88
2020-04-03,30.68
2020-04-04,20.28
2020-04-05,20.8
2020-04-06,30.16
2020-04-07,28.6
2020-04-08,30.68
2020-04-09,29.64
2020-04-10,26.0
2020-04-11,21.32
2020-04-12,17.68
2020-04-13,30.68
2020-04-14,28.080000000000002
2020-04-15,26.52
2020-04-16,27.560000000000002
2020-04-17,27.560000000000002
2020-04-18,20.8
2020-04-19,19.76
2020-04-20,51.480000000000004
2020-04-21,52.0
2020-04-22,39.0
2020-04-23,34.32
2020-04-24,29.64
2020-04-25,23.400000000000002
2020-04-26,20.28
2020-04-27,27.560000000000002
2020-04-28,29.64
2020-04-29,29.64
2020-04-30,29.64
